Gene name	hsapiens_dNdS
Mrpl42	0.17568396515764936
Mrpl43	0.1171849427168576
Mrpl44	0.1280012004801921
Mrpl45	0.2198325085649029
Mrpl46	0.21898928024502295
Mrpl47	0.2495452891960713
Mrpl48	0.24419967190063274
Mrpl49	0.1418108150225962
Mrpl50	0.2707290922087205
Mrpl51	0.14669197396963124
Mrpl52	0.2789400278940028
Mrpl53	0.06647654636640771
Mrpl54	0.2608695652173913
Mrpl55	0.2342474356290559
Mrpl9	0.2356765542462413
Mrps10	0.16080190663115096
Mrps11	0.3547502448579824
Mrps14	0.1831501831501832
Mrps15	0.5147090869470473
Mrps16	0.057786885245901635
Mrps18a	0.23637870312823694
Mrps18b	0.2657188626351622
Mrps18c	0.2101317582916856
Mrps2	0.15131974894678016
Mrps21	0.05419395732093809
Mrps22	0.3108006984285358
Mrps23	0.2335973696009565
Mrps24	0.15157276183892154
Mrps25	0.05340250228867867
Mrps26	0.18198391420911528
Mrps27	0.3020546494386783
Mrps28	0.2082379862700229
Mrps30	0.3429286608260325
Mrps31	0.3928957807428778
Mrps33	0.1470631316830233
Mrps35	0.16215928449744466
Mrps5	0.16968457943925233
Mrps6	0.142707423580786
Mrps7	0.10001213739531498
Mrps9	0.2082398204552741
Mrrf	0.2571759930414613
Mrs2	0.17337910999603856
Mrto4	0.07373552711761121
Ms4a7	0.6474525846039421
Msh2	0.07472092185812028
Msh6	0.14535211267605633
Msi2	0.007470651013874066
Msl1	0.17899159663865544
Msl2	0.025572722429408633
Msn	0.01271994912020352
Msr1	0.3058935060831095
Msra	0.11444847229414812
Msrb2	0.17379480840543882
Msto1	0.2475982532751092
Mt1	0.015260615372595997
Mt2	0.04729262103285765
Mt3	0.1428297913076776
Mta1	0.026559085560598418
Mta2	0.019427954668105776
Mta3	0.05561717635873871
Mtap	0.06173994387277831
Mtch1	0.015134317063942491
Mtch2	0.1398289326887319
Mtcp1	0.12985903460059806
Mtdh	0.1571171171171171
Mtf1	0.15195702225633154
Mtf2	0.06136762127410871
Mtfp1	0.12153675655707424
Mtfr1	0.3143261074458058
Mtg1	0.13164045898852528
Mthfd1	0.06838905775075989
Mthfd1l	0.11342628857903808
Mthfd2	0.06958058814076812
Mthfr	0.06971088894893272
Mthfsd	0.2065217391304348
Mtif2	0.2227414330218068
Mtif3	0.2634813639968279
Mtmr1	0.07866249699302381
Mtmr10	0.0836019772189985
Mtmr12	0.12606139777922926
Mtmr14	0.1459279442930669
Mtmr2	0.031063321385902037
Mtmr3	0.17121771217712178
Mtmr4	0.12301255230125525
Mtmr6	0.07809181506289822
Mtmr9	0.046175466773740216
Mto1	0.1455743879472693
Mtor	0.01001571091908877
Mtpap	0.2288325849903784
Mtpn	0.057486631016042775
Mtr	0.09643510054844608
Mtrr	0.1960318569232919
Mtss1	0.03727114210985179
Mttp	0.17047995871322896
Mtus1	0.345532319391635
Mtx1	0.282464846980976
Mtx2	0.047305389221556894
Mul1	0.07712519319938176
Mus81	0.19099491648511255
Mvd	0.08989350595113803
Mvk	0.15600287562904386
Mvp	0.06465517241379311
Mxd1	0.054977973568281935
Mxd4	0.05358878245175621
Mxi1	0.06658251814452508
Mxra8	0.09829277152197602
Mybbp1a	0.2079577245881256
Mybpc3	0.0714387565948952
Mycbp2	0.02803347280334728
Myd88	0.13987584202879408
Myg1	0.14061664587417572
Myh10	0.00628834355828221
Myl4	0.07715993479442129
Myl6	0.05316455696202532
Myl9	0.00262287604059756
Mylip	0.030206435944140863
Mynn	0.08646070910221854
Myo18a	0.035299244625217885
Myo18b	0.1777135231316726
Myo1b	0.019162790697674417
Myo1c	0.024142480211081795
Myo1e	0.034041118975396016
Myo1f	0.028730128327906532
Myo1g	0.06281078251766553
Myo5a	0.03393717037376748
Myo6	0.02414772727272727
Myo7a	0.017963359505115396
Myo9b	0.0647117461372321
Myom1	0.11736278909216433
Mypop	0.12592452114545802
Mzt1	0.17782954766064846
N4bp1	0.19743393335886636
N4bp2l1	0.16822615966553855
N4bp3	0.05969060128429656
Naa10	0.04714938657685831
Naa15	0.02246153846153846
Naa20	0.0063054647361046245
Naa25	0.06568025983399495
Naa30	0.24476987447698745
Naa35	0.020919067215363508
Naa38	0.14652796913750346
Naa40	0.010644589000591368
Naa50	0.025197328476017
Naaa	0.2451751250893495
Nab1	0.06289424860853432
Nab2	0.050873700508737005
Nacc1	0.04590867806126661
Nacc2	0.02984032806910392
Nadk	0.04192477876106195
Nadsyn1	0.09371594624046496
Nae1	0.04614431712604521
Naf1	0.28170977234009603
Naga	0.12243486280839293
Nagk	0.09615052649749696
Naglu	0.13848842289209262
Nagpa	0.14072494669509594
Nampt	0.05468102734051368
Nanos1	0.08128934230518775
Nans	0.039100684261974585
Nap1l1	0.021631982475355967
Nap1l4	0.02826561363400187
Napa	0.011306340718105427
Napg	0.013819286256643887
Napsa	0.3178281741433538
Narf	0.12310385064177365
Nars	0.0536988968202466
Nasp	0.32403758714762043
Nat10	0.045253419147224465
Nat14	0.030798240100565682
Nat8l	0.02568849803286276
Nat9	0.17400419287211738
Nav1	0.03429413002314328
Nav2	0.05770571827057184
Nav3	0.05670765278032666
Nbas	0.14380653498246262
Nbeal2	0.10067855452106672
Nbl1	0.04333226734889671
Nbn	0.2653331372260627
Nbr1	0.24814264487369986
Ncam1	0.04812730448282554
Ncan	0.2375782881002088
Ncapd2	0.15979157620495005
Ncapd3	0.2716783216783217
Ncaph	0.23875685557586834
Ncaph2	0.14475165770048792
Ncbp1	0.017990430622009567
Ncbp2	0.01880674448767834
Ncdn	0.020159503766061144
Nceh1	0.09608397254743642
Ncf1	0.059724137931034475
Ncf2	0.1233815689261234
Ncf4	0.15690269994905756
Nck1	0.013777267508610792
Nckap1l	0.05837912087912087
Nckap5l	0.13861192570869993
Nckipsd	0.10768925094377113
Ncl	0.1738400167961369
Ncln	0.02675
Ncoa1	0.11704366123093107
Ncoa2	0.07372049854150092
Ncoa3	0.13316326530612246
Ncoa4	0.25471493605029266
Ncoa5	0.09373340414232607
Ncoa6	0.1931205967675093
Ncor1	0.09476801579466927
Ncor2	0.05810838656501133
Ncstn	0.13364569388665776
Nde1	0.09367396593673966
Ndel1	0.055459272097053716
Ndfip1	0.04978772674642995
Ndfip2	0.2121071012805588
Ndn	0.13103552991193446
Ndrg1	0.029375
Ndrg2	0.059564418787719765
Ndrg3	0.04463885150291611
Ndrg4	0.020939644553932785
Ndst1	0.017193469954845438
Ndufa1	0.11583839828387557
Ndufa10	0.17464055528011904
Ndufa12	0.1189535102578581
Ndufa13	0.04203009436368274
Ndufa2	0.08341695935775212
Ndufa3	0.16730038022813687
Ndufa4	0.0921732929220895
Ndufa5	0.1593516924842226
Ndufa6	0.19014712438698173
Ndufa8	0.1146948003014318
Ndufa9	0.21334125687119296
Ndufab1	0.16377694470477974
Ndufaf1	0.2640552060077126
Ndufaf2	0.20323637064149488
Ndufaf3	0.1283373438753294
Ndufb2	0.14229902329075886
Ndufb3	0.20251937984496127
Ndufb4	0.3179396092362345
Ndufb5	0.2506485084306096
Ndufb6	0.3646062658763759
Ndufb7	0.08259309873590706
Ndufb9	0.18390277459298326
Ndufc1	0.3113714944295045
Ndufs1	0.07734959800388135
Ndufs2	0.10836798336798338
Ndufs3	0.19330094604960368
Ndufs4	0.1959382151029748
Ndufs6	0.09850107066381156
Ndufs7	0.04123378718461637
Ndufs8	0.04662496953943628
Ndufv1	0.04065040650406504
Ndufv2	0.10310166570936244
Ndufv3	0.5564720812182742
Necab3	0.1123110151187905
Necap1	0.09701492537313433
Necap2	0.18130885683633333
Nedd4	0.1871476888387824
Nedd4l	0.05542301339695357
Nedd8	0.0148975791433892
Nefl	0.02330973883329265
Neil1	0.1834834834834835
Nek3	0.2491396079604968
Nek6	0.0260578235513091
Nek7	0.027397260273972605
Nek9	0.05902964959568732
Nell2	0.04711111111111111
Nemf	0.10327969036463637
Nenf	0.08367277664630007
Neo1	0.09006211180124223
Nes	0.5070868767717192
Neu1	0.13447971781305115
Neurl1a	0.038390945243193635
Neurl2	0.058837860884395174
Neurl3	0.17513482827135962
Neurl4	0.044425639940765815
Nf1	0.021869874248223068
Nf2	0.014637629418064978
Nfam1	0.39737716698104736
Nfat5	0.1271129141311697
Nfatc1	0.0827572387536319
Nfatc2	0.08397328881469115
Nfatc2ip	0.3399175541051185
Nfatc3	0.1825570490778368
Nfe2l1	0.02832397003745318
Nfe2l2	0.1866351056081573
Nfia	0.026789838337182445
Nfic	0.026621490803485002
Nfix	0.08296213808463251
Nfkb1	0.13027554935472618
Nfkb2	0.0742608695652174
Nfkbia	0.08642793987621572
Nfkbib	0.10370042100598273
Nfkbid	0.11458333333333333
Nfkbie	0.1827738216344524
Nfkbil1	0.08918740365558248
Nfkbiz	0.17266187050359713
Nfrkb	0.07757989753598439
Nfu1	0.12907117008443908
Nfx1	0.1460538979788258
Nfxl1	0.1091869060190074
Nfya	0.0034860557768924307
Nfyb	0.005645464809936018
Nfyc	0.008672248803827751
Ngdn	0.12443125618199805
Ngef	0.07639403237752618
Ngly1	0.19012559549588567
Ngrn	0.3223076923076923
Nhlrc1	0.1415392725355825
Nhlrc2	0.1609424257507881
Nhlrc3	0.17823401162790697
Nhp2	0.08932355338223308
Nid2	0.20463600144875044
Nif3l1	0.2385596399099775
Ninj1	0.034372010386770534
Nip7	0.011833612240019126
Nipa1	0.014007782101167314
Nipa2	0.05813651699974046
Nipal3	0.15352468932145608
Nipbl	0.04319526627218935
Nipsnap1	0.04341085271317829
Nisch	0.07425481403323662
Nit1	0.3124118476727785
Nit2	0.1381366459627329
Nkain4	0.136152162014231
Nkap	0.11459534240258246
Nkiras1	0.033678378772415814
Nkiras2	0.005359970763795834
Nktr	0.19687952388611868
Nle1	0.04493360014553393
Nlgn2	0.014794007490636703
Nlk	0.0041058394160583935
Nln	0.10215710215710216
Nlrp3	0.11388063114566654
Nlrx1	0.10109186746987953
Nmb	0.3538618144802137
Nmd3	0.07649015093374265
Nme1	0.04120111731843575
Nme2	0.020967741935483872
Nme3	0.03345294594281745
Nme4	0.08132796385423828
Nme6	0.16957210776545165
Nme7	0.10065573770491804
Nmi	0.2663797740720817
Nmnat1	0.1389776357827476
Nmnat3	0.12747668997668996
Nmral1	0.11581600504095778
Nmt1	0.02517601877533604
Nmt2	0.04004734661668968
Nob1	0.07849413199207438
Nod1	0.11689905186837705
Nod2	0.17615330021291695
Nol10	0.037884078212290506
Nol11	0.26957803574719
Nol6	0.17445026178010473
Nol7	0.2536728697355534
Nol9	0.40418422199622256
Nolc1	0.3248099516240497
Nom1	0.1613248904042864
Nono	0.020039514535704208
Nop14	0.14935446009389672
Nop56	0.07407407407407407
Nop58	0.056341719077568124
Nos1ap	0.04903275234629381
Nosip	0.04737801174326787
Notch1	0.03759185980780102
Notch2	0.06525878483642028
Nova1	0.01592623637887678
Noxo1	0.18393741018681145
Npc1	0.1265255677429322
Npc2	0.18784055061657587
Npdc1	0.1153125836083118
Npepl1	0.033646642146846484
Npepps	0.06785714285714285
Nphp1	0.20159621637599764
Npl	0.17958287596048295
Nploc4	0.02421778327735549
Npm1	0.04958677685950413
Npnt	0.1813186813186813
Npr1	0.07473769168684423
Nprl2	0.01336769205991303
Nprl3	0.02979230507320395
Nptn	0.20133684423739112
Nptxr	0.0655980603448276
Npy	0.07608057891648738
Nqo2	0.18290655138011305
Nr1d1	0.04327827723186285
Nr1d2	0.08993766696349065
Nr1h2	0.05275827482447342
Nr1h3	0.09241745478679277
Nr2c1	0.09172063714335724
Nr2c2	0.02653997378768021
Nr2c2ap	0.14503709925801486
Nr2f1	0.007936507936507936
Nr2f6	0.018902439024390243
Nr3c1	0.16051220964860038
Nr4a1	0.06267512166347146
Nr4a3	0.07339656729900633
Nras	0.005751258087706685
Nrbf2	0.08776053910045446
Nrbp1	0.029919447640966632
Nrd1	0.1111759556463379
Nrf1	0.18924825174825172
Nrgn	0.041538096368383584
Nrip1	0.11971104231166148
Nrm	0.057173678532901825
Nrn1	0.2604074402125775
Nrp1	0.05569535312866969
Nrp2	0.046934691649990916
Nrsn1	0.07544733444014019
Nrxn2	0.014486754966887415
Nsa2	0.0040728589206923856
Nsd1	0.21714142928535732
Nsdhl	0.13861940298507466
Nsf	0.016315307057745188
Nsfl1c	0.057766367137355584
Nsg1	0.019462719298245616
Nsg2	0.02932745314222712
Nsl1	0.28299822185747503
Nsmaf	0.10320622272813508
Nsmce1	0.07296322999279019
Nsmce2	0.15694239290989662
Nsmce4a	0.17121729237770192
Nsun2	0.09646569646569646
Nsun4	0.21577464788732395
Nsun5	0.12608174677140194
Nsun6	0.15909090909090912
Nt5c	0.12823636917453549
Nt5c2	0.005486968449931413
Nt5c3	0.04138314123038467
Nt5dc1	0.24698310539018506
Nt5dc2	0.009789580285810734
Nt5m	0.10471579702348932
Ntan1	0.09587317564167087
Nthl1	0.1267368892873151
Ntm	0.10116175156389633
Ntpcr	0.13473239786415
Ntrk2	0.05060120240480962
Ntsr2	0.1165553809897879
Nuak1	0.07607000519840583
Nuak2	0.09441707717569787
Nub1	0.0986908358509567
Nubp1	0.09902120717781404
Nubpl	0.14800367140890314
Nucb1	0.0521268515001899
Nucb2	0.0753159928966886
Nucks1	0.04882036907264658
Nudc	0.035640281806879406
Nudcd2	0.0046752379362163966
Nudcd3	0.10079872204472844
Nudt1	0.10122560145256468
Nudt13	0.31359386238312154
Nudt14	0.14108443485298086
Nudt18	0.17060085836909872
Nudt19	0.2897094759706761
Nudt2	0.2712871287128713
Nudt21	0.0077922077922077905
Nudt22	0.20314439387670666
Nudt3	0.022007404360345536
Nudt5	0.11776834445118255
Nudt6	0.2580144047450925
Nudt9	0.0758149188133317
Nufip1	0.3495934959349594
Nufip2	0.1397564849126522
Numa1	0.14061363966846008
Numb	0.09730621220450797
Numbl	0.048871356563664266
Nup107	0.06237092110698059
Nup133	0.12050766524252325
Nup153	0.25692349876610915
Nup155	0.0453537936913896
Nup160	0.08759288448547624
Nup188	0.05219628744716045
Nup205	0.06883835279655807
Nup210	0.11908623952419573
Nup214	0.2560594214229867
Nup54	0.03182125930941097
Nup62	0.12415349887133185
Nup85	0.06784660766961652
Nup93	0.024809160305343508
Nup98	0.11998886414253895
Nupr1	0.24339685723838184
Nus1	0.15260785576303929
Nvl	0.1515951595159516
Nxf1	0.09731252709146078
Nxn	0.0196078431372549
Nxt1	0.012250543370875321
Nxt2	0.4305901911886949
Oaf	0.1010910710309508
Oat	0.06873296025254699
Oaz1	0.13601837131248895
Ociad1	0.16510277033065235
Odc1	0.09252605102407474
Odf2	0.03171552138395003
Ogdh	0.043086172344689366
Ogdhl	0.04454042380888109
Ogfod1	0.21404821280133
Ogfod2	0.09251733205833132
Ogfr	0.19240628003844926
Ogfrl1	0.24828532235939646
Ogg1	0.19441509433962265
Ogt	0.004872766648619383
Ola1	0.007941760423560556
Olfm1	0.0107326178254783
Olfm2	0.008138949488169156
Olfm4	0.3360384730988879
Olfml2b	0.15641874237937642
Olfml3	0.06700791065611912
Olig1	0.058361124344926164
Oma1	0.274034395263603
Opa1	0.032351934269085926
Opa3	0.08000342994340594
Ophn1	0.08471794871794873
Oplah	0.03809339650004834
Optn	0.16636603302344946
Orai1	0.0593900481540931
Orai3	0.08820832569227947
Orc2	0.3324375167965601
Orc3	0.2609705131181797
Orc4	0.12242614145031334
Orc5	0.06502441189525078
Orc6	0.2770112502653365
Ormdl2	0.02730299667036626
Os9	0.15055138245165414
Osbp	0.05208596713021492
Osbpl11	0.0739856801909308
Osbpl1a	0.0837810945273632
Osbpl2	0.06736384625831862
Osbpl7	0.051122009213850496
Osbpl8	0.03472609099350047
Osbpl9	0.03204577968526467
Osgep	0.062488841278343164
Osgin2	0.09301143583227446
Osm	0.2840731811090626
Ostc	0.0477041272110059
Ostf1	0.030032056689724987
Ostm1	0.18791083166619035
Otub1	0.003467706978760295
Otub2	0.07229565686538983
Otud1	0.11018345600351533
Otud3	0.17570911859889585
Otud4	0.16521739130434784
Otud5	0.020287803727294173
Otud6b	0.16690677094052275
Otud7b	0.12647754137115838
Ovca2	0.18410124579790388
Oxa1l	0.2731504571903574
Oxct1	0.06804478897502153
Oxnad1	0.28230713068873203
Oxr1	0.1699029126213592
Oxsr1	0.05107661492238358
P2rx1	0.07843717626165457
P2rx4	0.0992887624466572
P2rx7	0.14805857853016258
P2ry12	0.09723242713690912
P2ry13	0.1615577889447236
P2ry2	0.0541844905122299
P2ry6	0.08189170972815099
P4ha1	0.0660394427356613
P4hb	0.04115532416015867
P4htm	0.05647150460859405
Pabpc4	0.025906735751295342
Pabpn1	0.058916359810625984
Pacs1	0.02265803503427266
Pacs2	0.027528878333153404
Pacsin1	0.023928571428571428
Pacsin2	0.04601822799940236
Pacsin3	0.03000801740923148
Padi2	0.0410213973282894
Paf1	0.008437449294174915
Pafah1b1	0.005078485687903971
Pafah1b2	0.004784688995215312
Pafah1b3	0.03862502310109037
Pag1	0.12087431693989073
Paics	0.041528239202657816
Paip1	0.029394644935972058
Paip2	0.07692307692307691
Paip2b	0.18790297820079827
Pak1	0.0627177700348432
Pak1ip1	0.296248382923674
Pak2	0.02794452494307597
Pak4	0.04085864129771924
Pak6	0.06740518212542246
Palm	0.07521633015309517
Pan2	0.03591278324070115
Pan3	0.08158658497258947
Pank2	0.17031951412727755
Pank3	0.012247600132406491
Pank4	0.03899409488902464
Panx1	0.09990191957405073
Panx2	0.02792677735206471
Papola	0.09509803921568627
Papss1	0.010421386497507928
Paqr4	0.028379028379028382
Paqr7	0.11902637950809225
Pard6a	0.1115264797507788
Parg	0.18639302783244305
Park7	0.06678335801804228
Parn	0.11336336336336335
Parp1	0.04913678618857902
Parp10	0.2862581796549673
Parp11	0.04570166496772001
Parp12	0.15184118805879676
Parp14	0.3630720369568356
Parp16	0.08936170212765958
Parp2	0.14502849905003165
Parp6	0.006781193490054249
Parp8	0.038422443586094736
Parp9	0.5334476843910805
Parvb	0.0728234653388314
Parvg	0.1616148068669528
Patl1	0.07792737658098735
Patz1	0.009823576583801124
Paxip1	0.08315612758813655
Pbrm1	0.02378287632904309
Pbx2	0.020680741059887982
Pbx3	0.007318695941450432
Pbxip1	0.2672796448953709
Pcbd2	0.21214057507987225
Pcbp3	0.03873239436619718
Pcbp4	0.03371428571428572
Pcca	0.11825246796891407
Pccb	0.08269771176234443
Pcdhb22	0.2589812332439678
Pcdhgb2	0.15676039737329514
Pcdhgb4	0.1412633305988515
Pcdhgc3	0.09058614564831262
Pcf11	0.08330939385234128
Pcgf1	0.020623281393217237
Pcgf2	0.03778977453159733
Pcgf3	0.009297411516111992
Pcgf5	0.026706231454005937
Pcgf6	0.15465568519789522
Pcid2	0.017633899197262798
Pcif1	0.043275761692218126
Pck2	0.08797789037309996
Pcmt1	0.08446782178217822
Pcmtd1	0.01384083044982699
Pcmtd2	0.06791378609190728
Pcna	0.02621722846441948
Pcnt	0.2593557996648669
Pcnx	0.08426675857315181
Pcp4	0.015396989543835459
Pcp4l1	0.17039244908097365
Pcsk1n	0.11243589743589744
Pcsk7	0.1396414342629482
Pctp	0.19137889398695968
Pcx	0.021589934229339438
Pcyox1l	0.04385222786238014
Pcyt1a	0.03948193022770002
Pcyt2	0.06074115352465868
Pdap1	0.02534738127958467
Pdcd1	0.3422105383472397
Pdcd10	0.009519688446559932
Pdcd11	0.19104841518634624
Pdcd2	0.14883878623495508
Pdcd4	0.02674482505953471
Pdcd5	0.09025741283805801
Pdcd6	0.004180677996909935
Pdcd7	0.10037467955038454
Pdcl	0.08253153731024161
Pdcl3	0.06601340897369777
Pde12	0.1186201331450474
Pde1b	0.04844961240310078
Pde3b	0.2834419817470665
Pde4a	0.1125298453233676
Pde4b	0.09925816023738873
Pde6d	0.033525594808940164
Pde7a	0.0895117540687161
Pdf	0.08246630409080162
Pdgfa	0.06672970417398352
Pdgfb	0.07405321695058427
Pdgfrb	0.09524411839109538
Pdha1	0.017934241115908342
Pdhb	0.06455592105263158
Pdhx	0.15478801169590642
Pdia3	0.0939927498705334
Pdia4	0.10744855217628847
Pdia5	0.10384615384615384
Pdia6	0.06479721166032952
Pdk1	0.0608920969831575
Pdk2	0.015732087227414333
Pdk3	0.028966046422405526
Pdlim2	0.1283553875236295
Pdlim4	0.06255012028869286
Pdlim5	0.16713981547196596
Pdlim7	0.04511857098860487
Pdp2	0.12199108469539377
Pdpk1	0.0550439942705136
Pdpr	0.0928735632183908
Pdrg1	0.0913694872335936
Pds5a	0.022849807445442873
Pds5b	0.036905466745608836
Pdss2	0.14617618586640851
Pdxdc1	0.13124274099883854
Pdxk	0.07524560077728598
Pdxp	0.0356760231412042
Pdzd11	0.042098445595854926
Pdzd4	0.037608596250571565
Pdzd8	0.19116869381279747
Pdzk1ip1	0.1102162908421537
Pea15a	0.00989486703772418
Pear1	0.1477755069957554
Pecam1	0.3062767834635745
Pecr	0.3145919208573784
Pef1	0.14285714285714285
Peg10	0.2724161533196441
Peli1	0.003111739745403112
Peli2	0.03317059161401493
Pelo	0.022229540589494487
Pelp1	0.1484828921885087
Pepd	0.062354435739995766
Per1	0.09948695070265448
Per2	0.14809881327197869
Per3	0.38574012662044016
Perp	0.05818786367414796
Pes1	0.06527477801775858
Pex1	0.2097503440141537
Pex11b	0.12685125563425628
Pex12	0.16325499115491535
Pex13	0.11856881692347873
Pex14	0.06939942802669209
Pex16	0.1157529493407356
Pex26	0.2103682423609297
Pex3	0.06622965641952984
Pex5	0.08348363823756763
Pex6	0.1333950046253469
Pex7	0.09871441689623507
Pfas	0.1171061762664816
Pfdn1	0.032647814910025705
Pfdn2	0.06181079512478235
Pfdn5	0.004956417706374979
Pfkfb3	0.034657550394907456
Pfkfb4	0.01836220938841996
Pfkl	0.03139257006300239
Pfkm	0.021552626072400084
Pfkp	0.06883479648842779
Pfn1	0.08793264733395698
Pfn2	0.02298850574712644
Pgam1	0.003079710144927536
Pgam5	0.030894999469158087
Pgap2	0.08166295471417967
Pgap3	0.1182205971968312
Pgd	0.05241125251172137
Pggt1b	0.025092936802973982
Pgk1	0.034974093264248704
Pgls	0.05346222134543302
Pglyrp1	0.16860627502094774
Pgm1	0.0866635323616988
Pgm2	0.056866952789699575
Pgm3	0.11279858448835152
Pgp	0.0715554837667582
Pgrmc1	0.04902439024390244
Pgrmc2	0.12755478946072396
Pgs1	0.04269102990033223
Phactr1	0.07998004655803125
Phactr3	0.17497348886532346
Phactr4	0.2719241542770955
Phax	0.08554116668646787
Phc1	0.1058215451577802
Phc2	0.1524120251689583
Phc3	0.08495339547270306
Phf1	0.09452137266706802
Phf10	0.05503279155973767
Phf12	0.11925538103548575
Phf13	0.04751027866605756
Phf14	0.031802864363942716
Phf19	0.11537684380682965
Phf2	0.047157529292637064
Phf20	0.12131715771230503
Phf20l1	0.19057623049219688
Phf21a	0.1124716553287982
Phf21b	0.13464514702630995
Phf23	0.08279845956354301
Phf3	0.213629269984394
Phf7	0.2391247720760615
Phf8	0.07242582897033159
Phgdh	0.05723460521344919
Phka1	0.08370750481077614
Phka2	0.10376569037656903
Phkb	0.09165477888730386
Phkg2	0.09254901960784312
Phlda1	0.0904790065050266
Phldb1	0.048654428800570304
Phldb3	0.1511100208512204
Phlpp1	0.12050816696914698
Phlpp2	0.10989492119089317
Phospho2	0.238651102464332
Phpt1	0.11987789127627098
Phrf1	0.21316295374872785
Phtf1	0.07845675815639565
Phtf2	0.07036199095022624
Phyh	0.2403861370470011
Phyhd1	0.2141708995049187
Phyhip	0.003058103975535168
Phyhipl	0.028890507404709883
Pi4ka	0.021405636817695327
Pi4kb	0.022868343678536424
Pias1	0.04470359572400388
Pias2	0.035367275553828216
Pias3	0.0404040404040404
Pias4	0.02879889235029422
Picalm	0.05203103605659517
Pid1	0.05156165858912224
Piga	0.19358437935843795
Pigb	0.1789500252397779
Pigc	0.056823780587945474
Pigf	0.18776319048798612
Pigh	0.10554290053151101
Pigk	0.0696403609098996
Pigl	0.295152198421646
Pigm	0.0809319435928878
Pign	0.15430072225869992
Pigo	0.18106817194963093
Pigp	0.2100811907983762
Pigq	0.10356171316505347
Pigs	0.068668803779315
Pigt	0.048795458032837205
Pigu	0.0462757527733756
Pigv	0.2758620689655173
Pigx	0.2337018680899733
Pih1d1	0.15060551404277248
Pik3ap1	0.12265112891478512
Pik3c3	0.013764044943820223
Pik3ca	0.011342506507995537
Pik3cb	0.03795101888203402
Pik3cd	0.025541081136526818
Pik3cg	0.04524469067405355
Pik3ip1	0.16402595442885168
Pik3r1	0.03473302229134267
Pik3r4	0.028176501860712386
Pik3r5	0.09981303034661296
Pik3r6	0.13056338028169015
Pim1	0.0443661971830986
Pim2	0.1315450643776824
Pink1	0.20840715090996936
Pinx1	0.1869371812954324
Pip4k2a	0.012699446434386192
Pip4k2b	0.007426190907444305
Pip4k2c	0.03897163844113447
Pip5k1a	0.12880513563884866
Pip5k1c	0.040587292211627705
Pitpna	0.016244314489928524
Pitpnb	0.06871794871794873
Pitpnm1	0.04905893242826288
Pitpnm2	0.0583557478657467
Pitrm1	0.07608106643546114
Pja1	0.2270491803278689
Pja2	0.17855026664033186
Pkd1	0.12126603614570652
Pkdcc	0.06862133499688085
Pkig	0.08245083207261722
Pkn1	0.052277137313092116
Pkn2	0.06572319501079396
Pknox1	0.03013609850939728
Pla2g12a	0.04837273716490256
Pla2g15	0.09317426759287224
Pla2g4a	0.045454545454545456
Pla2g6	0.07214345287739783
Pla2g7	0.3240041463053457
Plaa	0.0785751702462022
Plac8	0.11659138078378707
Plagl2	0.02315134761575674
Plau	0.3879610937786749
Plaur	0.2402097606360484
Plbd1	0.1987731853366438
Plbd2	0.15138345646820225
Plcb2	0.10693902072694504
Plcb3	0.04312233367923441
Plcd1	0.05728765010466014
Plcg1	0.03511821974965229
Plcg2	0.029417690912754382
Plcl1	0.04820333041191937
Plcl2	0.03779590212850607
Plcxd1	0.07237416840266113
Pld1	0.0614908503767492
Pld2	0.10174188440221693
Pld3	0.04672461968332816
Pld4	0.17536420961078494
Plec	0.018625360591997996
Plek	0.08353909465020576
Plekha1	0.1800587147983038
Plekha2	0.1109667841900167
Plekha3	0.09241062094919507
Plekha8	0.07917174177831912
Plekhb1	0.058684654300168636
Plekhf2	0.02479338842975207
Plekhg2	0.2608827085852479
Plekhg5	0.0941857716851808
Plekhh3	0.07414141414141415
Plekhj1	0.09976338524184228
Plekhm1	0.14674457429048415
Plekhm2	0.09047780413419182
Plekhm3	0.0904480135249366
Plekhn1	0.008678237650200267
Plekho1	0.10187281333607738
Plin2	0.16127911018421964
Plk2	0.03332597660560583
Plk3	0.06287024651251671
Pllp	0.09762758149854923
Plod1	0.045854810996563584
Plod3	0.051816630090221895
Plrg1	0.038210624417520975
Pls3	0.008334948633456095
Plscr3	0.062421972534332085
Pltp	0.13382314353188138
Plvap	0.002425502425502425
Plxdc1	0.14350124378109452
Plxdc2	0.09178270249068443
Plxna1	0.019383799224648036
Plxna3	0.030876494023904383
Plxna4	0.014469686007813629
Plxnb1	0.14778526229842825
Plxnb2	0.05860772264514354
Plxnb3	0.10863058119231728
Plxnd1	0.0430576227939613
Pmaip1	0.3692539562923888
Pmepa1	0.04428878092870862
Pmf1	0.3283071974266184
Pml	0.21176605768125933
Pmm1	0.03965643274853802
Pmm2	0.07736336779911374
Pmp22	0.1432448148866059
Pmpca	0.07276178424549193
Pmpcb	0.08913784705309304
Pmvk	0.21776710684273712
Pnck	0.029991894082680364
Pnkd	0.04408725602755453
Pnkp	0.11063743402354853
Pnn	0.08408323959505061
Pno1	0.07572513139964959
Pnpla2	0.06961770623742454
Pnpla6	0.03911060433295325
Pnpla7	0.10381091211995
Pnpla8	0.1766679826292933
Pnpo	0.11877014629308208
Pnrc1	0.1427268581851345
Pnrc2	0.2123598186590313
