Gene name	sscrofa_dNdS
Mrpl38	0.08139230567914159
Mrpl39	0.16145307769929365
Mrpl4	0.10247603833865816
Mrpl40	0.1959090909090909
Mrpl43	0.08246869409660107
Mrpl44	0.08805804944041322
Mrpl45	0.17341945586220395
Mrpl46	0.210922171353826
Mrpl47	0.20363508028939475
Mrpl48	0.32278835386338184
Mrpl49	0.14823133071308253
Mrpl50	0.2599233983286908
Mrpl51	0.15868454661558112
Mrpl52	0.2664982164090369
Mrpl54	0.19136408243375855
Mrpl55	0.16480714058017215
Mrpl9	0.1479903685867753
Mrps10	0.1626999609832228
Mrps11	0.1905977165883143
Mrps12	0.0015583158428023448
Mrps14	0.21674087266251116
Mrps15	0.3315041962556488
Mrps16	0.0813548591326369
Mrps17	0.10283073367995378
Mrps18a	0.1819847758669298
Mrps18b	0.3186860996301936
Mrps18c	0.15591397849462366
Mrps2	0.0760452717238799
Mrps21	0.044027517198248906
Mrps22	0.31426185007308416
Mrps23	0.3296510844671966
Mrps24	0.11889737628694788
Mrps27	0.19370669745958435
Mrps28	0.1748722423033778
Mrps30	0.28147512864493995
Mrps31	0.3733460646569363
Mrps33	0.08940958840758438
Mrps5	0.18523764557758893
Mrps7	0.07366232827187275
Mrps9	0.2156832055094694
Mrrf	0.18235294117647055
Mrs2	0.11930439471555675
Mrto4	0.03585355285961871
Ms4a7	0.5917263047652295
Msh2	0.06408013992685642
Msh5	0.12030970815961882
Msh6	0.14766748509294986
Msi2	0.014331210191082803
Msl1	0.13828996282527878
Msl2	0.0372093023255814
Msn	0.015548894717122516
Msr1	0.3132858068697343
Msrb2	0.1685603971318257
Msto1	0.2552872917836421
Mta1	0.05093470604172312
Mta2	0.06337719298245613
Mta3	0.0546875
Mtap	0.08620991764499737
Mtch1	0.01797472859939491
Mtch2	0.3464824120603015
Mtcp1	0.0950413223140496
Mtdh	0.19794344473007716
Mtf1	0.19904076738609114
Mtf2	0.06466165413533834
Mtfp1	0.3486910994764398
Mtfr1	0.3496256239600666
Mtg1	0.11316397228637412
Mthfd1	0.07206005004170142
Mthfd1l	0.12144814654550698
Mthfd2	0.11386065694505818
Mthfr	0.06339334424440808
Mthfsd	0.1377805980804315
Mtif2	0.17159131363474547
Mtif3	0.2450560316413975
Mtmr1	0.051315617227385785
Mtmr10	0.09412395070548313
Mtmr12	0.11247443762781187
Mtmr14	0.1806134040136312
Mtmr2	0.038627450980392164
Mtmr3	0.1647527536911179
Mtmr4	0.11740642258130495
Mtmr6	0.06376509425766659
Mtmr9	0.04174350377200335
Mto1	0.16523911491791576
Mtor	0.00881488736532811
Mtpap	0.18257092439256145
Mtpn	0.33546034639927075
Mtr	0.08702764600032717
Mtrr	0.1954166147714535
Mtss1	0.032189600282985495
Mttp	0.14947049924357034
Mtus1	0.3826331407152897
Mtx1	0.2757581131406278
Mtx2	0.05677154582763338
Mul1	0.06760345209117061
Mus81	0.15319148936170213
Mvd	0.06595384289646411
Mvk	0.12896671826625386
Mvp	0.062170579779587926
Mxd1	0.07645716292134831
Mxd4	0.04152431011826545
Mxi1	0.0731150038080731
Mxra8	0.08271884354238154
Mybbp1a	0.16068515497553015
Mybpc3	0.08473231989424984
Mycbp2	0.0245750184774575
Myd88	0.13730707823310273
Myg1	0.1423552772262105
Myl4	0.059322033898305086
Myl6	0.08314870324514531
Myl9	0.00876107037425007
Mylip	0.028422203328069964
Mynn	0.09017387788111604
Myo18b	0.15110674759014636
Myo1b	0.02450122506125306
Myo1c	0.02518805561887395
Myo1e	0.028337715454279874
Myo1f	0.02507345739471107
Myo1g	0.04880352644836272
Myo5a	0.0316
Myo6	0.023055993126163542
Myo7a	0.01967741935483871
Myo9b	0.0879396984924623
Myom1	0.12472122147881284
Mypop	0.15597147950089124
Mzt1	0.07026575761792125
Mzt2	0.006329807770220351
N4bp1	0.1598090849242923
N4bp2l1	0.13851891315929676
N4bp3	0.05441015005489813
Naa10	0.05840312674483529
Naa15	0.014701724625388747
Naa20	0.08582976699952449
Naa25	0.06658336308461263
Naa30	0.21476510067114093
Naa35	0.03993775933609958
Naa40	0.10419721407624634
Naa50	0.018863419293218726
Naaa	0.1751987724926768
Nab1	0.05273280974515147
Nab2	0.05268369974252327
Nacc1	0.04218218051980404
Nacc2	0.030560954359627367
Nadk	0.004936568062717157
Nadsyn1	0.08328611898016998
Naf1	0.2616129669895236
Naga	0.12716618875451938
Nagk	0.3057561171279583
Naglu	0.13165301944728766
Nagpa	0.12329449258042027
Nampt	0.026044492674986437
Nanos1	0.09010503040353787
Nans	0.11242922620652468
Nap1l1	0.014841466156959747
Napa	0.017733024416325075
Napg	0.025116279069767444
Napsa	0.211991199119912
Narf	0.12072543535143912
Nars	0.0588906316840154
Nasp	0.2777173913043478
Nat10	0.04368200836820084
Nat8l	0.03678133555529104
Nat9	0.12507048607195215
Nav1	0.03399875233936369
Nav2	0.05380635624538064
Nav3	0.08144169121469416
Nbas	0.14349575324094768
Nbeal2	0.09724176752040528
Nbn	0.2745346869712352
Nbr1	0.22898693615972396
Ncald	0.13804133858267714
Ncam1	0.05467211873390883
Ncan	0.2326410099776013
Ncapd2	0.13468975954262655
Ncapd3	0.27138468809073724
Ncaph	0.2374703557312253
Ncaph2	0.14328266228430567
Ncbp1	0.027665068240501658
Ncbp2	0.01865914515079193
Ncdn	0.022323192414065586
Nceh1	0.13687002652519895
Ncf1	0.08543087414755114
Ncf2	0.13331450360118627
Ncf4	0.06832237165014234
Nck1	0.020746060243367247
Nckap1l	0.0721947194719472
Nckap5l	0.12724014336917566
Nckipsd	0.204245553643144
Ncl	0.1381681775554861
Ncln	0.026167874094429174
Ncoa1	0.1167754897036665
Ncoa2	0.06964780371982589
Ncoa3	0.12531085935341255
Ncoa4	0.26013006503251623
Ncoa5	0.07800872465999488
Ncoa6	0.19131455399061034
Ncor2	0.059121792921610385
Ncstn	0.13368593835491518
Nde1	0.06567087303631212
Ndel1	0.03326039387308534
Ndfip1	0.06963788300835655
Ndfip2	0.21717530163236334
Ndn	0.11315021876519205
Ndrg2	0.0520446096654275
Ndrg4	0.02208096353295417
Ndst1	0.02117694970474445
Ndst2	0.04865910975946917
Ndufa1	0.11412032251395493
Ndufa10	0.07683926830666897
Ndufa12	0.34604726976365113
Ndufa13	0.04321430902800443
Ndufa2	0.13469131933563147
Ndufa5	0.08624739039665971
Ndufa6	0.12807358924464887
Ndufa8	0.1022527279127068
Ndufa9	0.1712463768115942
Ndufab1	0.1988906497622821
Ndufaf1	0.3529335745670716
Ndufaf2	0.21460286137148496
Ndufaf3	0.1629352007101292
Ndufb10	0.07826572088945563
Ndufb2	0.2333122572486677
Ndufb3	0.2999228989976869
Ndufb4	0.1605299860529986
Ndufb5	0.1623846699787083
Ndufb6	0.21630859375
Ndufb8	0.11393047449885815
Ndufb9	0.11359633673828815
Ndufc2	0.2935103244837758
Ndufs1	0.07122934992490881
Ndufs2	0.06848357791754017
Ndufs3	0.15656146179401992
Ndufs4	0.17168748469262796
Ndufs6	0.13258122743682313
Ndufs7	0.27376738826240843
Ndufs8	0.0387451781257091
Ndufv1	0.03189555445380929
Ndufv2	0.11641483516483515
Ndufv3	0.6699859183262925
Necab3	0.12612312811980034
Necap1	0.14358245329000813
Necap2	0.09733570159857906
Nedd4	0.18955980640700626
Nedd4l	0.05645541751847775
Nedd8	0.015261798544259216
Nefl	0.06623869273416982
Neil1	0.23278567472770906
Nek3	0.2650532147543373
Nek6	0.05827886710239653
Nek7	0.018002717391304348
Nek9	0.09056093714800632
Nell2	0.1063155327968788
Nemf	0.10730552013117142
Nenf	0.08668687982359426
Neo1	0.07269789983844911
Nes	0.5216734632230781
Neu1	0.1466650584971656
Neurl1a	0.03951367781155015
Neurl2	0.0575610829848118
Neurl3	0.20209468846852624
Neurl4	0.03494623655913979
Nf1	0.035635831095923845
Nf2	0.014439369382643287
Nfam1	0.4231133293176147
Nfat5	0.13865546218487396
Nfatc1	0.09198712519058104
Nfatc2	0.0817873850621068
Nfatc2ip	0.29770864693092497
Nfatc3	0.19984222981856428
Nfe2l1	0.025374855824682817
Nfe2l2	0.1884409907722195
Nfia	0.0248713550600343
Nfic	0.022922636103151862
Nfix	0.050930026572187766
Nfkb1	0.10538850848466806
Nfkb2	0.0758824444098896
Nfkbia	0.07694043321299639
Nfkbib	0.1525102972280975
Nfkbid	0.1293020263750402
Nfkbie	0.12313780260707635
Nfkbil1	0.07745076344323966
Nfkbiz	0.14368903770563402
Nfrkb	0.056624605678233436
Nfs1	0.08110353997008476
Nfu1	0.11009305654974946
Nfx1	0.14740331491712705
Nfxl1	0.11274857954545454
Nfyb	0.0027349577324714074
Nfyc	0.020621391256530102
Ngef	0.0802320490367776
Ngly1	0.18477680953227812
Ngp	0.3369813041495668
Nhlrc2	0.15659679408138097
Nhlrc3	0.2074604676307609
Nhp2	0.2077861163227017
Nicn1	0.08417508417508418
Nid2	0.17871006270528514
Nif3l1	0.18602524236327053
Ninj1	0.029110483955262882
Nip7	0.059572849990493684
Nipa1	0.008634772462077013
Nipa2	0.0594475138121547
Nipal3	0.1445822454308094
Nipbl	0.038303693570451436
Nipsnap1	0.04706927175843695
Nisch	0.07885260151496337
Nit1	0.26778242677824265
Nit2	0.13095238095238096
Nkain4	0.16756869275603664
Nkap	0.09499024072869224
Nkiras1	0.0282070679779531
Nkiras2	0.006187940710893654
Nktr	0.2280320521526552
Nle1	0.04262378764675855
Nlk	0.003938730853391684
Nln	0.08752769863880974
Nlrp3	0.13231019648878034
Nlrx1	0.08526810392482034
Nmb	0.3884830983523017
Nmd3	0.07092198581560284
Nme1	0.05763816861757296
Nme3	0.017981438515081206
Nme4	0.09825145711906744
Nme6	0.1295324427480916
Nme7	0.0896471949103528
Nmi	0.2476480836236934
Nmnat1	0.15009447331128956
Nmnat3	0.1284994728827457
Nmral1	0.09316533027873232
Nmt1	0.026432649608796783
Nmt2	0.031185535735954374
Nob1	0.10821794099939797
Noc4l	0.1097224774857563
Nod2	0.15427409864127528
Nol10	0.03355704697986578
Nol11	0.28273447015834346
Nol12	0.1110806363137685
Nol6	0.1491676281522993
Nol7	0.2401239349341596
Nol9	0.3034359190556493
Nolc1	0.22472585248610488
Nomo1	0.05042864346949067
Nono	0.021353383458646617
Nop10	0.020063212862443315
Nop14	0.1458159963014332
Nop16	0.07887218979008817
Nop2	0.21253162673016815
Nop56	0.08629825889477669
Nop58	0.05287946906444016
Nosip	0.0017975578007810079
Notch1	0.034006100330975404
Notch2	0.06754796066419473
Nova1	0.22939866369710465
Noxo1	0.1826314340765208
Npc1	0.0993736449048422
Npc2	0.1930981332419935
Npdc1	0.15950323974082076
Npepl1	0.06474081677542343
Npepps	0.06988694758478932
Nphp1	0.18170391061452515
Npl	0.14168618266978922
Nploc4	0.06107942079859587
Npm1	0.046390680257957145
Npnt	0.13546745813016747
Npr1	0.0746868718107314
Nprl3	0.03488158619423536
Nptn	0.21636810677906568
Nptxr	0.04935551393632258
Npy	0.1137903547229972
Nqo2	0.13397756519205556
Nr1d1	0.03798406522141931
Nr1h2	0.06437598736176936
Nr1h3	0.09876543209876544
Nr2c1	0.07185458676512352
Nr2c2	0.05379959650302623
Nr2f6	0.028761984160066693
Nr3c1	0.1603340292275574
Nr4a1	0.060756972111553786
Nr4a3	0.07270264167983742
Nras	0.006176016469377251
Nrbf2	0.10182855225633283
Nrbp1	0.022880215343203232
Nrd1	0.09364133134624936
Nrf1	0.15560298826040556
Nrgn	0.11834070330595915
Nrip1	0.14277372262773722
Nrm	0.03332952859262641
Nrn1	0.2980956082394093
Nrp1	0.04168231318062336
Nrp2	0.04516445753559156
Nrsn1	0.09149536477226926
Nrxn2	0.037070120589548915
Nsa2	0.0021134202183867557
Nsd1	0.20368705035971224
Nsdhl	0.08318984072320275
Nsf	0.03468727534148095
Nsfl1c	0.03452085059375863
Nsg1	0.016823444283646887
Nsg2	0.02563615647550323
Nsl1	0.27466879853814524
Nsmaf	0.09413067552602436
Nsmce1	0.09027698620768268
Nsmce2	0.1046706989247312
Nsmce4a	0.17094815506772534
Nsun2	0.07256505576208179
Nsun4	0.17965485921889193
Nsun5	0.169256120527307
Nsun6	0.1928232904536222
Nt5c	0.14337458496830668
Nt5c2	0.003383379149925989
Nt5c3	0.11947040498442367
Nt5dc1	0.22906587272050616
Nt5dc2	0.00977088948787062
Nt5m	0.0633548632218845
Ntan1	0.10015290519877676
Nthl1	0.13177670424047236
Ntm	0.03330161750713607
Ntpcr	0.14603077550188528
Ntrk2	0.06154783668494821
Ntsr2	0.1041776837652036
Nuak1	0.06523500810372773
Nuak2	0.06856643738399387
Nub1	0.07029190666796838
Nubp1	0.06919421896654128
Nubp2	0.10490104476344177
Nubpl	0.2323472252213345
Nucb1	0.07366189719130896
Nucks1	0.07270997553683066
Nudc	0.02927289896128423
Nudcd2	0.05886555222174598
Nudcd3	0.12410598179453836
Nudt1	0.05988406105408711
Nudt13	0.3344939647168059
Nudt16l1	0.003835727230518071
Nudt18	0.12889335438495764
Nudt19	0.20165238678090575
Nudt2	0.2855227882037533
Nudt22	0.14210294764628245
Nudt4	0.055114733004503536
Nudt5	0.12533151473819806
Nudt6	0.2127918287937743
Nufip1	0.4244037478705281
Nufip2	0.17331095258078053
Numa1	0.08733486274820029
Numb	0.09658778205833793
Nup107	0.06857474938253669
Nup133	0.10088577015989876
Nup153	0.24476469263679354
Nup155	0.04340109712810584
Nup160	0.06735537190082644
Nup188	0.06640570390046134
Nup205	0.056539017341040464
Nup210	0.10638734853152597
Nup214	0.20768502232444866
Nup54	0.036248374512353715
Nup62	0.1031726810365706
Nup85	0.07025100252487748
Nup88	0.08593105723239321
Nup93	0.02203631911854724
Nup98	0.11271297509829617
Nupr1	0.2435659326081189
Nus1	0.1134648868253047
Nvl	0.1727082607180202
Nxf1	0.09975207816829518
Nxn	0.02497305066475027
Nxt2	0.3468775020016013
Oaf	0.06819945673263485
Oaz1	0.25094850948509484
Odc1	0.11634288223027107
Odf2	0.016291469194312798
Ogdh	0.0339058073654391
Ogdhl	0.06527154957648232
Ogfod1	0.2219947897283216
Ogfod2	0.09882785566536427
Ogfr	0.16546540996735046
Ogfrl1	0.1614014073963168
Ogt	0.0032696177062374247
Ola1	0.011214953271028037
Olfm1	0.0127309036445332
Olfm2	0.02207196704748582
Olfm4	0.24054306145714585
Olfml2b	0.145041567695962
Olfml3	0.058489182251558476
Olig1	0.05094961901512567
Oma1	0.28175824175824177
Opa1	0.03665917343939132
Ophn1	0.10037306804050454
Oplah	0.037995072958120144
Optn	0.1514546135597453
Orai1	0.05688589094997189
Orai2	0.00940985130111524
Orai3	0.12162162162162166
Orc2	0.28842422935977585
Orc3	0.301128818061089
Orc4	0.12366134572640936
Orc5	0.09709452004413388
Orc6	0.3619435195461833
Ormdl2	0.016192217289109426
Os9	0.1728920409771474
Osbp	0.048484848484848485
Osbpl11	0.06205128205128205
Osbpl1a	0.0719798393447787
Osbpl2	0.06643068817912412
Osbpl7	0.036030260289780736
Osbpl8	0.040285204991087335
Osbpl9	0.0355467785731918
Osgep	0.04927847712618974
Osgin1	0.08393399089529589
Osgin2	0.08278669984166477
Osm	0.31874772479068075
Ostm1	0.2154209904111388
Otub1	0.002377932783766645
Otub2	0.034611090435429835
Otud1	0.1212628290941544
Otud3	0.1608492263404102
Otud4	0.15839694656488548
Otud5	0.01785300255042894
Otud6b	0.15791360458863596
Otud7b	0.10410017186349127
Oxa1l	0.2513433637829124
Oxct1	0.09873060648801127
Oxnad1	0.2174505794137696
Oxr1	0.16394306800210856
Oxsr1	0.06751700680272109
P2rx1	0.0936849410131853
P2rx4	0.08926227356261486
P2rx7	0.17273366127898804
P2ry12	0.08576366385828472
P2ry13	0.1996858873681849
P2ry2	0.058929105593778036
P2ry6	0.06239904786193999
P4ha1	0.08108607314370153
P4hb	0.030193905817174526
P4htm	0.062322178566589885
Pabpc4	0.01805973605001157
Pacs1	0.05539743850376093
Pacs2	0.02384672313132144
Pacsin1	0.035311871227364185
Pacsin2	0.042309891366495135
Pacsin3	0.05520747133230879
Padi2	0.032015647519044683
Paf1	0.012626262626262626
Pafah1b2	0.0047500565482922405
Pafah1b3	0.034751676015870835
Pag1	0.11351662036593542
Paics	0.07737379807692307
Paip1	0.03537735849056604
Paip2	0.04666666666666666
Pak1	0.10247702756691968
Pak1ip1	0.25985185185185183
Pak2	0.017252396166134186
Pak4	0.042816155374089615
Pak6	0.12551822730521806
Palm	0.0872377020983832
Pan2	0.04186046511627907
Pan3	0.08855172413793103
Pank2	0.13994462622703244
Pank3	0.01932668329177057
Pank4	0.01985426833344475
Panx2	0.03032354135643698
Paox	0.1291164658634538
Papola	0.08888888888888886
Papss1	0.012006861063464836
Paqr7	0.13747699277927228
Pard6a	0.13334460030420822
Parg	0.16163941975592908
Park7	0.06424426637192594
Parl	0.1083403185247276
Parn	0.1136702568351284
Parp1	0.047557080326511285
Parp11	0.0348296240412423
Parp12	0.17723840345199568
Parp14	0.38184346946516623
Parp16	0.09704002690884628
Parp2	0.14701803051317613
Parp8	0.03720268347225045
Parp9	0.6020038003109345
Parvb	0.0488602306784125
Parvg	0.2101896010236129
Patl1	0.09058671824629272
Patz1	0.01276082083117779
Paxip1	0.07876026782632704
Pbrm1	0.03037383177570093
Pbx2	0.014883346741753822
Pbx3	0.007570543702684102
Pbxip1	0.23797437756828616
Pcbp1	0.003453237410071942
Pcbp2	0.06659563132658497
Pcbp4	0.02641975308641975
Pcca	0.11758241758241755
Pccb	0.08223126483553747
Pcf11	0.09043020193151888
Pcgf2	0.030252100840336138
Pcgf3	0.07708553326293559
Pcgf5	0.019217570350034317
Pcgf6	0.14089121887287026
Pcid2	0.024419684308263696
Pcif1	0.03571428571428571
Pck2	0.06284864261807363
Pcmt1	0.08534322820037105
Pcmtd1	0.01576576576576576
Pcna	0.029064486830154408
Pcnt	0.16501946690625935
Pcnx	0.09050736497545007
Pcp4l1	0.10970839260312944
Pcsk1n	0.11885467314964886
Pcsk7	0.1097543247565053
Pcx	0.039966595084705334
Pcyox1	0.176305679576368
Pcyox1l	0.06382790368271955
Pcyt1a	0.16318574213311055
Pcyt2	0.03786767274505694
Pdap1	0.030599413161939364
Pdcd1	0.3291165278206315
Pdcd11	0.201289728235836
Pdcd2l	0.3544588744588744
Pdcd4	0.024040836489379217
Pdcd5	0.03336466165413534
Pdcd6	0.003516819571865443
Pdcd7	0.08413862045984673
Pdcl3	0.05187713310580204
Pde12	0.1139264264264264
Pde1b	0.025604038946988823
Pde3b	0.2859939103958243
Pde4a	0.15012517882689555
Pde4b	0.08092056421677803
Pde6d	0.033910799852561735
Pde7a	0.07020828457758015
Pde8b	0.05362563237774031
Pdgfa	0.06437581557198782
Pdgfb	0.05806451612903225
Pdgfrb	0.0832910621893071
Pdha1	0.019688644688644688
Pdhb	0.1111903064861012
Pdhx	0.1900149031296572
Pdia3	0.08746884205755721
Pdia4	0.0850418410041841
Pdia5	0.10141008305968706
Pdia6	0.05008210180623974
Pdk1	0.04375105986094625
Pdk2	0.01610885204879575
Pdk3	0.023900054318305268
Pdlim2	0.1261818503136874
Pdlim4	0.0631917890923727
Pdlim5	0.1623686723973257
Pdlim7	0.06777520521995369
Pdp2	0.12134918583613336
Pdpk1	0.07000502428403953
Pdpr	0.06576521204671174
Pdrg1	0.17263633430138756
Pds5a	0.022006625650733552
Pds5b	0.030621656520937093
Pdss2	0.13055148853099072
Pdxdc1	0.1332764505119454
Pdxk	0.05426799771318
Pdxp	0.036954709641567086
Pdzd11	0.007294429708222811
Pdzd4	0.03350028737991625
Pdzd8	0.16916629907366565
Pea15a	0.017245884504834073
Pear1	0.13666947014297728
Pebp1	0.10010099876557063
Pecam1	0.2987551867219917
Pecr	0.3303355240401245
Pef1	0.14107029765674475
Peg10	0.245702005730659
Peli1	0.003111739745403112
Peli2	0.028564174177986543
Pelo	0.015939337666357162
Pelp1	0.12432432432432433
Pepd	0.0476877310015325
Per1	0.0767885532591415
Per2	0.16609360076408788
Perp	0.06484041216386027
Pes1	0.05337314546981431
Pex1	0.2499502487562189
Pex10	0.005107946981536146
Pex12	0.13377110694183866
Pex13	0.11454102355808285
Pex14	0.07436787307882994
Pex16	0.07786589762076425
Pex19	0.12808940468514934
Pex3	0.1535139379662348
Pex5	0.076171875
Pex6	0.10810431856421762
Pex7	0.14100993602831086
Pfdn1	0.014963975614261963
Pfdn2	0.092797783933518
Pfdn5	0.016215185043876385
Pfkfb3	0.07784315616861194
Pfkfb4	0.04869229842111607
Pfkl	0.06588579795021962
Pfkm	0.029637564720585607
Pfkp	0.04387494188749418
Pfn2	0.2675490427794848
Pgam1	0.0030400572246065804
Pgam5	0.040189592179322615
Pgap2	0.0584173456704875
Pgap3	0.1136959370904325
Pgd	0.049011084546837634
Pggt1b	0.020757363253856943
Pgk1	0.05853391684901532
Pgls	0.10737976782752903
Pglyrp1	0.2129568420058552
Pgm1	0.07822164948453607
Pgm2	0.10908394998724164
Pgm3	0.13823887461111864
Pgp	0.08603628367234745
Pgpep1	0.013183025108305772
Pgrmc1	0.0329885877318117
Pgrmc2	0.07320299867705424
Pgs1	0.03953042644944897
Phactr1	0.15798180314309346
Phactr3	0.19513195678927936
Phactr4	0.2810212126900695
Phax	0.08786299329858528
Phb2	0.016417635122671092
Phc1	0.0807219357397858
Phc2	0.1392820512820513
Phc3	0.0931372549019608
Phf1	0.08979591836734695
Phf10	0.11177998111425874
Phf12	0.14056420233463035
Phf13	0.09820415879017014
Phf14	0.02763997165131113
Phf19	0.12909587378640774
Phf2	0.05001953888237592
Phf20l1	0.1859851211903048
Phf21a	0.1056691091399923
Phf21b	0.1089652728561304
Phf23	0.08318074810358357
Phf3	0.22487394957983195
Phf7	0.1824800375763269
Phf8	0.07564679415073115
Phgdh	0.09689127347325233
Phka1	0.10541813898704357
Phka2	0.061420687199572735
Phkb	0.09379815100154083
Phkg2	0.08514644351464436
Phlda1	0.08409418548774628
Phldb1	0.049858609912189315
Phldb3	0.13563829787234044
Phlpp1	0.11898952203243865
Phlpp2	0.07457627118644068
Phospho2	0.2438766891891892
Phrf1	0.13515208529319536
Phtf1	0.09158274748242448
Phtf2	0.057351809083910715
Phyh	0.2222781623662681
Phyhd1	0.18214369570321676
Phyhip	0.00579950289975145
Phyhipl	0.08292430896409196
Pi4k2a	0.07186858316221766
Pi4ka	0.025959225022160318
Pi4kb	0.035845107273678706
Pias1	0.02224645583424209
Pias2	0.039685254875128285
Pias3	0.037947997189037234
Pias4	0.035625466301914946
Picalm	0.055108608205953334
Pid1	0.06471881872447376
Piga	0.1878649403401879
Pigb	0.20192525481313706
Pigc	0.0538901403569572
Pigf	0.21747299201503054
Pigh	0.16002767618859345
Pigk	0.062403423273505274
Pigl	0.30480429076800186
Pign	0.25144628099173555
Pigo	0.21979765919460426
Pigq	0.0625491457573808
Pigs	0.05109595006532154
Pigt	0.0647734956051386
Pigu	0.04369607570275536
Pigv	0.28587423026684083
Pigx	0.3980109204368175
Pigz	0.2524016114037806
Pih1d1	0.12153688290958843
Pik3ap1	0.125424730388536
Pik3c3	0.013750767341927563
Pik3ca	0.008388363376762449
Pik3cb	0.03057581871798852
Pik3cd	0.017961733697774308
Pik3cg	0.03671328671328671
Pik3ip1	0.1574479373922271
Pik3r1	0.03448275862068965
Pik3r2	0.036926605504587165
Pik3r4	0.05852363250132767
Pik3r5	0.08359199400620786
Pik3r6	0.1333734456478139
Pim1	0.043534403246633456
Pim2	0.1170550847457627
Pim3	0.017303476354525532
Pink1	0.1345396356474643
Pinx1	0.2932219377442393
Pip4k2a	0.09663720876850684
Pip4k2b	0.0034728251432540372
Pip4k2c	0.062275449101796415
Pip5k1a	0.14336917562724014
Pip5k1c	0.0578172170890129
Pitpna	0.021561581182620058
Pitpnb	0.108674621089971
Pitpnm1	0.03597843800927667
Pitpnm2	0.053004765779379286
Pitrm1	0.06848794264610036
Pja1	0.23532281671816555
Pja2	0.18604233943308213
Pkd1	0.11145242596093256
Pkdcc	0.05981688708036623
Pkig	0.03324225865209472
Pkn1	0.060379918588873815
Pkn2	0.06975763962065333
Pknox1	0.026970002752041096
Pkp4	0.09353860508514113
Pla2g4a	0.06000902391337042
Pla2g6	0.05806947827201641
Pla2g7	0.3530832622904234
Plaa	0.10471721412694493
Plac8	0.11384900416859654
Plagl2	0.015909844216108714
Plau	0.36219802653963934
Plaur	0.18959858621560213
Plbd2	0.14960049170252
Plcb2	0.0928845899032728
Plcb3	0.047911304692140166
Plcd1	0.06182409799980861
Plcg1	0.02518325845353512
Plcl1	0.046589524969549316
Plcl2	0.02720306513409962
Pld1	0.06457951270631386
Pld2	0.0960558595961502
Pld3	0.04277390933636493
Pld4	0.16087613293051362
Plec	0.027679782903663498
Plek	0.08904109589041098
Plekha1	0.1882591093117409
Plekha2	0.1002954209748892
Plekha3	0.19327949986975773
Plekha8	0.11841865549280378
Plekhb1	0.06622104772267992
Plekhb2	0.05383880216629499
Plekhf2	0.015360983102918587
Plekhg2	0.2587242562929062
Plekhg5	0.0659144893111639
Plekhh3	0.09269230769230767
Plekhj1	0.053303090445137515
Plekhm1	0.1104154809334092
Plekhm2	0.10081161896625374
Plekhm3	0.06732643574748838
Plekhn1	0.005933014354066986
Plekho1	0.08375590138136038
Plekho2	0.227658371040724
Plin2	0.15772113943028485
Plin3	0.06195988058450741
Plk2	0.03444609823516904
Plk3	0.07078225335668419
Pllp	0.09458356015242243
Plod1	0.04740219416269924
Plod3	0.06584362139917695
Plp1	0.2505295007564297
Pls3	0.0533972821742606
Plscr3	0.0628133704735376
Plvap	0.04321448742006595
Plxdc1	0.13480096501809408
Plxdc2	0.10108560242035952
Plxna1	0.024882374230908437
Plxna3	0.023125250634941853
Plxna4	0.012464743881357477
Plxnb1	0.136001386001386
Plxnb3	0.0843475799603736
Plxnd1	0.044127500717909454
Pmaip1	0.3021347380094261
Pmepa1	0.05002303086135422
Pml	0.20245014754538132
Pmm1	0.03409922435240744
Pmp22	0.09976017166659654
Pmpca	0.11637172241267488
Pmpcb	0.11072996706915476
Pmvk	0.1853734845522096
Pnck	0.1208328951519613
Pnkd	0.1630012936610608
Pnkp	0.10023030861354217
Pnn	0.10592185592185592
Pno1	0.08281914164267108
Pnpla2	0.050987183927952894
Pnpla6	0.0428328611898017
Pnpla7	0.09021842355175687
Pnpla8	0.1960521913683506
Pnpo	0.1328265653130626
Pnrc1	0.16678535821108104
Pnrc2	0.2957796852646637
Poc1b	0.13078572329423635
Poc5	0.1728531177263261
Podxl2	0.15128775245506765
Pofut1	0.09006421088205475
Pogk	0.051726128622560916
Poglut1	0.08854376764824526
Pogz	0.07475961538461537
Pola2	0.12423752022905515
Polb	0.038526276416682256
Pold1	0.04388152766952455
Pold2	0.042437308521502334
Poldip2	0.037516921291819764
Poldip3	0.06952074256487971
Pole4	0.13962979157557207
Polg	0.11737264415002795
Polg2	0.2517247479214577
Polh	0.2988074957410562
Poll	0.2063799788508988
Polm	0.17674507189791447
Polr1a	0.0981067125645439
Polr1b	0.07282608695652175
Polr1c	0.047521786492374735
Polr1d	0.16
Polr1e	0.20088771987506165
Polr2a	0.009050748841719641
Polr2b	0.0012730744748567792
Polr2c	0.004570923031554114
Polr2e	0.0023285597857725
Polr2g	0.015354646499369773
Polr2h	0.16567049808429118
Polr2j	0.1028290282902829
Polr3a	0.014505119453924915
Polr3b	0.006134969325153375
Polr3c	0.058310450654175415
Polr3d	0.04831532104259377
Polr3e	0.06976744186046513
Polr3f	0.010051694428489372
Polr3h	0.010553442140139894
Polrmt	0.1178080691958176
Pomgnt1	0.014389767276603304
Pomp	0.0303030303030303
Pomt1	0.06671342158323837
Pomt2	0.21540839989693372
Pon2	0.11254681647940076
Pon3	0.21207177814029365
Pop1	0.20861103705678485
