Gene name	pvampyrus_dNdS
Lrrc28	0.15278801277327436
Lrrc42	0.11359811511275665
Lrrc47	0.05552978596514478
Lrrc49	0.07589424572317262
Lrrc57	0.0336866902237927
Lrrc58	0.1256479881510738
Lrrc59	0.03189596167008898
Lrrc61	0.07014194405246119
Lrrc8b	0.04029069146093833
Lrrcc1	0.13874219875180027
Lrsam1	0.08535063638632394
Lrwd1	0.17106062446847284
Lsg1	0.15438333956852476
Lsm1	0.02636962946124119
Lsm11	0.1192
Lsm12	0.03491620111731844
Lsm14a	0.06738470035901685
Lsm14b	0.13272241313478428
Lsm4	0.015116976604679063
Lta4h	0.07646622123236824
Ltb	0.16754675467546756
Ltbp3	0.034868126955744295
Ly6h	0.06598687294889828
Ly96	0.3589344134600405
Lyar	0.19226417762692688
Lyl1	0.19214463840399001
Lynx1	0.09987628865979382
Lypd1	0.12524779239502615
Lypla2	0.017270194986072424
Lyrm2	0.05811965811965813
Lysmd2	0.15927641738363116
Lysmd3	0.1918148785618665
Lyst	0.16311856760186094
Lztr1	0.026275298851935143
M6pr	0.14695844207990366
Macf1	0.2408490361706736
Macrod2	0.3196013289036545
Mad2l1bp	0.1588021778584392
Mad2l2	0.007862759113652609
Maf1	0.03761840324763194
Mafg	0.013488495107114522
Mafk	0.049039780521262
Maged1	0.25719424460431656
Maged2	0.3168620882188721
Mageh1	0.08013757523645744
Magi3	0.16579280419453987
Magohb	0.015210608424336972
Mak16	0.14096016343207354
Mal	0.159823484267076
Maml1	0.14391471720461949
Mamld1	0.3499794492396219
Mamstr	0.26130462317922737
Man1a	0.12080405932864947
Man2a2	0.08855413205687737
Man2b1	0.14564686737184698
Man2c1	0.09889531825355076
Mansc1	0.4595842956120093
Maoa	0.13130887108111908
Maob	0.15841584158415842
Map1lc3a	0.06479122826448112
Map2k4	0.06098546042003231
Map2k6	0.018680445151033388
Map3k1	0.10195603254284233
Map3k11	0.045320611758102994
Map3k12	0.057250396196513474
Map3k14	0.1567889620570712
Map3k2	0.061565304087736784
Map3k3	0.03527640352764036
Map3k4	0.08643744030563516
Map4k2	0.04947045707915273
Map4k5	0.035851258962814735
Mapk3	0.03483665799363978
Mapk6	0.049183270507987785
Mapk7	0.07966857871255577
Mapkapk2	0.05634441087613293
Mapkbp1	0.1674130944764342
March3	0.06677842972897458
March6	0.036570247933884296
March7	0.17822265624999994
March8	0.024345597656965038
Marcksl1	0.33695062398263703
Mark1	0.061759616664448284
Mark2	0.028296703296703293
Mark3	0.03654358583936049
Mark4	0.015519999999999999
Marveld1	0.06393982134461683
Mast3	0.04687112507233198
Mast4	0.16615895873719191
Mat2b	0.060234813680449216
Mau2	0.021574607477691174
Mavs	0.6457712924359738
Mbd1	0.45938478541167793
Mbd3	0.019502390265102133
Mbip	0.2794198139025725
Mbnl2	0.20287298387096772
Mbtd1	0.041897720271102896
Mbtps2	0.03894173602853746
Mccc1	0.17672074342416128
Mccc2	0.13463463463463465
Mcee	0.3539270456786066
Mcf2l	0.08227328682806727
Mcfd2	0.2253214638971316
Mcl1	0.17253086419753086
Mcm2	0.028801719505642132
Mcmbp	0.053387835996531637
Mcoln1	0.04416998115972368
Mcph1	0.3627694526805033
Mcts1	0.09836491045938232
Mdfi	0.1693745506829619
Mdfic	0.2015271747267555
Mdm1	0.3180844553243574
Mea1	0.08758478324977882
Meaf6	0.06355563294445411
Mecr	0.2782656421514819
Med11	0.008617594254937163
Med15	0.09573016182491713
Med17	0.01889100298994292
Med19	0.07338169642857142
Med21	0.0370475113122172
Med22	0.04329590041942904
Med23	0.03283955024094235
Med25	0.08120556723740864
Med26	0.11087517063552252
Med27	0.009820666097352687
Med28	0.05791569863923
Med29	0.06739556135770236
Med7	0.038809261300992284
Med9	0.08715274295456825
Mef2a	0.10410596026490067
Megf8	0.02932761087267525
Megf9	0.3760724499523356
Melk	0.16406803685329555
Memo1	0.027591349739000747
Mepce	0.13455433455433458
Mest	0.044701986754966894
Metap1d	0.13596614950634694
Metap2	0.03856695379796397
Metrn	0.17973778307508942
Mettl17	0.2595560006676682
Mettl2	0.2488653555219364
Mettl22	0.26545575737377103
Mettl3	0.04024697004344843
Mettl4	0.3402289616388833
Mettl5	0.10886252616887647
Mettl8	0.2838860850757029
Mex3a	0.019410622904535033
Mex3b	0.0119701726844584
Mex3c	0.08430832759807295
Mfap2	0.06358885017421602
Mfap3	0.13539891556932612
Mfap3l	0.11889250814332247
Mff	0.09005524861878451
Mfge8	0.2078480045827764
Mfhas1	0.04968287526427061
Mfsd1	0.12976466688763671
Mfsd11	0.06093519882179675
Mfsd3	0.20568211573710396
Mfsd6	0.14387096774193547
Mfsd6l	0.267603571951398
Mfsd9	0.2431883365200765
Mga	0.2553475935828877
Mgat2	0.10691691269506537
Mgat4b	0.04310926801041566
Mgmt	0.29764385318159964
Mgp	0.12981645800413275
Mgrn1	0.07617614879649891
Mgst2	0.31538861000519297
Mical1	0.13713557882819133
Mical3	0.062891809908999
Micall1	0.2168661706028254
Micall2	0.28259529888194385
Mid1	0.024112986565621768
Mid1ip1	0.050947170255324165
Midn	0.03701282784541221
Mier1	0.09960045662100456
Mif4gd	0.22507204610951007
Miip	0.34484661222688145
Mink1	0.024732229795520932
Mkks	0.31635834545832464
Mknk1	0.08125374326212817
Mkrn2	0.1111111111111111
Mlec	0.06918656056587091
Mlf2	0.02793404461687682
Mlh3	0.3748684487476321
Mlkl	0.5275680997702658
Mllt1	0.06399852452969385
Mlph	0.19517153748411686
Mlx	0.10062111801242236
Mlycd	0.08361822045643537
Mmaa	0.2096076861489191
Mmab	0.13258232235701908
Mmachc	0.1942663145982648
Mmd	0.025293586269196026
Mmgt1	0.07570422535211267
Mmp14	0.04993958920660491
Mmp17	0.09082955539648452
Mmp2	0.05834546336729742
Mmp25	0.19470924690181124
Mmrn1	0.33379752123659656
Mms19	0.1355343179843614
Mms22l	0.24849458048976314
Mnat1	0.04025934861278649
Mocs1	0.1377952755905512
Mocs2	0.2409638554216867
Mogs	0.1519337016574586
Mon1b	0.13476944988427988
Morn4	0.2662263721248008
Mospd2	0.09404529773511326
Mov10	0.12213479302086898
Mpdz	0.15421018276762402
Mpg	0.2508731966590737
Mphosph10	0.12088611623909863
Mphosph6	0.03878231859883236
Mpi	0.17257019438444926
Mpnd	0.05458842063804648
Mpp6	0.020903954802259886
Mpp7	0.06332266097474208
Mppe1	0.22431339746270731
Mprip	0.037891268533772664
Mpst	0.002237663751011168
Mpv17	0.1702127659574468
Mpv17l2	0.06304371173880356
Mpzl3	0.1391682522424572
Mr1	0.26248621395935084
Mrfap1	0.003976237967218802
Mri1	0.10445917106593283
Mrpl12	0.08135207773413274
Mrpl14	0.08221353530417788
Mrpl15	0.07575504755548139
Mrpl16	0.1595505617977528
Mrpl17	0.20012520868113526
Mrpl18	0.2823868677905945
Mrpl19	0.14647153664888998
Mrpl22	0.09784710583988657
Mrpl23	0.10517018526497203
Mrpl27	0.2237762237762238
Mrpl3	0.19698189134808847
Mrpl30	0.18475295544104275
Mrpl33	0.13580062677212354
Mrpl34	0.04375308641975309
Mrpl35	0.2634408602150537
Mrpl36	0.06541616901298143
Mrpl37	0.19882310984308127
Mrpl43	0.10650756822450558
Mrpl45	0.20161290322580647
Mrpl46	0.15784528656435956
Mrpl47	0.2684396426345315
Mrpl49	0.21604358444486196
Mrpl51	0.11611210824244095
Mrpl52	0.2670629678555703
Mrpl53	0.10507325606822657
Mrps10	0.14776754075124024
Mrps11	0.2120057170080991
Mrps14	0.12105263157894736
Mrps17	0.12567529144156953
Mrps18a	0.21528639829757049
Mrps18b	0.2844480257856567
Mrps18c	0.2325347292128045
Mrps21	0.04503258937388901
Mrps22	0.28927410617551463
Mrps23	0.3034140969162996
Mrps24	0.08968963703314045
Mrps26	0.15610290093048715
Mrps28	0.12555187637969095
Mrps30	0.2833423569752752
Mrps36	0.22251497005988025
Mrps5	0.16756087494841107
Mrps6	0.17786561264822134
Mrps7	0.09958896065766294
Mrps9	0.22570647219690065
Mrto4	0.05495741603728106
Msh2	0.07433573951773921
Msh6	0.15853230337078653
Msra	0.1810451241256344
Msrb2	0.1683258745090876
Msx1	0.04957264957264957
Mt3	0.4194425560842964
Mta2	0.030215827338129494
Mtap	0.0823956442831216
Mtch1	0.018990504747626192
Mtch2	0.13566487317448114
Mtcp1	0.08116438356164384
Mtf1	0.19958071278826
Mtfr1	0.28733121525019856
Mtg1	0.1341812087153702
Mthfd1	0.06890996957222123
Mthfd1l	0.10777051561365288
Mthfd2l	0.06751175046289702
Mthfr	0.08586307633684745
Mtif2	0.18228105906313646
Mtif3	0.2283865750101092
Mtm1	0.11376871880199667
Mtmr1	0.0681774900019044
Mtmr10	0.08740081750420775
Mtmr11	0.19100651397352386
Mtmr12	0.11028747062014102
Mtmr3	0.17062683865127856
Mtmr6	0.09647622305850154
Mtmr9	0.03553459119496855
Mtpap	0.17581808097615087
Mtrf1	0.2008571985193844
Mtrf1l	0.1335901578227911
Mtus1	0.3918671946390496
Mtx2	0.03964478274659055
Mul1	0.06466023983070772
Mvp	0.06964589050045734
Mxd1	0.06859962985811227
Mxd3	0.1007140172867343
Mxd4	0.04407479358912093
Mybbp1a	0.2015690376569038
Mycbp	0.14525547445255474
Myct1	0.12910606308220302
Myl9	0.0018784710878797782
Myo19	0.2516949152542373
Myo1d	0.032866286109669615
Myo1e	0.03013278855975485
Mypop	0.16703967446592066
Mysm1	0.2456703014753047
Mzt1	0.17105909314126694
N4bp2	0.28801061790296417
N4bp3	0.0684323913318971
Naa15	0.0207416719044626
Naa16	0.1220332979100248
Naa20	0.005960568546538285
Naa30	0.2273676880222841
Naa35	0.020288397048960426
Naa38	0.1431361607142857
Naa50	0.02621359223300971
Naaa	0.20005782017924256
Nab1	0.0677057147645383
Nacc1	0.047716031422752415
Nacc2	0.03398976802859345
Nadsyn1	0.07751374070481733
Nae1	0.053351206434316366
Naf1	0.2466315172817809
Nagk	0.07511652922194335
Nagpa	0.14405496681029464
Nampt	0.042341574310883784
Napsa	0.2339520494972931
Nasp	0.2828429341069209
Nat9	0.1750770728541295
Nav1	0.04936090616231944
Nbas	0.15040773180308062
Nbea	0.02512199530092174
Nbeal2	0.10132092464725308
Nbn	0.30566172957477306
Ncald	0.02240268832259872
Ncapd2	0.16575702445926824
Ncapd3	0.2614957487419747
Ncaph	0.23703894763992775
Ncaph2	0.14258209434164082
Ncbp1	0.020726306465899028
Nckipsd	0.08057784911717496
Ncl	0.15031277926720285
Ncoa1	0.1358876117496807
Ncoa4	0.29006305718634484
Ncoa5	0.06924546322827124
Ncstn	0.15945045795170693
Ndel1	0.08315764816116186
Ndrg4	0.020153278455861484
Ndufa12	0.09920907840440166
Ndufa13	0.08
Ndufa4l2	0.023026315789473683
Ndufa6	0.1373227827233762
Ndufa7	0.11344795824378262
Ndufab1	0.112997013987113
Ndufaf1	0.24737906933970946
Ndufaf2	0.16268013668102807
Ndufaf3	0.1515852811849109
Ndufaf4	0.3286864323581386
Ndufb2	0.2420212765957447
Ndufb3	0.2303098170959313
Ndufb4	0.17330900926185802
Ndufb5	0.20339564397187448
Ndufb6	0.4466698841698841
Ndufb7	0.08534322820037105
Ndufb8	0.10993473531544598
Ndufc1	0.2656985871271585
Ndufc2	0.298923369221026
Ndufs2	0.051270750697811084
Ndufs3	0.13924281033855115
Ndufs6	0.1231060606060606
Ndufs8	0.031551270815074486
Ndufv1	0.03161355589276682
Nedd1	0.1719192300434044
Nedd4l	0.04926358557643474
Nedd8	0.015007898894154818
Nedd9	0.11667501251877818
Neil3	0.2742082825822168
Nek2	0.07984006191151811
Nek7	0.02326468344774981
Nes	0.5358792384814689
Net1	0.15195954487989888
Neurl4	0.04960835509138381
Nfat5	0.15347644985581546
Nfatc2ip	0.28003369839932596
Nfe2l1	0.041695621959694236
Nfe2l2	0.2247191011235955
Nfib	0.02372262773722628
Nfkb1	0.11182761874803396
Nfkbib	0.15377152558816395
Nfkbid	0.1302491103202847
Nfkbie	0.1339738457432613
Nfkbil1	0.11931009957325747
Nfkbiz	0.15396800253445272
Nfrkb	0.0792483660130719
Nfs1	0.09257768475285784
Nfu1	0.1325857519788918
Nfyc	0.03405994550408719
Ngdn	0.11199331383201004
Ngrn	0.29040325101594244
Nhlrc3	0.2069071847055196
Nhp2	0.0963505667680398
Nhsl1	0.2459358687546607
Nhsl2	0.2389259449290234
Nicn1	0.13924334004925007
Nid2	0.17970265029088556
Nif3l1	0.23828737951132034
Ninj1	0.043426238738738736
Nipa1	0.04154905724285875
Nipa2	0.041076318609358266
Nipbl	0.04305823902842947
Nisch	0.09711745689655173
Nit1	0.2324769269144425
Nkap	0.10469774217042972
Nkrf	0.08013485477178424
Nktr	0.19627291854523596
Nle1	0.07108412216467228
Nlgn2	0.02436010591350397
Nln	0.07370794311481096
Nlrc3	0.22052308132056594
Nmb	0.4337993421052632
Nme3	0.043419615903397775
Nme4	0.14562289562289565
Nme7	0.0918301910991407
Nmi	0.273850247054352
Nmral1	0.09246054938632378
Nmt2	0.06361209964412813
Nod1	0.09341288002615232
Nodal	0.14289136423523774
Nol12	0.06331903049982605
Nol6	0.1715289982425308
Nolc1	0.31293417135296064
Nom1	0.14891086164597428
Nono	0.018422374811589357
Nop14	0.1321329157967989
Nop56	0.0858647936786655
Nos2	0.1492358405753671
Nosip	0.043145770392749236
Nostrin	0.250194099378882
Notch3	0.08211632077888804
Nova2	0.040131246845027765
Noxo1	0.2257522123893805
Npc2	0.2530194159914386
Npepps	0.05486918604651163
Npff	0.4717685487634158
Nphp3	0.10206349206349204
Npm1	0.05524518932340162
Npm3	0.11548987411056374
Npr1	0.04925888777443442
Nprl2	0.007838897148263278
Npy	0.05223334146936783
Nqo1	0.15233716475095788
Nr1d1	0.055814858031894204
Nr1d2	0.10806729939603106
Nr2c2ap	0.117873382301504
Nr2f2	0.07842669845053635
Nr3c1	0.14563358383000774
Nrarp	0.05287835373795258
Nrbf2	0.10148960550008183
Nrd1	0.12805369127516775
Nrgn	0.032435404068169325
Nrip1	0.14611119436535291
Nsa2	0.002218387971407444
Nsd1	0.22612948299953425
Nsf	0.016568272709960006
Nsmaf	0.07924921793534932
Nsmce2	0.0847089487402259
Nsmce4a	0.1168
Nsun2	0.08273977949068202
Nsun3	0.2424308907415533
Nsun5	0.14755669115298625
Nt5c	0.2351274787535411
Nt5m	0.15220700152207
Nthl1	0.15100461749656807
Ntm	0.012088888888888887
Ntng2	0.015994849955432308
Ntrk2	0.05410790925812385
Nuak1	0.075177523927138
Nubp2	0.09554573274396463
Nubpl	0.14438046491789294
Nucb1	0.04712882508500189
Nudc	0.03079161110437629
Nudcd1	0.14471079832856829
Nudt13	0.3559282552993244
Nudt16l1	0.0034470861948473577
Nudt18	0.14084507042253522
Nudt19	0.3427721748125161
Nudt22	0.16132739548915384
Nudt3	0.02189311010946555
Nudt5	0.16098893201092426
Nudt6	0.2443140132061629
Nudt7	0.35874257960064765
Nufip1	0.3707886676875958
Nufip2	0.17990005552470847
Numa1	0.13003014811901953
Numb	0.11818412376363174
Nup107	0.05432039418339142
Nup153	0.25036710719530103
Nup155	0.04685890834191556
Nup160	0.08216783216783217
Nup210	0.12152639276691928
Nup214	0.2365207030086387
Nup35	0.05506649185240682
Nup37	0.07452499538830472
Nup88	0.0900749063670412
Nup93	0.023410768953718717
Nup98	0.09055014477494076
Nupr1	0.2153335884679168
Nus1	0.16661505109941158
Nxn	0.02894102170576628
Nxt2	0.3386363636363636
Oaf	0.09370287929920297
Oat	0.061371005094951366
Obsl1	0.08525439912699495
Ociad1	0.1463871209284912
Ocln	0.12472681860755545
Odf2	0.027516075968296697
Odf3b	0.1760339048779812
Ofd1	0.27801944728761513
Ogfod1	0.22107081174438686
Ogfr	0.2152570029915692
Oip5	0.4408792767239851
Olfml3	0.0943099035243158
Oma1	0.3112724167378309
Opa1	0.03852652923284894
Opa3	0.10022401870069153
Ophn1	0.1010928961748634
Oplah	0.036030164789125775
Optn	0.17507124272085245
Orai1	0.047717842323651456
Orai3	0.12136389905605854
Os9	0.17444409646100847
Osbp	0.055767301905717145
Osbpl10	0.07672088056513883
Osbpl9	0.03893186922884951
Osgep	0.08512614146416964
Osgin2	0.08266068759342303
Ostm1	0.19041313559322035
Otos	0.09600448394587237
Otud3	0.17757322175732215
Otud4	0.17555658627087198
Otud5	0.03163782555497291
Otud6b	0.17904008628437892
Otud7b	0.07354233811895693
Ovca2	0.18304688803604205
Oxct1	0.1405194415252965
P2rx4	0.1059047619047619
P2rx5	0.3762414424838492
P4hb	0.05416468348405521
Pabpc4	0.02449505801461109
Pacs1	0.029401937854994988
Paf1	0.052053022955059806
Pafah2	0.28042650418888043
Paics	0.03306918622371228
Paip1	0.040174002047082914
Pak1ip1	0.2887700534759358
Pak4	0.047058823529411764
Palm	0.0730005708124564
Pan3	0.048535564853556486
Pank1	0.2091101694915254
Pank4	0.04048241545078857
Paox	0.12819267747887733
Papln	0.20858592106891005
Papola	0.11227749885896852
Papss1	0.013586956521739132
Paqr5	0.0865615358244772
Paqr7	0.15607354857391054
Pard3	0.0674401740391588
Pard3b	0.17651939431653185
Pard6a	0.08012048192771085
Park7	0.07172675521821632
Parl	0.09690309690309692
Parn	0.1364062207232528
Parp10	0.21594835424622652
Parp14	0.4225586887067649
Parp2	0.15497718438397834
Parp4	0.3445581600088038
Patl1	0.1488148814881488
Patz1	0.010403120936280884
Paxip1	0.07165672271439764
Pcbd2	0.16529420571941905
Pcbp4	0.06304761904761905
Pcca	0.12695955099670989
Pcdh1	0.040156585427452963
Pcdh12	0.1914694894146949
Pcdh17	0.014964643973030753
Pcdh19	0.02570305412760811
Pcdhb16	0.2029800393590104
Pcdhb19	0.1576081036924082
Pcdhb20	0.2295837023914969
Pcdhgb7	0.1834336907034807
Pcgf3	0.004147631642221688
Pcgf5	0.021655806822537368
Pcif1	0.06282934738548844
Pcmtd1	0.017373319544984486
Pcnx	0.08946963873943121
Pcolce	0.15535658184103046
Pcyox1	0.1465076660988075
Pcyox1l	0.08172531214528943
Pcyt1a	0.05146250274906532
Pcyt2	0.043100539811066124
Pdap1	0.029317958783120705
Pdcd10	0.008228840125391849
Pdcd11	0.19429972418020228
Pdcd2	0.12981272536931487
Pdcd2l	0.29868758485442753
Pdcd4	0.029782164737916957
Pde10a	0.034995930705731884
Pde12	0.12339181286549708
Pde3a	0.15032001383843627
Pde4b	0.08750695603784084
Pde4d	0.11679857033443962
Pde5a	0.07829447699788056
Pde6d	0.017674675504004422
Pde7b	0.08740120874012088
Pdgfa	0.047324192835028735
Pdgfb	0.07567685114711319
Pdgfd	0.09164969450101833
Pdgfrb	0.11685625646328852
Pdgfrl	0.0865946261682243
Pdia4	0.08480317719892536
Pdk1	0.04710783528280725
Pdk4	0.07205798749289369
Pdlim1	0.11746550472040668
Pdlim2	0.14192495921696574
Pdlim7	0.06225760359256991
Pdp1	0.047987203412423365
Pds5b	0.03747933125114826
Pdss2	0.18157380254154448
Pdxp	0.045839839393263436
Pecam1	0.38211604095563134
Pecr	0.3257749712973593
Pef1	0.15536325216341318
Peli2	0.03345774460143962
Pelp1	0.1836985459758345
Pepd	0.05889558027967745
Per3	0.3058296993344045
Pex1	0.2377558479532164
Pex10	0.08107339814656889
Pex12	0.18915046059365406
Pex14	0.06282660332541568
Pex16	0.1304100227790433
Pex26	0.2676162863985881
Pex5	0.0935031847133758
Pex6	0.1356874284780121
Pex7	0.05433238636363636
Pf4	0.2614774624373956
Pfas	0.1584373304395008
Pfdn2	0.041345764085934336
Pfdn5	0.030314371257485033
Pfkm	0.0337852377878201
Pgap3	0.1263683193818416
Pgd	0.05239872805198397
Pgf	0.3093566689104721
Pggt1b	0.03513770180436847
Pgk1	0.03516076798519546
Pglyrp1	0.002615738396520253
Pgm2	0.07535805113104002
Pgm3	0.12149532710280375
Pgrmc1	0.044439531284545655
Phactr2	0.22217973231357552
Phactr4	0.32907682646012143
Phax	0.10533083937339256
Phb2	0.012018313620755438
Phc1	0.10810810810810813
Phc2	0.1539773939006185
Phf1	0.10044236273744472
Phf10	0.08531109685695959
Phf13	0.04378658262044124
Phf14	0.03911315624346371
Phf20	0.1277069419145922
Phf20l1	0.1667403803626714
Phf21a	0.11900826446280993
Phf3	0.2271769662921348
Phka1	0.10369246332827516
Phka2	0.080907926047959
Phkb	0.05612722170252574
Phkg2	0.12423500611995104
Phlda1	0.09358325352305376
Phldb1	0.06430017125953605
Phldb2	0.10444709490543534
Phlpp1	0.07499622755394597
Phlpp2	0.0938704703161141
Phospho1	0.046583415181703385
Phrf1	0.17681159420289858
Phyhipl	0.029651988636363636
Pi4k2a	0.06864777700990556
Pi4k2b	0.2772667542706964
Pi4kb	0.030503747603276975
Pias4	0.03689251507626819
Pibf1	0.109375
Picalm	0.06742026645135242
Piga	0.18634423897581792
Pigf	0.13639260675589546
Pigg	0.1919917864476386
Pigl	0.2669476642079381
Pigo	0.20634299138606105
Pigp	0.22148730782981765
Pigt	0.06542993231386313
Pigu	0.05911473500291205
Pigx	0.2037334403853874
Pik3c2a	0.12216849071010435
Pik3c3	0.021497822116060137
Pik3ca	0.008944840152393572
Pik3cg	0.04723745255166596
Pik3ip1	0.2145084745762712
Pik3r1	0.04083570750237417
Pik3r2	0.041894353369763215
Pik3r6	0.15052389470994126
Pikfyve	0.09541984732824428
Pin4	0.05338078291814948
Pip4k2a	0.01887046771802129
Pip4k2c	0.03821782178217822
Pip5k1a	0.14928213111918354
Pir	0.097462949007787
Pitpnb	0.03926921461570769
Pitrm1	0.07836955297826821
Pja2	0.2022280966767372
Pkd2	0.11647109952194698
Pkn1	0.050973528768322035
Pkn2	0.05728518057285181
Pkn3	0.09515507432556433
Pknox2	0.06896551724137932
Pla2g12a	0.05077781039037276
Pla2g6	0.06368715083798883
Plbd2	0.16819739547635365
Plcb1	0.030623880110767224
Plcb3	0.046214883122453365
Plcb4	0.06382513661202185
Plcg1	0.018665894950079583
Pld1	0.06693333333333333
Pld3	0.03585112205801861
Plekha1	0.1974234376765736
Plekha2	0.0896442059232757
Plekha8	0.07388035305655442
Plekhg1	0.16092404072043853
Plekhg2	0.2921348314606741
Plekhm2	0.10177785026912413
Plekhm3	0.1253959381404882
Plekho1	0.11286134671975072
Plekho2	0.24718918038129375
Plin2	0.2130746373011711
Plk2	0.042344497607655504
Plk3	0.08840319686837382
Plscr3	0.11478260869565217
Plvap	0.07252225884962568
Plxnb2	0.060414471373375474
Pmepa1	0.06767761864644763
Pmm2	0.09241310160427807
Pmpca	0.06628274616079494
Pmpcb	0.09501303780964797
Pnpla2	0.05590851334180432
Pnpla6	0.03274787535410765
Pnpo	0.14915635545556805
Pnrc2	0.21946811257423188
Poc1b	0.14126807563959956
Poc5	0.2099789177793394
Podxl	0.4930861093651792
Podxl2	0.17484811664641556
Pofut1	0.07228549734244498
Pogk	0.025890074918782736
Poglut1	0.09316134316134317
Pogz	0.06358688437541485
Pola1	0.20891089108910893
Polb	0.031616688396349416
Pold2	0.05437421108845518
Poldip2	0.04348876540227108
Pole4	0.12103304880717886
Polh	0.26841734226295383
Polk	0.28940269749518305
Poll	0.1906827612221803
Polr1e	0.22013460459899048
Polr2a	0.0015859030837004405
Polr2f	0.07209258205274141
Polr2j	0.060436703925136476
Polr3a	0.015637860082304524
Polr3b	0.00742403314917127
Polr3c	0.05372851536067127
Polr3d	0.04857997010463378
Polrmt	0.10972515856236788
Pomgnt1	0.06110091743119266
Pomp	0.029415310427968657
Pomt2	0.1644683714670256
Pop1	0.2377710938736742
Pop5	0.09669596847529552
Pou2af1	0.0726686507936508
Pou6f1	0.1967366841710428
Ppa2	0.22499041778459175
Ppan	0.0891435629975295
Ppard	0.04560848950101603
Ppat	0.08282527881040892
Ppef1	0.42961398117918187
Ppfibp1	0.1114831593460705
Ppib	0.07185828877005347
Ppic	0.09761785773779776
Ppie	0.01022964509394572
Ppip5k1	0.15844471445929525
Ppm1d	0.14045954045954048
Ppm1f	0.2071025555924328
Ppm1h	0.022990586531498908
Ppm1k	0.12221022318214544
Ppme1	0.08040468583599572
Ppp1cc	0.028528808502703708
Ppp1r11	0.21074380165289253
Ppp1r12c	0.13623150105708245
Ppp1r13b	0.0793889596111561
Ppp1r15a	0.6199453158727876
Ppp1r16b	0.028098195800059157
Ppp1r1a	0.3061699650756693
Ppp1r2	0.20915448188175464
Ppp1r7	0.06726057906458797
Ppp1r9b	0.05468066491688539
Ppp2r5d	0.02437990248039008
Ppp3ca	0.0140117994100295
Ppp3cb	0.022429906542056077
Ppp3cc	0.13681826759765991
Ppp6c	0.004415660877244628
Ppp6r1	0.10363617311118097
Pprc1	0.3630723149336757
Ppt1	0.21664275466284075
Pqlc2	0.10233841303205464
Prc1	0.17555555555555555
Prcc	0.07189129404329278
Prdm1	0.08220822082208222
Prdm10	0.0782211284935841
Prdm11	0.09034589571502323
Prdm2	0.1323489932885906
Prdm4	0.06353522867737947
Prdm5	0.05097744360902255
Prdx1	0.1065934065934066
Prdx5	0.2543965632970869
Preb	0.16494591937069816
Prelid1	0.02098360655737705
Prelid2	0.18668876001104667
Prex2	0.04664156443580711
Prickle1	0.04644243208279431
Prickle3	0.0925655976676385
Prim1	0.13092904743237946
Prkaca	0.025673476767311517
Prkag2	0.07512007684918348
Prkar2a	0.14721176259637803
Prkar2b	0.03587563114536274
Prkch	0.017926734216679657
Prkcsh	0.07116077865897621
Prkrip1	0.08266488413547238
Prmt2	0.04960069877714
Prmt5	0.038481272447408926
Prnp	0.08413414394979407
Procr	0.3753923414940364
Prpf3	0.017249999999999998
Prpf31	0.004265621397279226
Prpf38b	0.05106382978723404
Prpf39	0.08818181818181818
Prpf4	0.015466297322253002
Prpf40a	0.053850970569818406
Prpf40b	0.07029831387808043
Prpf4b	0.040605865291653234
Prpf6	0.01428242340474545
Prr12	0.03221230569182576
Prr14	0.4013663535439795
Prr3	0.2947990543735225
Prr5l	0.09742322626191316
Prrc1	0.10767590618336886
Prrc2a	0.19891242129364628
Prrc2b	0.11533288500336245
Prrg2	0.15173606820709254
Prx	0.16268058759257012
Psd	0.12727697337692667
Psd3	0.2012058570198105
Psma3	0.009530450953045095
Psmb1	0.014235764235764238
Psmb7	0.03372115953460856
Psmb8	0.13336374695863748
Psmb9	0.10271812584472144
Psmc3ip	0.09548092139968348
Psmc6	0.014739517153748409
Psmd2	0.017581143740340033
Psmd4	0.03099142470287348
Psmd6	0.01334635416666667
Psmd8	0.08294306137540054
Psmd9	0.09638554216867468
Psme1	0.13028663058729206
Psmf1	0.2560615020697812
Psmg4	0.13129440840284215
Pspc1	0.061224489795918366
Psrc1	0.31419624217119
Pstk	0.4017294445258684
Ptar1	0.25734303422258153
Ptbp1	0.011933372006298168
Ptbp2	0.012769580022701477
Ptcd2	0.429364161849711
Ptcd3	0.2910205553552109
Ptch1	0.052916183854770184
Ptger1	0.08889620544900816
Ptges2	0.0983651726671565
Ptges3	0.02024133904242896
Ptgfrn	0.09191129342391999
Ptov1	0.019337895909597325
Ptpdc1	0.19848929920268568
Ptpmt1	0.2472901436854046
Ptpn1	0.08651126499561103
Ptpn14	0.049819927971188484
Ptpn18	0.1843813387423935
Ptpra	0.05705640803976659
Ptprg	0.06659959758551308
Ptprr	0.1361607142857143
Ptrh1	0.1344311699494134
Ptrh2	0.2929402218014606
Pttg1	0.2451129728357451
Pum1	0.031354515050167224
Pum2	0.05877448937057106
Pura	0.003443708609271523
Purg	0.21035747021081574
Pus3	0.1840514720218366
Pus7	0.08774761555392517
Pwp1	0.09638554216867473
Pwwp2a	0.2349739169879791
Pxk	0.1111357586512866
Pxmp2	0.1762
Pxmp4	0.13861031518624642
Pycrl	0.16814793577981652
Pygb	0.031872051547577954
Pygo2	0.04777486910994764
Qars	0.08901028277634962
