Gene name	sharrisii_dNdS
Fam32a	0.017603437521657772
Fam3a	0.11095020608221008
Fam43a	0.001158583882854735
Fam49a	0.014327005423922352
Fam49b	0.005545652604476134
Fam53a	0.24025824302513255
Fam53b	0.03241287161785993
Fam57b	0.050214142120444026
Fam72a	0.10175736961451247
Fam76a	0.060561427828799176
Fam76b	0.0109151973131822
Fam78a	0.036196319018404914
Fam81a	0.04432294090274547
Fam83g	0.11095420617308856
Fam92a	0.07805871372815204
Fam98b	0.07944214876033058
Fam98c	0.09901732507202336
Fancc	0.5205513784461153
Fance	0.2794835812517541
Fancl	0.17383299036066285
Far1	0.01906748100700134
Farp1	0.04900263455024464
Farsa	0.04576210826210826
Farsb	0.10625909752547308
Fas	0.2152567700550352
Fasn	0.09585948435454013
Fastkd2	0.4061677322301617
Fastkd3	0.2907495324413753
Fau	0.02827327863003924
Fbf1	0.1924724205061648
Fblim1	0.10078441741582936
Fbrsl1	0.13868613138686134
Fbxl12	0.006111357729919363
Fbxl14	0.005117383276180428
Fbxl16	0.0042773119234615735
Fbxl18	0.036740299874098666
Fbxl19	0.04740168539325843
Fbxl20	0.006359945872801082
Fbxl3	0.02871174914998112
Fbxl4	0.07746971109040074
Fbxl5	0.10944546008531383
Fbxl6	0.04120792037361848
Fbxo11	0.0009578544061302679
Fbxo2	0.007143656828888105
Fbxo21	0.0431310691575886
Fbxo22	0.18811544991511034
Fbxo25	0.04739119035133718
Fbxo28	0.1259607173356106
Fbxo3	0.08849557522123894
Fbxo30	0.1376370280146163
Fbxo31	0.026557501118029517
Fbxo33	0.1134185303514377
Fbxo34	0.18395445819818626
Fbxo36	0.2268367542681757
Fbxo38	0.17286722257857598
Fbxo4	0.17722090529405124
Fbxo41	0.0015652934735607012
Fbxo42	0.03868988719572532
Fbxo44	0.049717737941962964
Fbxo45	0.0045375218150087255
Fbxo7	0.24463757396449706
Fbxo8	0.04509957048028114
Fbxo9	0.07754220651747154
Fbxw11	0.006728612624158924
Fbxw17	0.2826056921801603
Fbxw2	0.04139172165566887
Fbxw4	0.13392470791864994
Fbxw5	0.08164761962965225
Fbxw7	0.036556788001874715
Fbxw8	0.22706304459251664
Fbxw9	0.0459094865100087
Fcf1	0.011737491432488006
Fcgrt	0.05301050790055063
Fcho1	0.08495427324636738
Fcho2	0.10076370682776704
Fchsd1	0.10327792242472797
Fdft1	0.08433607209117412
Fdx1	0.14753063028925098
Fech	0.1228185400638018
Fem1c	0.03608864929619647
Fen1	0.023530647618047167
Fes	0.048082714314394696
Fez2	0.04843761937504775
Fgd2	0.07655757575757577
Fgd3	0.06534898651747224
Fgd4	0.05418511490617752
Fgfr1	0.021600138240884744
Fgfr1op	0.15803680981595095
Fgfr1op2	0.03663177925784967
Fgfr3	0.05494291012003514
Fgfrl1	0.07050610820244327
Fggy	0.11268442420041587
Fgl2	0.12731507783206453
Fgr	0.06988178679778219
Fh1	0.044999121110915814
Fhl3	0.02601587675862611
Fhod1	0.07879193134960437
Fibp	0.023265269244669314
Fig4	0.03366767747453542
Filip1l	0.09827499821057906
Fip1l1	0.0555673834362359
Fis1	0.07248579886390911
Fitm2	0.13830515101163132
Fiz1	0.06398696772238217
Fkbp15	0.2744243421052632
Fkbp1a	0.08204944464349695
Fkbp1b	0.13631921824104234
Fkbp2	0.029762137249541076
Fkbp3	0.07728777171482244
Fkbp4	0.13731060606060605
Fkbp5	0.08627910872843023
Fkbp7	0.140082879661981
Fkbp8	0.08733624454148473
Flad1	0.08348549401501318
Flcn	0.037258406881912634
Fli1	0.06932033577037637
Flii	0.03232653529529874
Flna	0.04636241910287882
Flnb	0.028991663569266718
Flot1	0.028884760592077664
Flot2	0.04068042460605262
Flt3l	0.13833801201364362
Fmnl1	0.07758293066941745
Fmnl2	0.049710113807172
Fmnl3	0.02060939141679463
Fmo5	0.1210802095929061
Fmr1	0.062260780811431486
Fn1	0.05332027772832473
Fn3krp	0.06507551743427188
Fnbp1	0.03833294904311737
Fnbp1l	0.03774641577060932
Fnbp4	0.1658458244111349
Fndc3a	0.11904761904761907
Fndc3b	0.12168809873133682
Fndc4	0.059514216645562334
Fndc5	0.013214138477227851
Fnip1	0.11839959864542833
Fnip2	0.16445449241540258
Fnta	0.12857609050364407
Fntb	0.04825996430696014
Fos	0.04618047360553852
Fosb	0.14280510018214934
Fosl1	0.014688890172742504
Foxj2	0.06900899386399932
Foxj3	0.07590361445783132
Foxk1	0.038206572100648664
Foxk2	0.09571168858945568
Foxm1	0.1700766023465529
Foxn2	0.0952133644940708
Foxn3	0.0708891177480261
Foxo3	0.038298979127381484
Foxo4	0.11035191369124067
Foxp1	0.06375894789412352
Foxp4	0.04546675020137832
Foxred1	0.18308003162610909
Fpgs	0.1384143365176766
Frg1	0.03304271375192322
Frmd4a	0.02613452188006483
Frmd4b	0.05275935575556608
Frmd8	0.0848792439621981
Frrs1	0.18185697738218615
Frs2	0.06296635685299122
Fryl	0.0502027940513745
Fto	0.13265543288785592
Ftsj1	0.003188386913817749
Ftsj3	0.09190672153635117
Fubp1	0.015353021709368276
Fubp3	0.07955215085444903
Fuca1	0.14296647788152458
Fuca2	0.16789831510493647
Fundc1	0.04970043572984749
Furin	0.0697623560285756
Fus	0.026364033173286776
Fut10	0.09915996005404454
Fut8	0.04
Fxn	0.2321551368450007
Fxr1	0.036655730286231474
Fxr2	0.041866987179487176
Fxyd2	0.1434117555710847
Fyb	0.16956787295770345
Fyn	0.0041498840473575
Fyttd1	0.20228074938908494
Fzd4	0.036014775292427664
Fzd5	0.03434539190353144
Fzd7	0.015223596574690771
Fzr1	0.046918123275068994
G0s2	0.003704420300639976
G3bp1	0.04627887726691248
G3bp2	0.025618811881188117
G6pc3	0.1321639195523968
Gaa	0.10041163075845158
Gab1	0.07068621867881549
Gab2	0.07229195722919572
Gabbr1	0.050499643112062814
Gabpa	0.02252085264133457
Gabpb1	0.10266853932584268
Gabpb2	0.1544804171213775
Gabrd	0.039793662490788514
Gadd45gip1	0.09594355081429956
Gak	0.0872187086336226
Gal3st4	0.17603088046075607
Galc	0.17626008832038986
Gale	0.05164869863322658
Galk1	0.1453321228627629
Galk2	0.16370746142464596
Galm	0.1128133704735376
Galns	0.07312521208008144
Galnt1	0.02372206917661463
Galnt10	0.04921194387178294
Galnt11	0.08799617407938784
Galnt12	0.09189636448259812
Galnt4	0.06777524312642574
Galnt7	0.08660589060308553
Galnt9	0.021293003727346733
Galt	0.08542713567839195
Gamt	0.07418829279646225
Ganab	0.0749306780942778
Ganc	0.1579207106431979
Gap43	0.30731190392087604
Gapvd1	0.03345765686704695
Gar1	0.03509062593193943
Garnl3	0.0633658595349958
Gart	0.095817083428921
Gas2l3	0.1861575178997613
Gas6	0.07397929052324896
Gas7	0.023594280951465024
Gatad1	0.014939309056956116
Gatad2b	0.01827371695178849
Gatc	0.09989547038327526
Gatm	0.06663282142403858
Gba	0.10434083601286173
Gba2	0.11163027780137626
Gbe1	0.04414024305070542
Gbf1	0.07185382878259085
Gbgt1	0.09595358524248736
Gcc1	0.04041446499339498
Gcdh	0.07566589732393487
Gch1	0.028161434977578476
Gclc	0.07563636363636364
Gclm	0.06669136717302705
Gcnt1	0.09292126715509236
Gcsh	0.16693679092382493
Gdap1l1	0.20537930109329935
Gdap2	0.04557971702592347
Gde1	0.1207499205592628
Gdf15	0.0728556624008869
Gdi2	0.03049006295519072
Gdpd1	0.0722189866045428
Gem	0.032016293279022404
Gemin4	0.1156629620056862
Gemin5	0.15546474219633075
Gemin8	0.20898527381500231
Get4	0.035247072265067125
Gfap	0.03943475380878782
Gfer	0.06709812108559499
Gfm1	0.06312977099236641
Gfm2	0.104508510964576
Gfod2	0.03837897853441895
Gfpt1	0.010237752770962009
Gga1	0.05591019150341185
Gga2	0.18721243852133904
Gga3	0.12610351393456812
Ggct	0.13818288051416885
Ggh	0.23122579032862675
Ggnbp2	0.05158390410958904
Ggps1	0.04280121792083515
Ggt5	0.006513980160787178
Ggt7	0.0594722653377992
Ggta1	0.11422594142259415
Ghdc	0.2197220383851754
Ghitm	0.17735011102886752
Gigyf1	0.09101666502317324
Gigyf2	0.059470608456514265
Gimap6	0.2071135079609656
Gins1	0.04130986362194735
Gins2	0.0496571072319202
Gins4	0.0848683077982441
Gipc1	0.02299472473961856
Git1	0.05940826812640629
Git2	0.09069932552360667
Gjb6	0.029572501149190463
Gkap1	0.07166038066836243
Gla	0.12079807912188427
Glb1	0.12877158683610296
Glb1l	0.2318440889869461
Gle1	0.1060519554667428
Glg1	0.025835591689250228
Glis2	0.06177903101768777
Glo1	0.07049626579186151
Glod4	0.09199003776010284
Glrx	0.10131462520541018
Glrx3	0.06503298774740811
Glrx5	0.047313973638607364
Gls	0.020405476566614004
Glt8d1	0.10470655487804877
Gltp	0.009632871982984495
Glud1	0.04372813593203399
Glyr1	0.0346115180238403
Gm13889	0.01668703089544423
Gm2a	0.23793655025326585
Gm6377	0.1434701558158348
Gmcl1	0.06608422939068101
Gmeb1	0.0479640779671395
Gmfb	0.16773348850741926
Gmfg	0.0378236122161699
Gmip	0.12178538390379275
Gmppa	0.03652411021814008
Gmpr	0.1193342999432642
Gmpr2	0.036133444228814336
Gmps	0.01751265563004515
Gna11	0.0010023668792115577
Gna12	0.01031928900592495
Gna13	0.04413175567636713
Gna15	0.019118383703456338
Gnai2	0.01444966092853417
Gnai3	0.02738783374621525
Gnao1	0.023957589968396368
Gnb1	0.005787161075983281
Gnb1l	0.1548090834748695
Gnb2	0.0031156242787906767
Gnb4	0.026476039184538
Gnb5	0.013335308934656986
Gne	0.020025622007956302
Gng13	0.0075709779179810735
Gnl1	0.061736620031090386
Gnl2	0.10872493265489376
Gnl3	0.21487967399085853
Gnpat	0.19057425742574255
Gnpda1	0.023568182953013432
Gnpda2	0.018879798615481436
Gnptab	0.10820408754892014
Gnptg	0.10825091451022896
Gns	0.094024399720258
Golga2	0.0899500516706855
Golga3	0.10076676930507757
Golga4	0.123105399175805
Golga5	0.11432271737210807
Golga7	0.11978282999660672
Golgb1	0.15273319599482585
Golm1	0.12872504809056795
Golph3	0.031679906994768456
Golph3l	0.034139402560455195
Golt1b	0.048857724496720205
Gopc	0.07243721030505551
Gorasp1	0.13197734294541708
Gorasp2	0.12353066894635605
Gosr1	0.06873339238263951
Gosr2	0.06336783640494825
Got1	0.1235319704219226
Got2	0.033107362446791744
Gp9	0.008453489597263759
Gpaa1	0.055139162831470516
Gpam	0.03832236842105263
Gpatch1	0.1037880446682724
Gpatch2	0.10535510824154956
Gpatch3	0.1284849518288004
Gpatch8	0.09381739755571533
Gpbp1l1	0.1347370983446933
Gpc1	0.07519570730273073
Gpcpd1	0.10319634703196348
Gpd1	0.059965873080360776
Gpd2	0.0774826317940335
Gphn	0.0032847464586327245
Gpi1	0.04821107110711071
Gpld1	0.16032350142721216
Gpm6a	0.028374543980543177
Gpm6b	0.12396694214876032
Gpn1	0.13851576640945032
Gpn2	0.06405477367820464
Gpn3	0.02494479020277053
Gpnmb	0.26676794530953285
Gpr107	0.09840405415626652
Gpr108	0.002628914482553693
Gpr137	0.03125190374657326
Gpr137b	0.035959491932715415
Gpr153	0.04725521436848204
Gpr155	0.11630105900151284
Gpr157	0.017448693608172857
Gpr162	0.07267631947687997
Gpr165	0.17331193332207018
Gpr180	0.10711706651689
Gpr3	0.05525792132251645
Gpr34	0.11307229323054035
Gpr35	0.010997019499388016
Gpr4	0.0010004317266497644
Gpr65	0.10776260675624218
Gpr89	0.03500622148486105
Gprc5b	0.07809187279151943
Gprin1	0.0645536632211481
Gps1	0.0115221821602132
Gps2	0.027522315390857453
Gpsm1	0.04456311986716331
Gpsm3	0.1989617424669902
Gpt	0.06601106330669944
Gpt2	0.0530346654382126
Gpx4	0.030717129107004925
Gramd1b	0.027439347388494545
Gramd3	0.16182997610105834
Gramd4	0.043545627683269306
Grap	0.007777868428924969
Grb2	0.01534594523085064
Grhpr	0.1014566973938773
Grik5	0.02213192076046731
Grin1	0.0321358193118084
Grin2c	0.08792070336562692
Grina	0.1106436684896929
Gripap1	0.002779750697489911
Grk5	0.03077180833240255
Grk6	0.04201815269620929
Grn	0.21702185055300785
Grpel2	0.11049688651671112
Grsf1	0.12168592794017676
Grwd1	0.04582086925919409
Gse1	0.05635583901473499
Gsg1	0.2764586160108548
Gsk3a	0.04847096694317197
Gsk3b	0.009970993473531543
Gsn	0.0828833251513664
Gsr	0.1089212827988338
Gss	0.11647535449020932
Gsta4	0.047445654152860214
Gstk1	0.14859082189759482
Gstm4	0.1787584143605086
Gstm5	0.06379352325298271
Gstt2	0.12972318339100347
Gstz1	0.12246538633318445
Gtdc1	0.3034883720930233
Gtf2a1	0.06399536385462372
Gtf2a2	0.01132991637442676
Gtf2b	0.0156152958921125
Gtf2e1	0.038313635561827486
Gtf2e2	0.02802279820871217
Gtf2h2	0.02526157036478462
Gtf2h3	0.033949968467521546
Gtf2i	0.11785953177257524
Gtf3a	0.1169832094687586
Gtf3c1	0.11178628754872737
Gtf3c4	0.06360017691287041
Gtf3c5	0.05934296653081389
Gtf3c6	0.1496207896497881
Gtpbp1	0.02680986475735879
Gtpbp2	0.06972038263428992
Gtpbp3	0.0169802700960237
Gtpbp4	0.044378234279441736
Gtpbp6	0.006306006118910713
Guca1a	0.0017501561011626686
Guk1	0.03346366455440205
Gusb	0.06816708678429961
Gxylt1	0.11642986554782113
Gyg	0.13407500860190388
Gzf1	0.0641320704611844
H13	0.06936362796711924
H1f0	0.024388154325042124
H2-Ab1	0.14497730896602476
H2-DMa	0.23570977917981076
H2afx	0.022844509948415626
H2afy	0.013693627898484571
H2afz	0.011885399724759164
Haao	0.09463690017962537
Habp4	0.1570377717166708
Hace1	0.032926327342571
Hadh	0.07690562613430127
Hadha	0.1174759848418084
Hadhb	0.08863242931332947
Hagh	0.07278202115158637
Haghl	0.03481493766757885
Hars	0.05817406533160741
Hat1	0.17738242029240794
Haus1	0.1655102229623462
Haus4	0.07382518349061101
Haus7	0.27640025678061303
Haus8	0.0790924755887421
Havcr2	0.26606887795588
Hax1	0.2031591329188372
Hbegf	0.10207239568941696
Hbp1	0.09715407262021593
Hbs1l	0.06293706293706294
Hccs	0.09509693959301392
Hcfc1	0.09091779117618913
Hcfc2	0.12683513838748495
Hck	0.08650420407581587
Hcls1	0.1355711683580536
Hcn2	0.007806012290317224
Hcst	0.18995893495827265
Hdac10	0.17532271077047196
Hdac11	0.06250342072136172
Hdac2	0.0029709330335635138
Hdac3	0.0031373720773885108
Hdac4	0.003300524628468156
Hdac5	0.04846556886227545
Hdac6	0.08259556077707379
Hdac7	0.0958961125447432
Hdac8	0.049108406453439016
Hdc	0.09874729353541603
Hddc2	0.10632795862488592
Hddc3	0.04422633246001642
Hdgf	0.06491977035183277
Hdhd2	0.13476168296848315
Hdhd3	0.1586390532544379
Heatr1	0.14701873935264054
Heatr5a	0.11113241921564868
Heatr5b	0.050865717583686035
Heatr6	0.16105480158048446
Hebp1	0.10216579536967887
Hectd1	0.027153558052434454
Hemk1	0.20798275502399
Hepacam	0.09888591415493568
Herc1	0.034605433376455365
Herc2	0.0601999863954833
Herc4	0.04560432318439436
Herpud1	0.10918517372127216
Herpud2	0.13912722575883382
Hes6	0.13115718276724012
Hexa	0.17598659149779067
Hexb	0.15412303664921465
Hexdc	0.10016492045013582
Hexim1	0.002548311743469951
Hexim2	0.10542619470258606
Hfe	0.028623287984975494
Hgs	0.058474389975818865
Hgsnat	0.16221751412429378
Hhat	0.1290127653146008
Hibadh	0.06052589385922719
Hibch	0.11720474049856967
Hif1a	0.11302876480541454
Hif1an	0.035322509872751214
Higd1a	0.09706109822119102
Hinfp	0.09809197651663408
Hint1	0.03364962221050782
Hint2	0.13152938844285858
Hip1	0.08541288566243195
Hipk1	0.05951484104263975
Hipk2	0.03942701227830832
Hipk3	0.13179592888430816
Hira	0.06993880354689648
Hist3h2ba	0.0010020799474539592
Hivep1	0.19205934881165
Hivep2	0.1100707051404548
Hivep3	0.15709269662921346
Hk1	0.049967226339938484
Hk2	0.03406169665809769
Hk3	0.13107396084043452
Hlf	0.037601626016260166
Hltf	0.1358340437624325
Hlx	0.1007737656595431
Hmbox1	0.02250092216894135
Hmbs	0.09143556280587277
Hmg20a	0.06989117291414751
Hmg20b	0.01556095984762164
Hmgb1	0.011248866041729665
Hmgb2	0.03496047591883302
Hmgcl	0.09872922776148582
Hmgcr	0.055104941884772975
Hmgn3	0.21249359959037376
Hmgxb3	0.1562413634269922
Hmgxb4	0.12655737704918033
Hmox1	0.09735678675571442
Hmox2	0.10112734864300628
Hnmt	0.2054953560371517
Hnrnpa2b1	0.02404339539656942
Hnrnpc	0.01945738558509181
Hnrnpd	0.014090708938793484
Hnrnph1	0.016928657799274487
Hnrnph3	0.03663793103448276
Hnrnpl	0.009237501012883884
Hnrnpm	0.025966223883585875
Hnrnpr	0.005351262349066959
Hnrnpu	0.016609307197366453
Hnrnpul1	0.025388601036269432
Homer3	0.07784899936389883
Hook2	0.060558207858979064
Hp	0.10030326347711946
Hp1bp3	0.14258482653450247
Hpca	0.008440547406375482
Hpcal1	0.003450692834420661
Hpcal4	0.001119402985074627
Hpgd	0.0652338811630847
Hpgds	0.19395618668282968
Hpn	0.11959183673469387
Hprt	0.04436635185591917
Hps1	0.09295967190704033
Hps3	0.1735965866309713
Hps4	0.22934973637961334
Hps5	0.20671114208901725
Hps6	0.14593942642723132
Hr	0.24392104510346144
Hrh2	0.016928559857443706
Hrh3	0.049656923015904485
Hs2st1	0.017793208202235004
Hs3st2	0.06285924834193073
Hsd11b1	0.17678965250044704
Hsd17b10	0.04701463148647421
Hsd17b11	0.06912232833105958
Hsd17b12	0.1847704367301232
Hsd17b4	0.11431712008793625
Hsd3b7	0.10025650821372048
Hsdl1	0.06667042380522993
Hsdl2	0.17644887412329274
Hsf1	0.07969693517147089
Hsf2	0.09839055793991416
Hsp90aa1	0.010177718625225084
Hsp90ab1	0.0057488472363614596
Hsp90b1	0.03679866737336261
Hspa13	0.08504549457000292
Hspa14	0.07721314419105764
Hspa1l	0.0010259698621352998
Hspa2	0.0010447335929338018
Hspa4	0.05052870090634441
Hspa5	0.014423704477222297
Hspa8	0.01346869032063524
Hspa9	0.023431039235504915
Hspb1	0.06756993006993006
Hspb3	0.12578306468642214
Hspd1	0.02420091324200913
Hsph1	0.07022450676543956
Htatip2	0.08157552083333333
Htra1	0.05032390583030495
Htra3	0.05745274492081581
Htt	0.08219708707778123
Huwe1	0.03914728682170543
Hyou1	0.06837729357798165
Iah1	0.1512033060529941
Iars	0.036431152147731835
Iars2	0.15525723338614192
Ibtk	0.14881918153957094
Icam2	0.03326914286998808
Icam5	0.07945523209134972
Ick	0.09838709677419356
Icmt	0.03679496489954006
Icosl	0.15184106511337633
Id2	0.019268938140919616
Ide	0.023583549036525743
Idh1	0.05690973992860785
Idh2	0.02553795223457082
Idh3a	0.025433923354528272
Ids	0.11772730920471873
Idua	0.14701760799366356
Ier2	0.11143456483582344
Ier3	0.07464395292393644
Iffo1	0.14663404153735976
Ifi35	0.05049974487498875
Ifnar1	0.31722024018893524
Ifnar2	0.2537809752198241
Ifnb1	0.2677848467322152
Ifngr2	0.2500330091105145
Ifrd1	0.06939313984168866
Ift122	0.030315649204630632
Ift140	0.07124645892351275
Ift172	0.02397532829287704
Ift20	0.016897600540723215
Ift27	0.11177406523468576
Ift46	0.05340420146798278
Ift52	0.02974254112835765
Igf1	0.08472445344695118
Igf2	0.15498397567589775
Igfbp2	0.058982942770604174
Igfbp4	0.06725420338771172
Ighmbp2	0.0948785803237858
Igsf6	0.5293255131964809
Igsf8	0.11397058823529413
Ik	0.010974853270983442
Ikbip	0.1571645185746778
Ikbkb	0.06497093023255814
Ikbke	0.08545981093929292
Ikzf1	0.05584378832185643
Ikzf5	0.044081866323171605
Il10ra	0.2737455948984729
Il12b	0.17558167426241306
Il13ra1	0.20620676762011592
Il15	0.14231803591567624
Il15ra	0.3022259205325567
Il16	0.1703270752154918
Il18bp	0.006389050802037836
Il1a	0.4873182705016049
Il1b	0.2909371476051991
Il1r2	0.2584148252201632
Il1rl2	0.24369956548727495
Il1rn	0.16897081413210446
Il21r	0.009229241604250643
Il27	0.3386293254342265
Il34	0.142674367597602
Il4ra	0.168284625158831
Il6ra	0.3536875036208795
Il7r	0.4188725490196079
Ildr1	0.18434004474272933
Ilf2	0.008888888888888889
Ilf3	0.04877097151775263
Ilk	0.014166804476048732
Ilkap	0.11337804046374175
Ilvbl	0.14681784325084832
Immp2l	0.08484848484848484
Immt	0.07108127877457941
Imp3	0.041863765373699145
Impa1	0.051484108221696884
Impa2	0.019884758784318158
Impact	0.13465660976578006
Impad1	0.053151100987091866
Impdh1	0.039225027791011585
Incenp	0.0041257868768785795
Inf2	0.0042592388239044605
Ing2	0.045351473922902494
Ing3	0.036584227718152125
Ing4	0.012298650413582937
Ing5	0.0335925599294476
Ino80	0.037423846823324634
Ino80c	0.1213986013986014
Ino80d	0.2284343483795163
Ino80e	0.14338370807224474
Inpp1	0.07834738767679472
Inpp4a	0.04115051756321059
Inpp4b	0.14771151178918168
Inpp5b	0.14297646165527714
Inpp5d	0.08972961186218928
Inpp5e	0.15147357444706658
Inpp5f	0.07156975786526107
Inpp5k	0.2480905429801417
Inppl1	0.027432333577176296
Insig1	0.10840216010165184
Insig2	0.09383720930232556
Ints1	0.02721167207040296
Ints10	0.038452178145534185
Ints12	0.07361690791226358
Ints3	0.01987232289950577
Ints4	0.03276752767527676
Ints7	0.03298846675712347
Ints8	0.09167609836402922
Ints9	0.096711060193804
Ip6k1	0.04164473684210526
Ip6k2	0.0467457518435396
Ip6k3	0.11845457854505745
Ipmk	0.10109989453066144
Ipo11	0.03901076158940397
Ipo4	0.12764616935483872
Ipo5	0.04675425038639877
Ipo8	0.06276846335042263
Ipo9	0.039744127516778534
Ipp	0.04598530569404356
Iqce	0.210884664595138
Iqgap1	0.039433690609502484
Iqgap3	0.1122940795626214
Iqsec1	0.04145211122554068
Iqsec2	0.06168588111992813
Iqsec3	0.07924528301886792
Irak1	0.17527501309586171
Irak2	0.1899009422565837
Irak4	0.0821344107213244
Irf1	0.1123261618923095
Irf2	0.0605072463768116
Irf2bp2	0.11006458557588804
Irf3	0.006554371863657133
Irf4	0.05831650877465445
Irf5	0.10502838605028386
Irf7	0.015623111902566225
Irf8	0.07812325866488354
Irf9	0.18791444383507008
Irs2	0.061153343339950615
Iscu	0.018439950777820638
Isg15	0.005431708461406917
Isg20	0.00536085056362221
Isg20l2	0.18889500397480585
Isoc1	0.04597343295973433
Isy1	0.0223497131454228
Isyna1	0.0022218976422213673
Itch	0.06831010252275084
Itfg1	0.12245417515274948
Itfg2	0.009524660525893326
Itga5	0.08884233395406581
Itga6	0.05514316012725344
Itgae	0.028895831350116388
Itgal	0.2295459159504636
Itgav	0.06402604449267499
Itgax	0.2385915283257649
Itgb1	0.047261484098939925
Itgb1bp1	0.033383915022761765
Itgb3	0.08842165898617511
Itgb5	0.08248765770707625
Itgb7	0.13044268152364805
Itm2a	0.12648181124395827
Itm2b	0.0529345596506319
Itm2c	0.06907610186298711
Itpa	0.08009369791432047
Itpk1	0.07156262749898
Itpkb	0.009680902165516474
Itpkc	0.06629282105380048
Itpr2	0.0414030192815505
Itpr3	0.0218535651619078
Itprip	0.07739662381911104
Itpripl1	0.16536649985281132
Itpripl2	0.07373368146214099
Itsn1	0.042446941323345824
Itsn2	0.06366559485530547
Ivns1abp	0.03823573686587385
Iws1	0.09088505519201537
Jag2	0.014529002518246615
Jagn1	0.07233769801300248
Jak1	0.039707843023592836
Jak2	0.04340443595457922
Jak3	0.022831050228310504
Jam2	0.18237797699900388
Jam3	0.08613550815558342
Jarid2	0.0821049731367957
Jdp2	0.02406379040296169
Jmjd1c	0.18012013494610385
Jmjd4	0.0796520401219043
Jmjd6	0.021613170238204728
Jmjd7	0.12293548124644048
Jmjd8	0.07533438237608184
Jmy	0.10105196047178833
Josd1	0.029705027004570006
Jph3	0.0458429984128922
Jph4	0.20592607273808344
Jup	0.024731684554363042
Kank2	0.00907477767824353
Kank3	0.07291735446241884
Kat2a	0.012739322533136964
Kat2b	0.0511162743711486
Katna1	0.042582150495819565
Kazn	0.031943322354110994
Kbtbd2	0.020960763837087868
Kbtbd4	0.029318606351011123
Kcmf1	0.05679513184584178
Kcna7	0.030838674109296395
Kcnab2	0.1013179571663921
Kcnab3	0.08419807027125432
Kcnc4	0.030484370599831032
Kcnh3	0.05657142857142858
Kcnh4	0.09977772289454187
Kcnip3	0.0558076715289033
Kcnj10	0.016302676099661642
Kcnj9	0.01730769230769231
Kcnk12	0.027960319785693355
Kcnk6	0.04767660004329317
Kcnmb4	0.046146872166817766
Kcnn1	0.07890894223468256
Kctd10	0.011027319294251565
Kctd13	0.028114213994352055
Kctd17	0.0022305365656202216
Kctd18	0.17218425490370104
Kctd2	0.13961996931429246
Kctd20	0.11651318423611508
Kctd3	0.03316633901959541
Kctd5	0.008459056422778406
Kctd6	0.011179973265281322
Kdelr2	0.04399167890357318
Kdm1a	0.07942179632938119
Kdm2b	0.06877054569362262
Kdm3a	0.1105011371657125
Kdm3b	0.09934655000553773
Kdm4a	0.08562342493699747
Kdm4b	0.03624182962127492
Kdm5b	0.13993439226519336
Kdm6b	0.11476441437898212
Kdr	0.1390043597282774
Keap1	0.030422937208095482
Khdrbs1	0.0234616348000334
Khdrbs3	0.13180720432667778
Khnyn	0.2294193097014925
Khsrp	0.013087373800324069
Kidins220	0.061190416562317385
Kif13a	0.025922497024203142
Kif13b	0.07642365456821026
Kif1a	0.02643171806167401
Kif1b	0.027800161160354556
Kif1c	0.05356410466737757
Kif21b	0.03077695674008179
Kif2a	0.020789473684210528
Kif3a	0.012115258677144728
Kif3b	0.01598815692079941
Kif5a	0.01532671912418748
Kif5b	0.03751436545723198
Kif5c	0.02812425518391992
Kifap3	0.02896825396825397
Kifc2	0.09158691297574004
Klc1	0.01594364108268446
Klc2	0.01829160007103534
Klc4	0.04352831138930858
Klf10	0.1329041487839771
Klf11	0.2110891089108911
Klf15	0.09423302419784672
Klf3	0.04788646884723381
Klf4	0.0984816533108393
Klf6	0.08932564434506296
Klf7	0.07410737220652454
Klhdc10	0.04978220286247666
Klhdc2	0.111685048164177
Klhdc3	0.06438665440254203
Klhdc4	0.14973217964565308
Klhdc8b	0.0834909483923264
Klhl18	0.0392667631452002
Klhl20	0.003171666446412052
Klhl22	0.026714881957498327
Klhl24	0.012503473186996386
Klhl25	0.03408128704487722
Klhl26	0.01105806020499445
Klhl36	0.029675138377720463
Klhl5	0.02064180398959237
Klhl6	0.041844158781618734
Klhl7	0.010055018023145512
Klhl8	0.046211321367660194
Klk8	0.15812056361902746
Kpna1	0.03601108033240997
Kpna3	0.013145082765335929
Kpna4	0.008157630522088354
Kpna6	0.026188979677351773
Kpnb1	0.011049723756906077
Kras	0.03345639132441163
Krba1	0.3585103409726104
Kremen1	0.03229871645274212
Kri1	0.05254866878002295
Krr1	0.05504824817045528
Krtcap2	0.025727069351230432
Ksr1	0.08051228798892351
Kti12	0.023949395193931126
Ktn1	0.15087526012975885
L3mbtl2	0.02812284334023464
Lactb	0.06055363321799308
Lactb2	0.1888949373979314
Lag3	0.2599775154581225
Lamb2	0.10187027457222443
Lamc1	0.06787571676223496
Lamp1	0.187580626246042
Lamp2	0.3220106834680181
Lamtor2	0.015141204491323581
Lancl1	0.1065773926742812
Lap3	0.08841703917959505
Laptm4a	0.06226012793176972
Laptm4b	0.08971533516988063
Larp1	0.07125285538569671
Larp4b	0.14535481659238944
Lars	0.06940448164617666
Lars2	0.11989036805011745
Lasp1	0.03770925110132158
Lat2	0.006546679076771839
Lats1	0.06533920352211328
Layn	0.16257699686963548
