NLGN1	-1	9	18880997	19157283
	1	2	55554625	55556797
GPC3	-1	4	3845726	3958957
	1	2	131158698	131165907
PODXL	1	1	3688056	3728758
MAP3K7	1	3	75083923	75132422
	1	4	74410064	74413345
	1	14	6156483	6165630
NEIL3	-1	4	42233732	42250523
LRWD1	1	19	4305068	4315416
LRCH1	1	1	169520649	169643009
NRN1L	1	11	945073	946856
PRDM15	-1	1	110390796	110421676
SLC38A10	1	18	9223491	9252720
IFN-A	1	Z	7377531	7378293
SOX8	-1	14	6145956	6149345
ATP2B4	1	26	5221530	5245884
RALGPS2	-1	8	6682209	6791752
	-1	4	74366408	74397310
EXOSC10	-1	21	4123703	4138661
	1	1	71309071	71524675
PIK3IP1	1	15	9331196	9336290
GPC4	-1	4	3771853	3833252
	-1	5	16056642	16063897
PATZ1	1	15	9301202	9318435
PIGT	-1	20	5094149	5101033
HSPE1	1	7	10231654	10236618
IPO8	1	1	59614918	59656100
IFNW1	1	Z	7372029	7372640
ALKBH4	-1	19	4300257	4302289
SSTR5	-1	14	6016630	6025175
	-1	3	74238205	74239440
	-1	2	7000145	7002235
GUCY2C	-1	1	48945372	48990389
SRM	-1	21	4116739	4124448
TSPAN15	1	6	11622065	11633629
HS6ST2	-1	4	3594161	3693891
C1QTNF8	1	14	5989615	5992223
RIPK4	-1	1	110342171	110362181
BLCAP	-1	20	5086332	5093930
EDC4	1	11	913222	944949
TACR2	-1	6	11613486	11621951
SS2	-1	21	4105253	4109012
NAALADL2	-1	9	18476287	18824985
TMPRSS2	-1	1	110262821	110276844
	1	14	5947292	5959521
NCAM1	-1	24	5811385	5892244
C4	1	16	2609635	2624278
DIEXF	-1	3	22932307	22952244
GSTZ1	1	5	39387369	39397465
AGA	1	4	42211864	42223799
DRG1	-1	15	9288091	9292779
PDLIM7	-1	13	10873094	10890137
HABP4	1	Z	42191365	42213067
BAHCC1	-1	18	9193416	9208314
PLXNA4	1	1	2887148	3334587
FAM20B	-1	8	6632962	6649915
UGGT1	1	9	1672334	1716213
ORAI3	1	19	4287038	4296319
CHST9	-1	2	104463815	104551433
	-1	4	41997010	41998515
	1	1	71309056	71360005
	1	2	6879822	6904349
ZNF367	-1	Z	42177767	42182052
EIF4ENIF1	1	15	9266258	9285315
TOR3A	-1	8	6624875	6629330
IRF7	1	5	16053125	16056590
PRKRIP1	1	19	4277219	4284123
	-1	1	71301904	71308797
PLBD1	-1	1	48905356	48942414
PSTPIP1	-1	10	3594815	3641597
SGF29	1	8	30178113	30182424
CDPF1	-1	1	71281100	71299679
RUBCNL	-1	1	169433594	169458314
TRIP13	-1	2	55539174	55554509
EPHA7	1	3	73911004	74054520
SFI1	-1	15	9238928	9263621
OPTC	1	26	5176373	5179960
XRCC2	-1	2	6846550	6857229
ACTG1	1	18	9187889	9190934
SLC25A22	1	5	16016176	16051789
ABL2	1	8	6586590	6619960
HAPLN4	1	28	3641710	3645132
LHX3	1	17	8343801	8349412
MASP2	-1	21	4078712	4105097
CHCHD3	1	1	2596212	2783089
TRIP12	-1	9	10169029	10271674
	1	Z	75444334	76026345
UBQLN4	-1	25	1539153	1550485
PFDN4	-1	20	12334560	12337089
BFAR	1	14	1232513	1241144
C5H14ORF169	-1	5	26420941	26422805
	1	1	169406409	169420990
TP53I3	-1	3	104195023	104200149
CD200L	1	1	89959483	89966753
PLPBP	1	22	2504687	2508843
RNF14	1	13	17868579	17875462
GPATCH4	-1	25	1522873	1527326
PRELP	1	26	5152468	5174115
SYT14	-1	3	22825936	22906255
	1	3	73387254	73388264
PISD	1	15	9214524	9238681
CACNA1H	-1	14	5667870	5837019
ERLIN2	1	22	2492103	2501587
	-1	2	131127469	131154245
ILVBL	1	30	688765	705676
CLN6	-1	10	19578869	19585207
	1	Z	75358074	75359870
AQP4	-1	2	104436841	104447519
ATF7IP	1	1	48844718	48898342
FSCN2	-1	18	9181817	9184606
PUM3	-1	Z	26628902	26654019
ZNF703	1	22	2479921	2481932
TM6SF2	1	28	3638982	3640925
FMOD	-1	26	5133300	5139900
	1	5	16002729	16009259
SERTAD4	-1	3	22805740	22810788
POMT2	-1	5	39363123	39387660
	1	5	15995179	15997679
BTG2	1	26	5122814	5126845
SLC35D3	-1	3	55006646	55011097
AFAP1L2	-1	6	28705869	28759542
GRIN2B	-1	1	48468643	48670570
HHAT	-1	3	22668052	22760407
MSH4	1	8	30152808	30177132
SOAT1	-1	8	6550216	6573472
CAPRIN2	1	1	59579364	59610650
RIC8A	-1	5	1853554	1864605
	-1	Z	42154401	42174807
TSPAN3	1	10	3562039	3587603
TARDBP	1	21	4071151	4076774
MANEA	-1	3	73174355	73186779
PPARGC1A	1	4	73938490	74100704
HK1	1	6	11585402	11612168
B9D1	-1	14	5629436	5631869
	-1	26	5096691	5103540
	-1	Z	7358700	7496820
KCTD1	-1	2	104251195	104316535
SRC	1	20	5066108	5083688
	1	1	89944361	89954039
	1	Z	75191843	75267960
PEAK1	1	10	3510449	3538948
FAAP100	1	18	9174889	9180847
	1	3	22428235	22599162
	-1	26	5083108	5085044
FUT9	-1	3	72904936	73020779
	1	18	9173797	9174466
NGB	-1	5	39347899	39351943
EMP1	1	1	48327303	48341580
TAF4B	1	2	104150943	104221821
	-1	8	6534561	6542774
NUTF2	1	11	889768	912266
DBN1	-1	13	10862418	10871777
	-1	24	5795133	5808918
SF3B6	-1	3	104190916	104194372
FH	-1	2	85647805	85662193
NAXE	1	25	1520004	1522946
	1	2	131097427	131099728
	-1	15	9197732	9214453
PPARA	1	1	71237629	71271740
GSG1	-1	1	48286846	48299555
HSD17B3	-1	Z	42126415	42151273
PRR7	1	13	10860859	10861648
SLC12A7	1	2	55454629	55529287
MANBAL4	1	20	5056201	5061578
EXOC4	-1	1	2056289	2511935
NPHS2	1	8	6516322	6522709
HKDC1	1	6	11554809	11571465
PRR14L	1	15	9178623	9193024
UBE2R2	1	Z	7304134	7356093
NPLOC4	1	18	9145624	9173263
CASZ1	-1	21	3830441	3953755
ANKK1	-1	24	5775726	5783659
TDRD5	-1	8	6501698	6514705
TSPAN10	-1	18	9143458	9145603
CUX1	1	19	4027300	4254453
DOK5	-1	20	12254307	12288709
DNER	-1	9	10092468	10198054
RXFP1	1	4	21878289	21927832
	-1	30	642638	642874
FAM163A	-1	8	6487371	6488568
TMEM63C	1	5	39336110	39347493
PDE6G	1	18	9141163	9143240
OXLD1	1	18	9139537	9141169
RABGGTB	1	8	30140039	30151687
	1	8	6479524	6484942
CCDC137	-1	18	9137482	9139173
WNT7B	-1	1	70750805	70843717
ZDHHC22	-1	5	39304781	39310965
GHRH	-1	20	5042743	5050245
LRGUK	-1	1	1997923	2047067
FAM234B	1	1	48265083	48286901
GPRC5C	1	18	9131978	9135879
CIPC	1	5	39278568	39286069
TOR1AIP2	1	8	6457160	6463744
HMG20A	-1	10	3415290	3452730
IRF2BPL	-1	5	39226156	39228381
DHX15	1	4	73692460	73744226
GPR142	1	18	9127667	9129209
PEX14	1	21	3745002	3826918
RCOR3	-1	3	22389980	22414051
BTBD17	-1	18	9120847	9124152
MYL10	-1	19	3899838	3920950
SUPV3L1	1	6	11536758	11550268
LHX8	1	8	30056346	30067892
	-1	8	6449607	6455597
	1	Z	41978720	42045926
	1	5	39103652	39113949
NOL6	-1	Z	7254427	7288141
NFX1	1	2	55368341	55428626
GRK6	1	13	10842168	10855094
CENPT	-1	11	860584	882868
SLC7A5	-1	11	17954812	17987235
	1	2	131044996	131046336
HSPA4	1	13	17851237	17868185
	-1	2	131018916	131020415
C3orf52	1	1	89913297	89928361
	1	Z	75088554	75236350
VWA2	1	6	28685715	28701120
	-1	Z	75047073	75121136
STAT3	-1	27	7716059	7727343
CALML4	-1	10	19575321	19577993
MITF	1	12	15882966	15968266
SCRN1	-1	2	33867648	33902516
	-1	30	631147	635961
TTC24	1	25	1512783	1516847
TENM4	1	1	193461898	193803700
RPLP2	-1	5	15988312	15993624
	-1	15	9134809	9176596
SOD3	-1	4	73665483	73667513
DFFA	-1	21	3741291	3744957
LINGO1	1	10	3212741	3290778
	-1	1	48252389	48259629
SLC35B4	1	1	1976735	1988947
VPS26A	1	6	11524668	11536453
CHIA	-1	26	5081076	5100133
VASH1	1	5	39074525	39084657
UFL1	-1	3	72810901	72832528
	1	18	9109548	9115392
AQP3	-1	Z	7195127	7209340
TBL1XR1	1	9	18059871	18184272
	1	13	10838523	10839560
HEBP1	-1	1	48243645	48250223
	1	11	847627	860563
CENPS	1	21	3735571	3738764
ATXN10	1	1	70567704	70663626
	-1	2	55351276	55354731
YWHAH	-1	15	9108063	9116390
CBLN3	1	20	12108431	12112972
SIRT3	1	5	1847182	1851872
	-1	2	131015321	131017405
COL26A1	1	19	3673296	3828129
	1	1	48226520	48227584
SLC34A1	1	13	10834101	10837807
CCDC149	1	4	73611512	73661940
CUL4A	-1	1	138856050	138890288
HSPD1	-1	7	10221487	10231186
ATP23	1	1	31563284	31570534
KIF1BP	1	6	11508509	11517289
DRD2	1	24	5740654	5762035
PNPLA2	-1	5	15965565	15987045
TTYH2	1	18	9102100	9109011
SNX33	1	10	3153960	3157345
	1	Z	74959516	75010565
CEP350	-1	8	6384431	6436044
SLC44A5	-1	8	30055243	30137386
	-1	2	55333143	55347701
	-1	Z	7161279	7165204
	-1	26	5077888	5080553
SS18	-1	2	104083432	104126238
RANBP10	-1	11	793917	847606
	-1	1	1926186	1938922
KMT2C	-1	2	6621972	6760289
RGS14	1	13	10825770	10832208
	-1	Z	7124552	7137256
CCL17	1	11	782460	783685
SLC5A1	-1	15	9054070	9080058
	1	7	19595814	19652432
LGI2	1	4	73567819	73587984
	-1	2	55319904	55333431
	-1	1	1849044	1852908
DDX47	1	1	48200510	48209397
	-1	13	10823042	10824827
SNUPN	-1	10	3144648	3153415
TYW3	1	8	29988144	29991956
CRACR2B	-1	5	15928417	15957238
GNAZ	-1	15	8986343	9013471
	-1	30	614511	621897
KCNV2	1	Z	26601232	26611454
HSF1	1	2	130889827	130993771
	1	Z	74894360	74981005
CHMP5	-1	2	85637791	85646774
PGD	1	21	3724856	3734646
CX3CL1	1	11	771897	778309
RPL38	1	18	9097963	9100480
QSOX1	-1	8	6368170	6376220
PID1	-1	9	9999445	10077916
	1	1	193228381	193229388
ZCCHC10	-1	13	17833844	17843987
FKBP1B	1	3	104141133	104187699
	1	Z	74878647	74880839
WIPF3	1	2	33838517	33863336
	-1	5	26413152	26416554
	-1	30	609009	610741
APOLD1	1	1	48189928	48194910
	-1	2	55305607	55312884
LHX4	-1	8	6358451	6366057
HIST1H111R	-1	1	48176543	48177285
TRAF5	-1	3	22364629	22387324
	-1	5	15921386	15925428
	-1	9	17771710	17887810
TUBAL3	1	1	1833150	1840448
	-1	1	1825448	1843919
LMAN2	-1	13	10817553	10823089
RSPH14	1	15	8978153	9048094
ANGEL1	-1	5	39066319	39104510
TPGS2	1	Z	7102975	7126925
PLLP	-1	11	763228	765693
RD3	1	3	22313882	22350044
	1	6	11499639	11508328
H2A-VIII	1	1	48175636	48176207
MBNL3	-1	4	3489980	3553962
PTPN9	-1	10	3138069	3142964
SEPSECS	1	4	73527042	73550829
ACBD6	1	8	6289074	6355763
LCP1	-1	1	169350498	169399736
SLC30A1	1	3	22290234	22295308
ZNF521	-1	2	103577193	103841408
RABEP1	-1	19	3596372	3618621
TAF8	1	26	5068732	5076378
B4GALT7	-1	13	10815875	10817473
	-1	1	48174968	48175348
TMEM144	1	4	21788910	21804879
	1	1	192365090	192366025
GALNT11	1	2	6578374	6618231
	-1	3	22287852	22290945
PHLDB1	-1	24	5691034	5714141
FBLN1	1	1	70452867	70534884
CRYZ	-1	8	29982323	29988079
ESRRB	1	5	38847495	38965455
	-1	1	48172580	48173552
NUP88	1	19	3584186	3592527
PTCH1	-1	Z	41783741	41851352
TNS3	-1	2	55050336	55235133
N4BP3	-1	13	10808774	10813473
HIST1H3H	1	1	48172185	48173007
NET1	-1	1	1772740	1784158
PSMD13	-1	5	1838329	1847181
SCX	1	2	130828340	130839147
CD151	-1	5	15884246	15915623
RIBC2	1	1	70399298	70413365
TASP1	1	3	12725381	12798093
	1	Z	74804286	74991503
KIAA1328	-1	Z	6945983	7102689
	-1	7	19540145	19540378
CCND3	-1	26	5030630	5043220
XPR1	-1	8	6212265	6287512
	1	6	11485483	11498075
HIST1H2B5	1	1	48170395	48170775
	1	20	12079635	12100294
TMPRSS7	1	1	89861241	89885047
SIN3A	-1	10	3113239	3133530
RAB36	-1	15	8965803	8976084
	-1	2	54976627	54977754
POLR2L	1	5	15871249	15872644
CALML3	-1	1	1768773	1769795
RPAIN	-1	19	3581614	3584062
BYSL	1	26	5026434	5029084
	-1	8	29930523	29974805
	1	2	103407604	103415054
CPB2	-1	1	169324754	169340549
TNNT2	1	26	807502	813890
BAG1	-1	2	85628166	85637391
PI4K2B	-1	4	73507588	73524378
	-1	8	6204758	6208758
	1	Z	6831508	6876170
RAP2C	-1	4	3473459	3480395
H2A-VIII	-1	1	48169497	48170081
SCN9A	1	7	19505895	19543801
EPN2	1	14	5576295	5631053
NHP2	1	13	10806496	10808329
SMC1B	-1	1	70362862	70398886
NEK2	1	3	22263928	22270603
	1	Z	6770918	6823825
C1QBP	1	19	3578323	3580860
	1	2	103396237	103402787
BCR	-1	15	8865927	8958301
IGFBP3	-1	2	54930529	54947966
	1	1	48160179	48160872
GPATCH2L	1	5	38769385	38799934
CELF4	1	Z	6768902	6793723
MED20	-1	26	5021528	5026376
ASB13	1	1	1752992	1763231
UPK3A	1	1	70331029	70338080
	-1	7	19379700	19389166
ARL2BP	1	11	751357	758888
IGFBP1	1	2	54916522	54922765
ZC3H13	-1	1	169277758	169317221
ZMAT3	1	9	17734339	17742730
	1	19	3568850	3577690
H2A-VIII	-1	1	48159496	48159885
	1	Z	6156148	6256742
B3GALT1	-1	7	19190231	19191211
FRMD7	-1	4	3457255	3465447
STX10	1	8	6189807	6203800
	1	Z	5408840	5410258
IMPACT	1	2	103371899	103389986
	1	Z	5328479	5331064
SIAH3	-1	1	169217367	169254113
USP49	-1	26	4986067	5018796
KIF1B	1	21	3645371	3721077
IER5	-1	8	6182039	6182746
	1	1	48153914	48155235
TNNI3K	1	8	29915375	29960430
RSPRY1	1	11	719306	751138
KIAA0930	-1	1	70227079	70290413
FHL5	-1	3	72780194	72808323
	1	6	11455149	11464460
	1	Z	74793131	74841373
LAMP1	-1	1	138832131	138850368
GRAPL	-1	14	5564574	5568596
SPECC1L	-1	15	8803892	8857762
TENM3	-1	4	40053454	40498128
SPERT	1	1	169183530	169188007
LPGAT1	1	3	22185167	22240475
FANCC	-1	Z	41672485	41742224
FAM83G	-1	14	5544787	5556709
STAT5A	-1	27	7694496	7699792
IFT43	1	5	38686021	38729635
FPGT	1	8	29906699	29911129
FAM192A	-1	11	708886	719090
TOMM6	1	26	4985093	4986115
HYOU1	-1	24	5675830	5691720
H2A-VIII	-1	1	48153238	48153627
STK26	1	4	3425936	3453335
	-1	1	169142478	169146350
	-1	5	26400138	26404503
MC3R	-1	20	12062013	12062990
	1	26	4965879	4972282
STK39	1	7	19085871	19169487
ADORA2A	-1	15	8766745	8783957
DERL2	1	19	3564078	3568195
HIST1H101	1	1	48151569	48152313
ADCY1	1	2	54710632	54882357
	1	6	11438888	11454347
	-1	Z	74673891	74676032
IL20RA	1	3	54956242	54977305
RPN2	1	20	5019515	5049331
OSBPL1A	-1	2	103288644	103359526
TASOR2	-1	1	1699253	1745742
PIK3CA	-1	9	17701501	17719909
GPR63	1	3	72720696	72721955
	-1	1	48141601	48141912
COG3	1	1	169110180	169141055
IL13RA1	1	4	3392323	3404401
ZCCHC4	-1	4	73496003	73506423
FRS3	-1	26	4956769	4965400
TGFB3	-1	5	38669193	38684139
SLC37A4	-1	24	5667700	5675589
NDUFAF4	1	3	72657213	72662193
NEGR1	-1	8	29514747	29680796
SLC5A10	1	14	5535594	5564397
UPB1	-1	15	8729297	8742998
ZNF639	-1	9	17687917	17692375
H2A-VIII	1	1	48140188	48140577
RAMP3	1	2	54476377	54526547
PRKAG2	-1	2	6368885	6550794
	-1	1	48139106	48139799
SLC25A30	1	1	169101305	169110752
TRAPPC4	1	24	5665122	5667610
	-1	1	48137890	48138991
UBE4B	1	21	3600704	3636748
	1	5	1835941	1837180
ZNF830	-1	2	85614487	85626391
EMILIN3	-1	20	4974113	4980108
GUCD1	1	15	8719648	8725737
CPNE2	1	11	668262	707441
	1	6	11386546	11421551
COQ10B	1	7	10211054	10219664
	-1	Z	74650902	74652830
	-1	24	5664030	5665784
GHDC	-1	27	7690790	7694475
	-1	Z	74469746	74539871
GRTP1	1	1	138803178	138831232
SPHKAP	-1	9	9726068	9792058
TTC39C	1	2	103247556	103279094
	1	1	48135982	48136474
CENATAC	1	24	5659830	5663155
ANAPC4	-1	4	73479748	73495834
SAP130	-1	9	1655080	1674567
RBP7	1	21	3596396	3598338
HIST1H103	-1	1	48129573	48130279
ZRANB2	-1	8	29461007	29472794
	1	20	4966750	4971884
NMNAT1	1	21	3588412	3592563
MFN1	-1	9	17665771	17684776
BCL9L	-1	24	5607649	5619306
TPT1	-1	1	169085035	169089257
AFF4	-1	13	17781440	17816519
	1	26	797808	805378
FAM210B	-1	20	12027572	12032765
	-1	Z	74417165	74471213
GASK1B	-1	4	21769983	21785966
BOP1	-1	2	130809697	130899627
KLHDC4	-1	11	17912569	17940191
	-1	Z	74351047	74550104
	-1	1	48123424	48123735
PTGER3	-1	8	29452244	29460129
SNRPD3	-1	15	8715869	8719468
	1	30	600218	605036
	-1	9	1651793	1653690
PGC	-1	26	4946576	4950586
	-1	1	48119142	48121729
KCTD4	-1	1	169017605	169018944
ZHX3	-1	20	4936185	4966601
DOCK11	1	4	3316455	3386100
KLHL32	-1	3	72530453	72641635
SDK2	-1	18	9012993	9054883
NUP50	1	1	70202950	70218992
CXCR5	1	24	5596881	5602957
	-1	26	4941751	4944658
SLC25A16	-1	6	11333870	11348888
	-1	9	1641379	1647044
	1	1	48117646	48118846
	1	15	8693398	8706692
PDIA4	-1	2	54400025	54411534
NDUFAF5	-1	3	12687919	12693207
	-1	27	7678129	7689239
RHEB	-1	2	6331554	6363279
DCTD	1	4	40002738	40022726
	1	1	48116062	48116583
CERS6	-1	7	18943431	19054038
INTS7	1	3	22145670	22166335
CTH	1	8	29405130	29420571
AOPEP	1	Z	41487298	41662718
	1	1	138755714	138775306
	-1	4	60182461	60231262
	-1	Z	74323113	74445958
JPH3	1	11	17866563	17907521
HIST1H110	-1	1	48103557	48104467
GNB4	1	9	17624174	17660602
GDI1	1	1	1696185	1712220
	-1	3	104117200	104131180
P2RX7	1	15	5714657	5727150
CRYGN	-1	2	6325398	6329886
POLR2D	-1	9	1632534	1635992
PHF21B	-1	1	69921526	69983708
	-1	8	29389240	29401259
	1	1	48102060	48102942
MMS22L	1	3	72435233	72521377
	-1	9	1611156	1616432
GTF2F2	1	1	168988938	169079728
H2AFJ	-1	1	48101375	48101764
SLC34A2	-1	4	73421043	73440963
WWC2	-1	4	39881333	39966929
HIST2H4B	-1	1	48096624	48096935
MAN2C1	-1	10	3097900	3110653
HCRT	-1	27	7676881	7677960
DNAL1	-1	5	26378790	26392403
LEAP2	1	13	17778126	17781262
FRMD4B	-1	12	15745789	15810437
IL22RA2	1	3	54924896	54930168
	-1	9	1580200	1582884
	1	1	138752859	138760577
	-1	Z	74243684	74425138
ZCCHC14	-1	11	17808079	17849306
PLCG1	1	20	4900259	4930546
	-1	8	29380976	29385711
WDR86	-1	2	6292140	6311275
LAMA3	1	2	103119354	103231680
	-1	1	48095687	48096067
ANKRD16	1	1	1679825	1696352
	1	4	39877600	39882744
PRPSAP2	1	14	5519249	5533877
ACTL6A	-1	9	17592937	17602342
	1	4	39875740	39878901
CACNA1E	-1	8	6089202	6161870
PIK3C3	-1	Z	3984326	4085724
FBP1	-1	Z	41459118	41469158
CDC42EP4	-1	18	9001409	9008787
KIF2C	-1	8	21098307	21114361
AURKA	1	20	12020474	12027221
	-1	Z	74200150	74378223
TAGLN3	1	1	89826120	89837361
HIST1H46	1	1	48095104	48095606
CDKN2AIP	-1	4	39828633	39831534
EZH2	-1	2	54282326	54331241
SPC25	1	7	18928191	18932697
	1	14	5509542	5511696
LMOD3	-1	12	15733036	15738143
TIMELESS	1	33	6926210	6933386
	1	2	33620223	33781928
UQCRQ	1	13	17774734	17777062
MIDEAS	1	5	26349055	26370948
SF3B1	-1	7	10184959	10205119
TNNI1	1	26	790416	794166
	1	4	60162363	60166294
	1	1	48088780	48089278
BRD8	1	13	10782893	10798225
G6PC2	-1	7	18917107	18922496
	-1	9	1570319	1577792
FBXL4	1	3	71678603	71732006
ARHGAP8	1	1	69831525	69908956
DDX6	-1	24	5580358	5594291
FBXO18	-1	1	1655960	1680468
MRPL47	1	9	17588519	17592370
	-1	18	8995773	8999287
DNA2	-1	6	11315563	11330111
HIST1H2B8	1	1	48087185	48088021
TFEB	-1	26	4925640	4939940
SFT2D3	1	9	1566800	1567411
FBP2	-1	Z	41434019	41454584
ABCB11	1	7	18864633	18912832
	1	18	8993695	8996331
DTL	-1	3	22123438	22145700
	-1	9	1558992	1559213
H2A-VIII	-1	1	48086441	48086884
TOP1	1	20	4862868	4896419
SHMT1	-1	14	5503923	5511652
RIT2	1	Z	3471974	3658288
FAXC	1	3	71527144	71544385
ITPKB	1	3	12635777	12683252
	-1	Z	74111391	74368457
BF2	-1	16	2606528	2609057
GPALPP1	1	1	168950859	168965698
HIST1H46L2	-1	1	48078828	48079139
MDFI	1	26	4904800	4905285
SMCR8	1	14	5493823	5499029
	-1	1	48076386	48076796
PPP2R5A	-1	3	22051036	22090451
NEIL1	1	10	3093547	3097724
FAM104A	-1	18	8983486	8992851
CAMKK1	1	19	3475171	3556769
	1	9	1550574	1559239
MAFB	-1	20	4690689	4693338
CUL1	1	2	54231119	54279066
NDUFB5	-1	9	17584908	17588440
DHRS9	-1	7	18858521	18883878
NENF	-1	3	22025576	22030009
	1	20	3877247	3879595
HIST1H2B7	-1	1	48071383	48071763
COPG2	-1	1	1619330	1638626
SYT4	1	Z	3410646	3419037
WDCP	-1	3	104100480	104108106
SUGP1	1	28	3618639	3636374
	1	24	5567486	5572453
ANKRD29	-1	2	103083312	103114057
	-1	2	54022544	54024826
	-1	6	11300093	11315071
COQ3	1	3	71514528	71520267
	1	1	48069616	48087052
	-1	Z	3343007	3344026
MAP1LC3B	1	11	17796381	17805114
PHLDA3	1	26	784348	786593
TDRD1	1	6	28664613	28683067
TRIL	-1	2	33525854	33528127
	1	22	2275487	2342883
CTSV	1	Z	41419265	41425489
USP13	-1	9	17541652	17583458
TTLL5	1	5	38539035	38658576
SRSF11	1	8	29357735	29375787
MX1	1	1	110239567	110260524
	-1	8	6060809	6067736
H2A-VIII	1	1	48067286	48067675
	-1	6	11290532	11295363
NUB1	1	2	6273813	6290633
LIMS2	-1	9	1544087	1557705
	-1	7	18844717	18852677
SETBP1	-1	Z	2630793	2878710
NPC1	-1	2	103049116	103074569
FOXP4	1	26	4844099	4882420
BTG4	-1	24	5563452	5565530
	1	1	48057324	48065843
NUFIP1	-1	1	168926223	168950766
EHMT1	1	17	2354126	2451108
SMCO3	1	1	48050698	48054209
	-1	Z	2279305	2293812
	1	30	595215	599886
	-1	Z	73873604	74243571
	-1	1	168785733	168818502
LZIC	-1	21	3576339	3587213
MEST	1	1	1614551	1619688
DHX35	1	20	3828357	3854961
	-1	Z	2251594	2265400
ART4	1	1	48045860	48050453
ING2	-1	4	39817848	39827168
C9ORF152	1	2	6264549	6270436
WDR44	1	4	3290944	3311600
COG1	1	18	8976176	8984896
	1	24	5543757	5582043
DRD1	-1	13	10742348	10745744
TSC22D1	-1	1	168741051	168743234
COMMD4	1	10	3091477	3093201
LRRC40	-1	8	29340044	29355899
PRR5	1	1	69701235	69786844
SSTR2	1	18	8969030	8971311
	-1	15	8663295	8688492
	1	9	1520128	1538713
PEX5L	1	9	17441931	17531426
	-1	Z	73758494	73855377
	1	Z	2216630	2225724
IFNGR1	1	3	54895190	54914161
ARL6IP5	1	12	15721935	15731462
OC3	1	1	48037612	48043641
	1	Z	73743495	73746044
ABHD10	1	1	89812172	89817466
TOP3A	-1	14	5481753	5493655
CCDC122	-1	1	168499547	168510405
CTNNBIP1	-1	21	3548173	3575670
	1	20	3825257	3828039
IFT81	-1	15	5671460	5710128
GDF9	1	13	17770452	17773177
H2AFZ	-1	4	60154127	60156849
PNISR	1	3	71486522	71511444
GLUL	1	8	6012850	6022834
IFT22	-1	19	3470554	3659524
	1	24	5522180	5531915
	-1	5	38537213	38539497
NLRC5	1	11	631380	666403
CEP41	-1	1	1605215	1614380
DAW1	1	9	9704805	9721804
	1	Z	73678980	73701822
CNTNAP2	1	2	53559937	54180710
SHISAL1	-1	1	69294587	69354684
	1	20	3812263	3821985
ZP3	1	10	3088213	3090606
MIEF2	1	14	5476096	5480584
RWDD4	1	4	39775032	39783823
MGP	1	1	48028649	48034022
FAM3B	1	1	110226286	110236394
DCUN1D2	1	1	138728119	138751839
PARN	-1	14	1197084	1231716
CSTF1	-1	20	12011414	12019585
	1	Z	73645716	73668038
SLC39A11	-1	18	8903444	8963934
DAPK1	1	Z	41291902	41388905
	1	16	2592345	2605843
	-1	13	17740791	17758380
KCNH4	-1	27	7667566	7676495
CCDC186	-1	6	28633992	28651058
CSRP1	1	26	776660	782042
ARMH1	1	8	21088565	21100451
MIP	1	33	6923910	6925702
BACE2	1	1	110162856	110213264
SEL1L3	1	4	73376533	73408302
	-1	8	5996631	6002331
	-1	2	53464219	53465283
TTC14	-1	9	17345389	17354004
GGT5	1	15	8643118	8659668
ERP27	1	1	47995875	48014503
RMC1	1	2	103033379	103048687
IFT46	1	24	5513391	5518013
	1	Z	2188460	2215272
	1	2	53111982	53114971
TSPAN4	-1	5	15478170	15870938
P2RX1	1	19	3462945	3470294
PPP1R16B	1	20	3767099	3812479
KLHL9	-1	4	3197457	3265724
	1	10	3076839	3081647
TREM-B2	-1	26	4755127	4761551
SOX9	1	18	8785940	8789042
DMB2	1	16	2589290	2592336
CPA1	1	1	1600797	1604593
MYO7B	1	9	1494408	1519920
GAS1	-1	Z	41073186	41073665
	-1	Z	40941400	40942635
TPK1	-1	2	52664034	53001435
DMB1	1	16	2586004	2588894
	1	Z	73623659	73625145
PTGR2	-1	5	26296854	26311104
ARHGDIB	1	1	47987082	47995411
	1	4	3068330	3073413
USP45	1	3	71429787	71482168
FLVCR2	1	5	38505542	38536670
ARCN1	-1	24	5505160	5513204
DSCAM	-1	1	109565520	110029599
LRRC7	1	8	29260098	29332676
	1	1	168498203	168576759
	1	9	17337013	17344782
PSTPIP2	1	Z	2160803	2176161
KCNJ2	1	18	8184812	8191556
	-1	2	52146123	52150477
RIOK3	1	2	103020626	103032224
ACTR5	1	20	3738686	3748958
DMA	1	16	2584405	2586614
STOML1	1	10	3071342	3074466
CLSTN1	-1	21	3498472	3533136
RNASEL	1	8	5989880	5995320
PDE6H	-1	1	47970260	47976073
TREM2	-1	26	4745842	4753272
KCNJ16	1	18	8145867	8171206
PCP4	1	1	109506188	109525150
	1	4	3042069	3056203
IWS1	-1	9	1466236	1483201
SMIM20	-1	4	73372750	73376776
SEC61G	1	2	52114901	52118653
HNRNPH3	1	6	11282256	11288754
ISLR2	-1	10	3060233	3063299
CPA5	1	1	1595635	1599967
	-1	4	3002141	3003427
MAU2	-1	28	3605676	3618416
VLDLR	1	Z	26557518	26572225
CCL20	1	9	9693543	9695640
SOWAHA	1	13	17730598	17732517
TMEM53	-1	8	21085109	21088405
HIKESHI	-1	1	191772902	191781820
ATP2A2	-1	15	5600483	5641499
DNAJB14	-1	4	60128048	60153671
FAM60A	1	1	59546382	59561664
CREB5	1	2	33231086	33475464
