Gene stable ID	Gene name	count	mean	std	min	25%	50%	75%	max
ENSGALG00000010752	CDCP2	27.0	0.08990491109121068	0.06754340120364208	0.0022432078169685415	0.034322573140158755	0.09541302621127878	0.12136983492391107	0.2788563360395341
ENSGALG00000010758		28.0	0.26102032125693647	0.059140940409873353	0.15727482678983834	0.20714951942894375	0.2718051560626862	0.3052008583937371	0.3521968365553603
ENSGALG00000010761	MRPL37	30.0	0.3080932819367426	0.06434680741917506	0.17172086225794667	0.2731286910591272	0.2989854096750366	0.3400313353758124	0.4473425886972375
ENSGALG00000010762	OPN3	27.0	0.15887580785615493	0.043288388684957886	0.028571428571428567	0.14494915902215236	0.1611185086551265	0.17433585314951622	0.2937326956959477
ENSGALG00000010763	TRIP11	28.0	0.1642336222441187	0.021731220337621867	0.1037917176306133	0.15879881641186558	0.16473714677524898	0.17380521714792338	0.21077383497221033
ENSGALG00000010764	FBXO8	30.0	0.048775794643030626	0.031957710138197384	0.024022743425728497	0.029185476016929945	0.038110054439557325	0.04692594317652538	0.1359106010268801
ENSGALG00000010766	ATXN3L	29.0	0.13989655644061344	0.03233489070263732	0.05529411764705882	0.12454379562043796	0.14573526642816795	0.15331491712707185	0.2006386375731772
ENSGALG00000010768	PIGM	28.0	0.2279198422778752	0.07102370214041294	0.0686474237187264	0.17335903975503408	0.24724314375595557	0.2694555423892887	0.3637901861252115
ENSGALG00000010769	HPGD	25.0	0.13080845528525667	0.07172029389573102	0.024793388429752067	0.09554079696394686	0.11600471883602043	0.14107413010590014	0.3267126064045399
ENSGALG00000010770	SCIN	29.0	0.13306722301596283	0.03855053316488852	0.05795568982880161	0.11095983662355344	0.1210877373011801	0.15602216389617965	0.22418358340688438
ENSGALG00000010774	SSBP3	24.0	0.1293827636501483	0.1269357183227796	0.002398081534772182	0.00938697971395881	0.13500765677322607	0.1670526280618564	0.4839319470699433
ENSGALG00000010778	CHRM3	28.0	0.19122305976863935	0.04931994963941474	0.0784087888721538	0.16313612316429893	0.18366598637932524	0.20469800580366865	0.32137030995106036
ENSGALG00000010781	GLRA3	30.0	0.08549493719171243	0.05492854739001521	0.02572347266881029	0.04236914363669389	0.06897785305805677	0.107929824040242	0.24003707136237257
ENSGALG00000010783	CPSF2	30.0	0.015838384767514226	0.003695338869158509	0.006141248720573183	0.013991489989255116	0.016260596656126055	0.017972337455933005	0.022826766729205757
ENSGALG00000010785	ACOT11	27.0	0.06850998744571538	0.03546521430978201	0.0175065608078929	0.034710849823782315	0.0689968814968815	0.09005746334568857	0.17506059789927284
ENSGALG00000010789	PARS2	25.0	0.12168869180373579	0.045038387609663506	0.04929839811250465	0.09916945580761125	0.10971402284750441	0.1446702841901959	0.2519301097114994
ENSGALG00000010792	AGMO	30.0	0.3278247227031476	0.07202998460866468	0.15110622940530363	0.29447685779489374	0.33199650964754474	0.35465439771972196	0.5082223962411903
ENSGALG00000010793	SLC24A4	28.0	0.1642736693383887	0.05498368974173869	0.09239313362504208	0.1294096805048467	0.14641999769916042	0.18346870535725454	0.2819516407599309
ENSGALG00000010794	MEOX2	26.0	0.03513356363490724	0.036207732002093075	0.014218009478672987	0.02041420118343195	0.022912170809834514	0.03343071414190802	0.18929701472004404
ENSGALG00000010795	CRPPA	29.0	0.3961180635723714	0.0923263324489892	0.2329610412452731	0.3344763092269327	0.3884857281083696	0.4441554886394744	0.6442159383033419
ENSGALG00000010798	DHCR24	30.0	0.07600827758990152	0.019391843433322505	0.052039691289966925	0.06376621992815203	0.0718916185192564	0.0804086484331967	0.12748922192568263
ENSGALG00000010801	TMEM61	25.0	0.07433534719206908	0.059146390709284055	0.002265174947395049	0.010933557611438183	0.08482563619227144	0.10256206238064926	0.20782159017453133
ENSGALG00000010803		27.0	0.4305917047093502	0.1137564597578906	0.23242286292362166	0.3442381203145334	0.4173640167364016	0.47809527273701885	0.7196414017929911
ENSGALG00000010804	ANKMY2	29.0	0.1549111067834093	0.04860441151795954	0.04122754689467754	0.13874389627883482	0.14745529573590097	0.1720813995001785	0.2874200426439233
ENSGALG00000010805	USP24	30.0	0.05147785571301354	0.027212197034025155	0.019978106185002738	0.03449859574576003	0.04480994432196307	0.05899368668057211	0.1288888888888889
ENSGALG00000010806	RIN3	27.0	0.3325714588036514	0.04960494070298317	0.2428636157680109	0.28076547580584177	0.34742104067257445	0.3699059078666298	0.4135135135135135
ENSGALG00000010809	BZW2	26.0	0.08896512468008994	0.11448827668804394	0.0297225891677675	0.03695945945945946	0.04625869400190806	0.0872055028702229	0.5289323553382234
ENSGALG00000010811	LGMN	30.0	0.1399512548457136	0.037289825080748955	0.0998185117967332	0.11768427453587736	0.13305454176804543	0.1473957962336779	0.3001949317738791
ENSGALG00000010812	RYR2	27.0	0.04944446992310381	0.009056973518892317	0.03342745240914473	0.04224761680599725	0.04759467758444217	0.05450516623619103	0.0667989417989418
ENSGALG00000010813	GOLGA5	30.0	0.135428654240998	0.025932528285718858	0.07989949748743719	0.11780665054634985	0.1424906750530242	0.1493018789606635	0.18755890669180017
ENSGALG00000010818	PLPP3	28.0	0.062238999461749205	0.047848390999459575	0.012121212121212121	0.0319972891910982	0.04981948900182605	0.06822847329803872	0.24637681159420294
ENSGALG00000010820	CHGA	30.0	0.2725703582747408	0.0804960535787799	0.11062755211691382	0.21091092757732458	0.28647880209734006	0.32641062607717	0.4338624338624339
ENSGALG00000010822	SPATA4	16.0	0.42942890125529715	0.14592586118239967	0.21934266249309517	0.37976429333429773	0.3913421250056722	0.4283675147320444	0.7495601173020527
ENSGALG00000010825	AGR2	29.0	0.13285890637975073	0.06871316940444622	0.05698718235005135	0.08666100254885302	0.12116991643454038	0.15188335358444716	0.4156171284634761
ENSGALG00000010826	PRKAA2	29.0	0.028562192210798115	0.023939434542804564	0.006494233568469376	0.014231286418646346	0.021016904901768812	0.03167229729729729	0.11462450592885375
ENSGALG00000010835	DTX4	28.0	0.06342748234609462	0.049410193486207996	0.014417924987822699	0.03545750692110037	0.052884218043114335	0.06449233925304752	0.2552905609674168
ENSGALG00000010836	AHR	28.0	0.15935613005273336	0.029958431457734008	0.11138554696836905	0.14057585249689697	0.15317927945002952	0.1761148247953352	0.22696629213483147
ENSGALG00000010837	ASB5	27.0	0.10487960291885476	0.11782202472830662	0.011079995129672471	0.02835600841652053	0.04920212765957447	0.13749048991114746	0.3503154942743632
ENSGALG00000010839	SPCS3	29.0	0.23444929446204268	0.2131574242673966	0.06382978723404256	0.1120894006095496	0.14671052631578949	0.23905924382256624	0.8027256780461476
ENSGALG00000010840	SNX13	29.0	0.06115843439977207	0.031833589984768706	0.013119533527696793	0.04173553719008265	0.052109181141439205	0.07568476693897165	0.19083680424081786
ENSGALG00000010842	UBR7	28.0	0.19405230536844073	0.08640016274693949	0.07217775324316864	0.1267686140170499	0.1752255680168166	0.24490974945064115	0.43838108231014095
ENSGALG00000010843	GPR137B	30.0	0.04401278355644027	0.022102070712716755	0.018590998043052837	0.026344794018227206	0.03729946265760148	0.058310667789932255	0.10938442969221485
ENSGALG00000010847	VEGFC	29.0	0.1376070260284031	0.08653922222844083	0.065893385982231	0.09780125642490006	0.10596517228603188	0.13112817483756645	0.4781115879828326
ENSGALG00000010850	C8A	30.0	0.31901461753793314	0.08049949139647936	0.17036275517697164	0.24934036426684303	0.3183128167306475	0.37335418391136876	0.477162489894907
ENSGALG00000010853	C8B	29.0	0.23310400082513177	0.05242328277072065	0.1379683275395906	0.2087912087912088	0.23381474103585656	0.2517381228273465	0.37070815450643774
ENSGALG00000010855	MTHFD2L	28.0	0.22995627685283843	0.11047680132768466	0.0942713567839196	0.15793998389242567	0.19289753641345828	0.2851192148069847	0.580817051509769
ENSGALG00000010857	DAB1	28.0	0.08441018766948215	0.08388017574984731	0.013144590495449948	0.027156045662432824	0.057998312018914325	0.10968990978696114	0.3627906976744186
ENSGALG00000010858	LRP2	28.0	0.07346238464833406	0.011014458245450966	0.054169976171564736	0.06522767817131933	0.07027309484649123	0.08096783536793754	0.10272536687631026
ENSGALG00000010859	EPGN	21.0	0.1031094431545842	0.03851885051807035	0.03680203045685279	0.06983867674086175	0.09052281544430076	0.133032694475761	0.1630250601979845
ENSGALG00000010861	OMA1	29.0	0.4030449468798952	0.08553620295672042	0.19255217415761938	0.35602240896358545	0.42665073199880493	0.4577451533973273	0.5295242141036534
ENSGALG00000010862	FERD3L	27.0	0.10621524233579228	0.03703426056390782	0.017038789207484757	0.08858252820972486	0.10476334036780224	0.11315154290583457	0.20449203447375291
ENSGALG00000010863	TWISTNB	28.0	0.38027163222858695	0.10958462105828679	0.005523978557981116	0.32975094502805774	0.3873164392760592	0.44392608820461754	0.6218211648892535
ENSGALG00000010864	EREG	28.0	0.15654171270399403	0.07248332962945053	0.05863884950374721	0.08675147735477785	0.1555999081046346	0.19211593050328613	0.3688955672426747
ENSGALG00000010865	TMEM196	17.0	0.1539896916121315	0.293665519379557	0.029473684210526315	0.04523424878836834	0.06818181818181819	0.08638211382113821	1.235454133293033
ENSGALG00000010866	AREG	29.0	0.24438766304507045	0.06979470499875588	0.08121229954391644	0.2171524128045867	0.2315896394108685	0.27755392273050483	0.42741639103270856
ENSGALG00000010867	TACSTD2	23.0	0.4123900233583303	0.13627561812524855	0.21319080274304153	0.3113048744199469	0.3714071214071214	0.5272712635103874	0.6667199488491049
ENSGALG00000010868	MACC1	28.0	0.1800122224664443	0.035073994305508095	0.11177052423343224	0.15762025195148913	0.17731607791241627	0.2033647550785157	0.24683348779734324
ENSGALG00000010869	MYSM1	30.0	0.1674486368365774	0.04344752151447279	0.11294635834513135	0.1363657586184306	0.16100327169861944	0.18247683024444444	0.29789184234647115
ENSGALG00000010870	JUN	27.0	0.050976980440028415	0.02678409527707742	0.032361264919404456	0.03885880661139418	0.04301292407108239	0.047778948963025175	0.16142557651991613
ENSGALG00000010873	DHRS9	19.0	0.3085562091084492	0.07425151418834468	0.1754644647596579	0.26801755957391993	0.30850362557679634	0.37444240196078427	0.4140997141949825
ENSGALG00000010874	UNC79	24.0	0.06971812935960679	0.022688775904216772	0.046116739025566816	0.05972006684063168	0.06559803769749292	0.07449496973477417	0.1592526690391459
ENSGALG00000010875	ITGB8	30.0	0.20502099483976313	0.029789577531605976	0.15748898678414097	0.1870621665260178	0.20438599976690214	0.22020669013263208	0.3136869679109365
ENSGALG00000010878	USO1	29.0	0.055210429863822096	0.011232187663240186	0.0354387751106238	0.04713292788879236	0.05194397993311037	0.06118881118881119	0.0812877759960528
ENSGALG00000010879	FGGY	26.0	0.1554446849407935	0.04468894755482204	0.10488145048814505	0.11565889911638852	0.1447041172447538	0.18631911080132435	0.2510990431859323
ENSGALG00000010881	ASB2	26.0	0.1367680788118	0.01784910380394041	0.08583690987124463	0.13210043294860252	0.13910149027799895	0.14641156085828216	0.1661047426387952
ENSGALG00000010882	G3BP2	30.0	0.02342691836023206	0.015109319393757356	0.012144281312307414	0.013477213343525654	0.019325277479919307	0.023996353498722464	0.08442211055276383
ENSGALG00000010884	DDX24	29.0	0.28174391611846294	0.0709876302224517	0.11687079134089574	0.24127310061601642	0.30291603821015584	0.3368195226602306	0.36696696696696696
ENSGALG00000010885	BMP2K	28.0	0.16000724945935074	0.023506346048797738	0.1096892138939671	0.14521492209103692	0.1553176634646638	0.1725394979978766	0.21717567214826416
ENSGALG00000010886	PAQR3	29.0	0.16720686261750242	0.09931778848618265	0.04133298889175924	0.10619684082624546	0.15750216825672161	0.20947219604147033	0.5125096724271344
ENSGALG00000010889	HOOK1	30.0	0.10880120329929811	0.02436258853701922	0.054974447150976734	0.09253721085116434	0.10604216812270503	0.12320618357222952	0.17880434782608695
ENSGALG00000010891	ABCB11	27.0	0.16590841464066347	0.03343844325676926	0.08122553447756699	0.14921515713723504	0.1632547292044571	0.17948322524977972	0.25813449023861174
ENSGALG00000010896	TMEM161B	28.0	0.1039694070468714	0.08904026813443022	0.03632103104862332	0.07104491021922418	0.07906806327858959	0.09157117774838114	0.5073417721518987
ENSGALG00000010899	G6PC2	27.0	0.12603575470821055	0.04228827485272385	0.08802685565087653	0.10261397803276677	0.1120144534778681	0.13995952052215388	0.30155470812555
ENSGALG00000010900	SPC25	29.0	0.27823869594549594	0.09441578167374311	0.08722264728385616	0.1839541547277937	0.2986341059602649	0.35900148085466466	0.4207506574229022
ENSGALG00000010901		13.0	0.2459166447325936	0.13544624434305416	0.09168609168609168	0.1389144434222631	0.2510855683269476	0.3062232038456541	0.6025724519700424
ENSGALG00000010902	CERS6	28.0	0.1899307212071855	0.0970992699412872	0.022151898734177212	0.11859586911260069	0.1759322150966421	0.2527504832024311	0.4088691796008869
ENSGALG00000010903	RASGEF1B	28.0	0.10274199900531689	0.07983137449211866	0.024936281600881727	0.05858232326805196	0.07011603043542654	0.1044218740530839	0.37603911980440097
ENSGALG00000010909	PRKG2	23.0	0.18724039974034687	0.047373263564901374	0.06685688985093717	0.17109011299557628	0.18947906026557712	0.20934923933273483	0.27986906710310966
ENSGALG00000010915	IL6	28.0	0.2117907236722654	0.07912010710735633	0.053912750598988035	0.17666550156500385	0.21661838252849713	0.24785423182380434	0.45292522278186753
ENSGALG00000010921	PKD2	29.0	0.09542071805681536	0.033462182507026685	0.03369672943508424	0.06912442396313365	0.09635767970707265	0.10744789887256576	0.19493476592478895
ENSGALG00000010924	NFIA	27.0	0.22350353973032216	0.1335682011662955	0.057609964966913195	0.1191894831782288	0.21968911917098446	0.26013489838822706	0.57429718875502
ENSGALG00000010925	FAM126A	29.0	0.0850393140549242	0.031567420164890565	0.048868778280542986	0.059093692590324556	0.07267679242201536	0.11410419313850063	0.14607078584283145
ENSGALG00000010926	SPP1	30.0	0.25879121641662883	0.20046452015502303	0.007098159650864757	0.19425641449142816	0.24371035457741652	0.2851274768128284	0.9736540664375717
ENSGALG00000010927	MEPE	5.0	0.6433896585369621	0.25218670021606593	0.37589332821718063	0.4024509325261205	0.6533242876526458	0.8778625954198473	0.9074171488690163
ENSGALG00000010929	SPARCL1	25.0	0.35892801750835107	0.05336259954830631	0.2612931798051373	0.32184221283553616	0.35081089592190207	0.3854665565648224	0.46728716123733915
ENSGALG00000010930	STK39	27.0	0.14486959667063162	0.07151530548807544	0.021692745376955903	0.09093535754760382	0.13895610093328725	0.18750763279902144	0.33748960931005817
ENSGALG00000010931	B3GALT1	30.0	0.018531583759510518	0.0053351524467244405	0.010431484115694643	0.01480477775958372	0.01766996285986748	0.02022598054160161	0.03295454545454545
ENSGALG00000010932	NUDT9	30.0	0.21482972162340178	0.058746539524880605	0.07041593438781486	0.17395970719870502	0.2249040347496618	0.2609822058808246	0.3013698630136986
ENSGALG00000010934	PATJ	21.0	0.22935506940130312	0.049917733003916276	0.15343194056301546	0.19820865815226404	0.22627314814814814	0.2512576858580212	0.3722448979591837
ENSGALG00000010935	PTPRQ	29.0	0.18641857779074458	0.03469728899420449	0.13170943888647238	0.1764705882352941	0.18448500651890481	0.19527418635755683	0.3261744966442953
ENSGALG00000010936	MYF6	29.0	0.11984227056057381	0.046519301132418936	0.034319458557815825	0.10155535224153706	0.10432098765432099	0.12168837000449034	0.2676902536715621
ENSGALG00000010938	KLHL7	27.0	0.04145644449551769	0.04629488736131697	0.00421417947446703	0.013563213802246493	0.02460456942003515	0.036409852879127576	0.1585094549499444
ENSGALG00000010939	LIN7A	25.0	0.34902163719422824	0.15564103704753518	0.17152055102193606	0.2050456253354804	0.3124172623775483	0.46742972563541496	0.706634692246203
ENSGALG00000010940	ACSS3	29.0	0.238828262942364	0.05874166518258353	0.07104984093319194	0.21690258118234804	0.2384361233480176	0.26338054073937833	0.36986301369863017
ENSGALG00000010943		20.0	0.038023020801884876	0.011825351749772898	0.023570190641247834	0.028682996170452012	0.03699235266855566	0.04162189391310205	0.06790123456790124
ENSGALG00000010949	GPNMB	30.0	0.3004175932962578	0.06180204567541425	0.20654761904761904	0.25622665768202635	0.27584607092227775	0.3407391853244348	0.41691505216095376
ENSGALG00000010950	PPP4R4	29.0	0.15317995487268712	0.03994282026172879	0.07699574870099196	0.1331710709318498	0.1534752912816392	0.17968069666182873	0.24591439688715955
ENSGALG00000010953	KANK4	26.0	0.2680360661933317	0.09442626227026268	0.03394448021851273	0.193685077141884	0.27010837846610525	0.31352106775578326	0.4539624370132845
ENSGALG00000010954	MALSU1	24.0	0.37332500782892586	0.15824498230320513	0.035878475818081505	0.2896427100882763	0.3942205292698796	0.5010150343207799	0.695569770196636
ENSGALG00000010956	TTC21B	30.0	0.14522502952717664	0.030263993624471817	0.10687375057665693	0.12748573352742415	0.13972402468763034	0.15226668528074083	0.2493681550126369
ENSGALG00000010957	USP1	29.0	0.10356989646893384	0.021347714721714033	0.0738421550094518	0.0872748402091807	0.10222197093910781	0.11125603234641972	0.16201117318435757
ENSGALG00000010958	PPFIA2	29.0	0.0332498175412192	0.018572814437142825	0.013260305563562986	0.017847336628226247	0.02807633252906339	0.04305283757338552	0.07127575723454566
ENSGALG00000010960	GALNT3	30.0	0.09252988932371363	0.019033631966592936	0.04846153846153846	0.08240862634870089	0.09204408973977374	0.10506575655380243	0.1375796178343949
ENSGALG00000010961	IGF2BP3	28.0	0.18443461015394608	0.09358675669555687	0.05104884846706762	0.10404753716126851	0.16143788196192427	0.2683342380387648	0.38925220358259877
ENSGALG00000010963		2.0	0.1609451504290214	0.0696311633020632	0.11170848267622463	0.13632681655262302	0.1609451504290214	0.18556348430541977	0.21018181818181816
ENSGALG00000010967	DOCK7	28.0	0.04142974610458632	0.036110232263194604	0.01096319498825372	0.01966141966141966	0.025863589487403332	0.05007844510330311	0.16506189821182943
ENSGALG00000010969	SPIA4	29.0	0.40598503412729986	0.11798333740031602	0.19073500279372177	0.33029541169076054	0.3868890839918057	0.47459584295612006	0.6633093525179856
ENSGALG00000010971	CSRNP3	30.0	0.06420551869735575	0.01618012730541711	0.042152243987106375	0.04948210391758779	0.0615087935822277	0.07827805263870947	0.09509280447495552
ENSGALG00000010973	TRA2A	13.0	0.05894104170520114	0.0969454523280124	0.0033392260852484774	0.003573680891318057	0.006539299910244903	0.07545973367152822	0.31385233102832927
ENSGALG00000010974	GSC	25.0	0.241952283726525	0.08462726786053852	0.010785407186039854	0.2023552030761836	0.2626594148537134	0.27840520191649554	0.43739658025372313
ENSGALG00000010975	TMTC2	30.0	0.09394953687988833	0.039808299345698205	0.0465444287729196	0.06809828639816973	0.0901975727676248	0.10974924078020454	0.2670025188916877
ENSGALG00000010976	CCDC126	26.0	0.12173147117474138	0.036456993562913896	0.06031882809133994	0.10023775439102789	0.119592212037422	0.13091639669867716	0.22611710323574732
ENSGALG00000010977	FAM221A	28.0	0.14725139923186906	0.06883774212277469	0.08139092982011654	0.10375506828588411	0.13085267209857837	0.15184025546084667	0.4037209302325582
ENSGALG00000010978	ANGPTL3	30.0	0.1895600680514672	0.04227816037851717	0.13503962304562003	0.1531321810989602	0.1808038439680666	0.2303304095742895	0.2833763996554694
ENSGALG00000010979		3.0	0.28701779124024634	0.0935564836726388	0.19309961046188093	0.2404225201937028	0.2877454299255247	0.333976881629429	0.3802083333333333
ENSGALG00000010980	STK31	18.0	0.376742949178521	0.10433451008019136	0.22863213811420982	0.3066359087503353	0.3664989494099851	0.42346715715568106	0.5518151815181518
ENSGALG00000010983	NPY	27.0	0.12638190836873162	0.17610219169848657	0.01652589056188028	0.03515591070963259	0.07604860838886711	0.1152542372881356	0.7121034077555817
ENSGALG00000010985	ATG4C	30.0	0.10759806245841368	0.049525704316059994	0.05112219451371571	0.08061570268190804	0.0918260443337432	0.12669454584115958	0.25511432009626955
ENSGALG00000010986	GNG4	21.0	0.08379693201186596	0.051667720888957526	0.02044235924932976	0.04214337436640116	0.0753125908694388	0.10617696160267114	0.19930257510729613
ENSGALG00000010988	MPP6	30.0	0.06438310160147287	0.03624089678121424	0.02385174676361057	0.04397092799664562	0.05883613870270918	0.07182249119581943	0.21569595261599211
ENSGALG00000010991	ALG6	30.0	0.14930716076604347	0.06754988323910381	0.09458159666559794	0.11543458924473318	0.14219156255162668	0.161143146552435	0.46419545071609103
ENSGALG00000010992	SLC6A15	24.0	0.06937528910080755	0.016726688658521473	0.04500101812258196	0.05728765911418811	0.0683860944277611	0.08009748668500541	0.12278761061946904
ENSGALG00000010995	ITGB3BP	27.0	0.514944962778044	0.2253735557043175	0.3423947631602873	0.42534939131673416	0.46139460325941756	0.5228865079491338	1.5369127516778525
ENSGALG00000010997	DFNA5	30.0	0.2978044279868166	0.05789212562682633	0.19918228279386713	0.26059911502336225	0.29722120352367826	0.31920240220979523	0.4609254858101495
ENSGALG00000010998	EFCAB7	30.0	0.22211303228195253	0.038244816518737984	0.17055110463704784	0.1982950634266562	0.2071721905266985	0.23111818921116833	0.32091346153846156
ENSGALG00000010999	DICER1	28.0	0.05891113903964208	0.015872303205800683	0.04557463672391017	0.0511914596059506	0.055680610385666574	0.06231507488648844	0.13268365817091454
ENSGALG00000011000	TARBP1	29.0	0.25293638513179456	0.030060126223163747	0.17886280908748586	0.23539278725188703	0.24965325936199723	0.26819620253164556	0.3365403494993128
ENSGALG00000011003	SLC35F3	30.0	0.15328431524478192	0.09203492404501147	0.022375215146299483	0.09993438363388094	0.14054577701340926	0.17509565046556724	0.4006024096385542
ENSGALG00000011005	KCNK1	29.0	0.06419640803543118	0.04433089879064126	0.02399520095980804	0.03279369032793691	0.04033092037228542	0.09702187063750582	0.19384707287933095
ENSGALG00000011007	OSBPL3	29.0	0.08864250599162418	0.02080304569932346	0.049239033124440466	0.07540056550424128	0.08480964945344893	0.09920983318700614	0.14455521472392638
ENSGALG00000011008	MAP3K21	28.0	0.22546199318640073	0.07531148826605284	0.13343799058084774	0.1891331228961906	0.20534273640305142	0.24031130913857274	0.5438050803525143
ENSGALG00000011009	SCN2A	26.0	0.03961625714971628	0.016636175677579707	0.016894087069525665	0.02687516342114708	0.034989442235550464	0.05132462239103416	0.08814330395223201
ENSGALG00000011013	PCNX2	29.0	0.156405006219468	0.028699788205880417	0.10136286201022147	0.13605130554283099	0.15525958811197438	0.18034751348112643	0.21987673343605546
ENSGALG00000011016	PGM1	29.0	0.0734205511943581	0.06441960939497768	0.02588904694167852	0.0378286362776622	0.05533888478971224	0.07676743632468461	0.3295553618134263
ENSGALG00000011017	KLHL8	29.0	0.050899989310361056	0.01453410160762716	0.02945619335347432	0.04535790219702338	0.048762997490139834	0.05576980124592109	0.10843373493975904
ENSGALG00000011019	ROR1	25.0	0.018059170133188144	0.006898157984776481	0.00816326530612245	0.010194352768610195	0.018791264601320468	0.023062139654067906	0.03040283759817583
ENSGALG00000011020	CYCS	15.0	0.0510424692319398	0.01936359940691301	0.02166808752486502	0.042850024912805186	0.04834605597964376	0.06038523498403989	0.08759923350670681
ENSGALG00000011022	NPVF	30.0	0.39679892488580104	0.11611571149297083	0.21108742004264394	0.29114763167844626	0.3980979524184909	0.49755929864202414	0.5870069605568445
ENSGALG00000011024	CACHD1	29.0	0.02467040725262978	0.018921444373824713	0.0031496062992125984	0.009962168978562422	0.020688358096671057	0.031363088057901084	0.08610400682011934
ENSGALG00000011031	JAK1	27.0	0.06807798285004897	0.022131091511792104	0.029145728643216077	0.05320010450571214	0.0721600862417464	0.08192927005941332	0.11916461916461918
ENSGALG00000011035	AK4	25.0	0.043773501891414275	0.01184642529855683	0.01557632398753894	0.03781364118270703	0.04358161648177496	0.048793859649122806	0.07457672668637463
ENSGALG00000011036	HNRNPA2B1	30.0	0.26303467184529816	0.12359750243221877	0.062307407863922096	0.1617991083739314	0.2522463060865272	0.30306365159748605	0.572202166064982
ENSGALG00000011038	CBX3	21.0	0.06221232239920728	0.10504693927014394	0.008237515016303414	0.011455847255369928	0.015138980807412309	0.03580337490829054	0.37417671181806883
ENSGALG00000011040	SCN3A	26.0	0.05770389830222851	0.025744082438345514	0.036045681655960025	0.04211510640680949	0.049960656460227085	0.06132411007517413	0.1457865168539326
ENSGALG00000011041	DNAJC6	30.0	0.08475968598890679	0.023970370576775465	0.051082251082251076	0.06435223718385749	0.08381214593792688	0.09968503937007875	0.15789473684210525
ENSGALG00000011046	SNX10	29.0	0.08608210302450074	0.03946903863852174	0.013723150357995227	0.05806614491290078	0.07908514742353265	0.10640482608137594	0.19261637239165327
ENSGALG00000011047	LEPROT	28.0	0.09165979796022991	0.10698881037407845	0.009860312243221035	0.03345959595959596	0.04852279414161481	0.08914692579051835	0.43478260869565216
ENSGALG00000011052	SLC38A11	29.0	0.23720120360892022	0.061975415871691725	0.11705924339757316	0.19367157665030005	0.23437500000000003	0.27526132404181186	0.35235507246376807
ENSGALG00000011058	LEPR	30.0	0.36071680356898894	0.06150391645175822	0.22950344327654948	0.317057775691863	0.3627359097399727	0.4008763971720782	0.4853963838664812
ENSGALG00000011065	SPRTN	26.0	0.34160615108028275	0.06552916796879206	0.21485543369890328	0.3019561379439478	0.32466373009289873	0.3880692790808028	0.482791405210116
ENSGALG00000011068	COBLL1	24.0	0.38625527807694326	0.04180902629513307	0.26001267427122937	0.367117212585949	0.378376716610058	0.4261730778938866	0.4493120926864591
ENSGALG00000011069	FIGN	29.0	0.04857268164899736	0.061194898053076464	0.009943181818181818	0.021136683889149833	0.03915094339622641	0.04794859120118636	0.33198870512303347
ENSGALG00000011076	SYNE3	29.0	0.3263461615132822	0.09164937733845642	0.1639780073711558	0.2575524226987324	0.3046538912788424	0.3915525114155251	0.5325725154541132
ENSGALG00000011078	PTPN13	23.0	0.15306486139900968	0.016657903231247367	0.12012424154868535	0.1424711668449758	0.15211210398050365	0.16117547874262317	0.19661733615221988
ENSGALG00000011079	GLRX5	26.0	0.21488900677051767	0.08851925153172267	0.06196103481315874	0.17508161888169943	0.21042892628645804	0.2538733356627385	0.49317861063195856
ENSGALG00000011080	BDKRB2	28.0	0.3831082830876006	0.08069788872718266	0.20940545275375014	0.3371081455428579	0.368213738760549	0.40447595369285233	0.5726825842696629
ENSGALG00000011084	CCSAP	27.0	0.4010886081343294	0.09355383421546376	0.21985082342515325	0.34175279004882586	0.40262582056892776	0.4636446563088512	0.5947666195190947
ENSGALG00000011086	ACTA1	5.0	0.13620410166372468	0.10611463551315349	0.017335766423357664	0.05786163522012579	0.1205468900442904	0.2120399344360006	0.27323628219484886
ENSGALG00000011088	GSKIP	26.0	0.17394636412630904	0.09082486387056465	0.022130013831258646	0.1329492179518966	0.15779451045408494	0.19002824003766516	0.5116042935886278
ENSGALG00000011091	NUP133	29.0	0.12462874399091864	0.01847184058230023	0.09493509798931025	0.10958904109589042	0.12150790979468194	0.1404669260700389	0.16242937853107345
ENSGALG00000011093	AK7	25.0	0.2959360494674206	0.10542369119260304	0.10078831807840856	0.19506840060800543	0.30315500685871055	0.34343012325047	0.4746880150694608
ENSGALG00000011094	PDE4B	21.0	0.06940709888824992	0.052819439582621856	0.01707753752926594	0.03994184057475197	0.05332390381895332	0.07595672909154355	0.23426700618406696
ENSGALG00000011096	ABCB10	28.0	0.0937061108078719	0.028245542492533957	0.0525	0.07111505671023509	0.08608363057181954	0.11602963501371302	0.15660711411556413
ENSGALG00000011098	TAF5L	28.0	0.039946396333508986	0.01286840688969011	0.01171303074670571	0.03371442019226395	0.03851800978515346	0.049554307570204126	0.06351414000927214
ENSGALG00000011099	FAP	26.0	0.1324530530354037	0.03366353479445612	0.08099999999999999	0.10783145612147066	0.12220400506341694	0.15524708325673944	0.19572404672691207
ENSGALG00000011101	URB2	30.0	0.33097089420208486	0.06178072520524453	0.21640677966101693	0.28259485006112317	0.32864192169521933	0.3720314754392069	0.4808454425363276
ENSGALG00000011104	GCG	28.0	0.10892998378369718	0.03399275209593935	0.04573170731707317	0.08382491907349915	0.1090294083435846	0.13233798487612652	0.16961690885072653
