Gene name	mdomestica_dNdS
Mrpl4	0.08413642839185452
Mrpl40	0.1764916223947691
Mrpl41	0.07668691619308904
Mrpl42	0.2965016331442324
Mrpl43	0.002568553443578925
Mrpl44	0.0885389925266701
Mrpl45	0.15050686723348594
Mrpl46	0.12310812919332187
Mrpl48	0.2363967437874893
Mrpl50	0.31603389278148936
Mrpl51	0.13887902251900264
Mrpl52	0.20157113259668508
Mrpl54	0.15681233933161953
Mrpl55	0.0957401303374179
Mrpl9	0.10874568469505176
Mrps10	0.14818872334209754
Mrps11	0.04152412039797872
Mrps12	0.0023157134529518267
Mrps14	0.06646058732612056
Mrps15	0.05462629071266165
Mrps16	0.12984069013286315
Mrps17	0.08350561134081512
Mrps18a	0.10217743121965574
Mrps18b	0.20389688766272954
Mrps18c	0.18554648616364725
Mrps2	0.07286146243131644
Mrps21	0.03364851646560156
Mrps22	0.17492444363036908
Mrps23	0.14883426712452558
Mrps24	0.10463930046150108
Mrps25	0.057361820715280995
Mrps26	0.07231974784397847
Mrps27	0.1949374182701289
Mrps28	0.20033855891661145
Mrps30	0.22456642231360627
Mrps31	0.17126222636236613
Mrps35	0.14737179487179486
Mrps36	0.22127542605827374
Mrps5	0.09374687343671836
Mrps6	0.11721907841552145
Mrps7	0.04995318609902517
Mrps9	0.19652068372610496
Mrrf	0.21264954094407865
Mrs2	0.11796467465910128
Mrto4	0.07575996219877146
Msh3	0.15371200797209764
Msh6	0.11938353013341513
Msi2	0.019978284473398483
Msl1	0.12024353120243532
Msl2	0.1361861627362174
Msn	0.02124491214136801
Msra	0.10942889996167117
Msrb2	0.08682328907048009
Msto1	0.1357873210633947
Msx1	0.09166995657323332
Mta1	0.02217806550862124
Mta3	0.050439835364377364
Mtap	0.08678155891872978
Mtbp	0.17879244020739254
Mtch1	0.07020356943669827
Mtch2	0.14501199862872813
Mtcp1	0.08901262646066976
Mtdh	0.2764105139795747
Mtf1	0.1577429241031188
Mtf2	0.06443050193050194
Mtfmt	0.27119856887298743
Mtfr1	0.2693716797948342
Mthfd1	0.05660521103154046
Mthfd1l	0.1264042199863241
Mthfd2l	0.10963123283109964
Mthfr	0.07093501268258551
Mthfsd	0.11794780598408396
Mtif2	0.18497281265447352
Mtif3	0.1685511952736805
Mtm1	0.11298548450372695
Mtmr1	0.07873865265169612
Mtmr11	0.21813361611876989
Mtmr12	0.13496664114623208
Mtmr14	0.13700249573098647
Mtmr2	0.024317121918720853
Mtmr4	0.14433543878510952
Mtmr6	0.06354690903628032
Mtmr9	0.04318475131539759
Mto1	0.11938253562294485
Mtpap	0.21339779005524864
Mtpn	0.01051801209571391
Mtr	0.07109277559243979
Mtrf1	0.19812570031577875
Mtrf1l	0.13275862068965516
Mtrr	0.16195427676091448
Mtss1	0.05818479819709076
Mtx1	0.2012905388418671
Mtx2	0.0655383507382067
Mul1	0.06364359586316627
Mus81	0.08386872048920195
Mustn1	0.053042661525532664
Mvd	0.08747782467731083
Mvk	0.0970978319385308
Mvp	0.08466956391428143
Mxd1	0.05630728939327804
Mxd3	0.034743625665452506
Mxd4	0.06929505378063898
Mxra8	0.002742231629502765
Mycbp	0.07653296449976947
Mycbp2	0.02672955974842768
Myct1	0.06780143189037978
Myh10	0.013099467140319714
Myh9	0.011139369277721259
Myl4	0.06828245164297367
Mylip	0.0241307371349096
Mylk	0.1278898180029513
Mylpf	0.012333460220784164
Mynn	0.07792773182411841
Myo10	0.037492501499700064
Myo18a	0.04996179392229472
Myo19	0.145099016066758
Myo1b	0.020459859703819173
Myo1c	0.029078970510640793
Myo1d	0.03536920485772537
Myo1e	0.0439016200789054
Myo6	0.0371363903093302
Myo9a	0.12896385542168673
Myo9b	0.02913790184533775
Myof	0.0569620253164557
Mypop	0.1081512344310979
Mysm1	0.15717171717171716
Mzt1	0.10382209867963864
Mzt2	0.09683282591902576
N4bp2	0.2606143611817648
N4bp2l1	0.16723891273247496
N4bp3	0.07604450666863165
N6amt1	0.13364539549102025
Naa10	0.02172194055537466
Naa15	0.034180858719117295
Naa16	0.08238251788822278
Naa20	0.005342099856174234
Naa25	0.07645236250968243
Naa30	0.21679579413392366
Naa35	0.019277577645798856
Naa38	0.05332180429456695
Naa40	0.05617977528089888
Naa50	0.0313427299703264
Naalad2	0.11172297927944748
Nab1	0.049461580580397874
Nab2	0.039922027290448345
Nacc2	0.04527701432084479
Nadk	0.04794171220400728
Nae1	0.0612838008592368
Naga	0.0017940145152083504
Nagk	0.1233365345040472
Naglu	0.13164400494437578
Nagpa	0.12134888438133876
Nampt	0.07836490528414758
Nanp	0.12847333120408813
Nans	0.022000051401989257
Nap1l4	0.027649769585253458
Napa	0.02361629605583509
Napg	0.017292830361925166
Napsa	0.004776849518926167
Narf	0.13533394089311288
Nars	0.05050847457627119
Nars2	0.08525964950005377
Nasp	0.06935302616792421
Nat10	0.044420446364290864
Nat9	0.09191647450678964
Nav1	0.04484978540772532
Nbas	0.08359667972864787
Nbea	0.023934617629889084
Nbeal1	0.10516470955003636
Nbeal2	0.08858337110338924
Nbr1	0.2043131528698192
Ncapd2	0.12077257213775988
Ncapd3	0.21904276985743384
Ncapg	0.1672870140612076
Ncapg2	0.15768387633230027
Ncaph	0.206926962238435
Ncbp1	0.03506479364042252
Ncdn	0.0234641638225256
Nceh1	0.08506323709909812
Nck1	0.03463044542339696
Nck2	0.013069121129529513
Nckap1	0.004097311139564661
Nckipsd	0.11971830985915495
Ncln	0.024619684997043485
Ncoa1	0.15596109977188136
Ncoa2	0.06533628972653363
Ncoa3	0.10873440285204992
Ncoa4	0.23401928621135298
Ncoa5	0.10139264602745217
Ncoa6	0.14390106801573918
Ncoa7	0.09578544061302684
Ncor1	0.08538363404410426
Ncor2	0.08314944363585144
Ncstn	0.1567702552719201
Ndc80	0.13336179903216624
Nde1	0.046822742474916385
Ndel1	0.04053386060306476
Ndfip1	0.09525495750708217
Ndfip2	0.1190531445811093
Ndrg1	0.038398424680013116
Ndrg2	0.1214166911261129
Ndrg3	0.10047410649161197
Ndrg4	0.035343962537629614
Ndst1	0.034097689881510525
Ndst2	0.03668152211175865
Ndufa1	0.11483732570611367
Ndufa10	0.13066578117217334
Ndufa11	0.0421299829742265
Ndufa13	0.026862745098039213
Ndufa2	0.08262775176810437
Ndufa3	0.005162379079408952
Ndufa7	0.06390487149980821
Ndufa8	0.0709422103241576
Ndufab1	0.2236590742101396
Ndufaf1	0.2899598393574297
Ndufaf2	0.2962772521596051
Ndufaf3	0.004104540690401326
Ndufaf4	0.15557948165807892
Ndufb10	0.07558879694462127
Ndufb3	0.2589748169315949
Ndufb4	0.14491858939733004
Ndufb5	0.1547378655298781
Ndufb6	0.2420692603676785
Ndufb7	0.061726623865714994
Ndufb9	0.10772136953955136
Ndufc1	0.5732511467889908
Ndufc2	0.2147095349799917
Ndufs1	0.07335466179159049
Ndufs2	0.09797738147020443
Ndufs4	0.22739252182507005
Ndufs7	0.0021248013630182994
Ndufv1	0.035402499540525635
Ndufv2	0.08093849784811884
Ndufv3	0.5622203908641393
Necap1	0.14536460826551778
Necap2	0.1850361074937848
Nedd1	0.2023912106850496
Nedd4	0.15595893670541844
Nedd4l	0.044612517812123206
Nedd8	0.011248700255222609
Nedd9	0.10606948514022606
Neil1	0.13692647871752348
Neil3	0.2492304906753576
Nek1	0.17858765791147868
Nek2	0.06831761572241019
Nek3	0.21109595270577536
Nek4	0.2370587678622125
Nek6	0.05168706582864704
Nek7	0.018262502133469874
Nek8	0.0441059033110142
Nek9	0.06647807637906647
Nemf	0.0951712302051642
Nenf	0.1367649821529213
Neo1	0.11117121990803354
Nes	0.2948023426061493
Neurl2	0.04367002450313095
Neurl3	0.016081497487565686
Neurl4	0.06838905775075987
Nf1	0.03956870115738451
Nf2	0.018532583928300168
Nfam1	0.2242119716046858
Nfat5	0.12297472456254052
Nfatc1	0.09279442930669088
Nfatc3	0.15863675370847125
Nfatc4	0.061204343534057265
Nfe2l1	0.05288550751530896
Nfe2l2	0.1649239139675253
Nfia	0.03558175070945208
Nfib	0.02515355367066394
Nfic	0.0010462825476105218
Nfil3	0.08940816190666401
Nfix	0.06644024623222246
Nfkb1	0.11291556840404728
Nfkbib	0.08314505196565747
Nfkbid	0.09760695397182803
Nfkbie	0.02922573920989135
Nfkbil1	0.12512311389512665
Nfkbiz	0.11972274732199115
Nfrkb	0.07136997538966365
Nfs1	0.05169255276782158
Nfu1	0.18562036648482308
Nfx1	0.16336467427803894
Nfxl1	0.0977146698033944
Nfya	0.018167351810104763
Nfyb	0.004973221117061975
Nfyc	0.026058631921824102
Ngdn	0.08375339278790228
Ngly1	0.19210808139055932
Nhlrc2	0.12910300460559984
Nhlrc3	0.13798258728344034
Nhp2	0.04293043609476385
Nhsl1	0.22943175531494506
Nhsl2	0.2815755803326631
Nicn1	0.14924797531816428
Nid1	0.10540017851829812
Nif3l1	0.19965470464915525
Nin	0.17634346635931422
Ninj1	0.01989923268928538
Nip7	0.03701697363669194
Nipa1	0.017488076311605722
Nipa2	0.048224887919544414
Nipal3	0.08711820348039569
Nipbl	0.05197505197505197
Nipsnap1	0.033616945320402214
Nit1	0.14308996088657105
Nit2	0.1319502948609941
Nkap	0.1905099551874752
Nkd1	0.11270780501549732
Nkd2	0.048834655277608295
Nkiras1	0.0985352862849534
Nkiras2	0.005991212887764614
Nkrf	0.16386072316816527
Nktr	0.15457788347205706
Nle1	0.04318109230277866
Nlk	0.04994246260069045
Nln	0.07179177798845125
Nlrc3	0.17057802353243748
Nmb	0.3826458036984353
Nmd3	0.10208994419520734
Nme1	0.04680079980004998
Nme2	0.14035929420544804
Nme3	0.07121435924980976
Nme4	0.12096821573350568
Nme5	0.12293415819708353
Nme7	0.10390879478827364
Nmnat1	0.11038745998454576
Nmral1	0.11697855898174105
Nmt1	0.027748908750779462
Nmt2	0.022982787782310214
Nob1	0.08541817941778335
Noc3l	0.10043706293706292
Noc4l	0.09943484314849699
Nod1	0.004752873225028178
Nodal	0.10174418604651164
Nol10	0.05525491313016236
Nol11	0.23552159101371886
Nol12	0.06330780277644807
Nol6	0.112331126540718
Nol7	0.270788770053476
Nol8	0.27521083796877804
Nol9	0.36057114582597016
Nolc1	0.1792401457713735
Nom1	0.14093574706782253
Nomo1	0.04899442390827642
Nono	0.0517030955286808
Nop14	0.12681033885385629
Nop16	0.039462769109223785
Nop2	0.13201436316271212
Nop56	0.048471824259789874
Nop58	0.061721240220226015
Nos2	0.14375364856976064
Nos3	0.04261954261954262
Nosip	0.03974309445624879
Nostrin	0.14323334832038026
Notch1	0.05304194411245803
Notch2	0.059316065419829415
Notch3	0.0929171038824764
Notch4	0.17561174551386624
Notum	0.05173272610830428
Nova2	0.00631451831060854
Nox4	0.06845461365341335
Noxo1	0.1090170762182424
Npat	0.2392863885218048
Npc1	0.08438757906843014
Npc2	0.14008294384833125
Npepl1	0.036642875350497074
Npepps	0.07678110003691399
Nphp3	0.08765081618168914
Npl	0.1175465057817999
Npm3	0.06944775256048183
Npnt	0.12944290395765062
Npr2	0.028148756934456544
Npr3	0.08208744710860368
Nprl2	0.01514673398548438
Nprl3	0.03455402165826238
Nptn	0.11783202316921805
Npy	0.16670038438195428
Nqo1	0.09761686526122823
Nr1d1	0.06636475916014822
Nr1d2	0.0864461045891142
Nr1h3	0.15018394286950876
Nr2c1	0.10169230769230768
Nr2c2	0.03221933159895938
Nr2c2ap	0.11662263438831078
Nr2f2	0.0432310041598652
Nr2f6	0.003971788757868894
Nr3c1	0.12892927308447935
Nr4a2	0.018296169239565462
Nr4a3	0.08552123552123551
Nrarp	0.006317333182920638
Nras	0.13521429268768914
Nrbf2	0.09220605805046034
Nrbp1	0.03125488357555868
Nrd1	0.08856552591394952
Nrf1	0.07885561936013126
Nrgn	0.0016890001979465198
Nrip1	0.10434166908049304
Nrp1	0.05457731055628559
Nrp2	0.06362942224484601
Nsa2	0.0018161291905953961
Nsd1	0.16728711028385293
Nsdhl	0.09711641153435384
Nsf	0.01563362148243517
Nsfl1c	0.06911158176346004
Nsg1	0.08878473384666889
Nsg2	0.11551081697347197
Nsmaf	0.08427125697531447
Nsmce1	0.1715628672150411
Nsmce2	0.23388053180200985
Nsun2	0.1072613627594722
Nsun3	0.1606382978723404
Nsun4	0.12504020068180355
Nsun5	0.12349562363238513
Nsun6	0.1439231563070572
Nt5c	0.09912806876507327
Nt5c3	0.03255607934951118
Nt5dc1	0.2175034387895461
Nt5dc2	0.018741633199464525
Nt5m	0.05312621737436697
Ntan1	0.09501025290498974
Nthl1	0.0039258962810756574
Ntm	0.0753680766534237
Ntn4	0.07807520713830465
Ntng2	0.054127969916244086
Ntpcr	0.08775643933666012
Ntrk2	0.09890866188182088
Nts	0.28918351273300075
Nuak1	0.05556695741405849
Nuak2	0.0752498530276308
Nub1	0.056379310344827585
Nubp1	0.044614371803311896
Nubp2	0.08697642481116961
Nubpl	0.12040022234574765
Nucb1	0.02385310844989729
Nucb2	0.05115333015969186
Nudc	0.002403746362576013
Nudcd1	0.1373239436619718
Nudcd2	0.02073183373069348
Nudcd3	0.09766860336839008
Nudt12	0.1025499655410062
Nudt13	0.1682185523541813
Nudt16l1	0.01364656031904287
Nudt19	0.008600374140569958
Nudt2	0.18301992180227145
Nudt22	0.1103184713375796
Nudt3	0.17759589784044966
Nudt5	0.15035594148478448
Nudt6	0.2193615499642416
Nuf2	0.09698703063940647
Nufip1	0.2690900365904865
Nufip2	0.348288938639375
Numa1	0.1297286969812763
Numb	0.08264954215721251
Nup133	0.10281593406593408
Nup153	0.2312967581047381
Nup155	0.047851379245637066
Nup160	0.08260286686604104
Nup188	0.047383241091368086
Nup205	0.054029116259995895
Nup210	0.09866886235762318
Nup214	0.21232612055641426
Nup35	0.0812764064932177
Nup37	0.09466799689613126
Nup54	0.05027392845633258
Nup85	0.05074651904042946
Nup93	0.019116900693622062
Nup98	0.08805736051982972
Nupr1	0.08470098222056448
Nus1	0.13378108549646034
Nusap1	0.3436864614737433
Nvl	0.1787873399715505
Nxph4	0.04061364091702682
Oaf	0.08207191350264019
Oat	0.0399974844349412
Oaz1	0.1660683419758011
Obsl1	0.14029866064555854
Ociad1	0.17984611105960874
Ocln	0.09052092228864217
Odf2	0.03578357404613063
Odf2l	0.2368925065836725
Odf3b	0.0036752311066899205
Ofd1	0.233826307902795
Ogdh	0.04487413352790952
Ogfod1	0.15604772674101225
Ogfod2	0.06652431505819374
Ogfr	0.1682934116826851
Ogfrl1	0.18096999919568887
Ogg1	0.09071652910671243
Ogn	0.038844308961312586
Ogt	0.01359106010268801
Oip5	0.5457984866587018
Ola1	0.04573452417616261
Olfm1	0.013910658307210031
Olfml2a	0.09902690326273612
Oma1	0.19919955062491226
Opa1	0.03836959852896108
Opa3	0.0025818253911037412
Ophn1	0.14972776769509982
Oplah	0.06967457384670403
Optn	0.10966864490603363
Orai1	0.053546099290780136
Orai2	0.01718192268134794
Orai3	0.0019792587943282644
Orc1	0.2015394193219764
Orc2	0.17675719570513396
Orc3	0.19113497770091925
Orc4	0.1387936507936508
Orc5	0.1046350960934556
Orc6	0.20952460803219586
Ormdl3	0.004510576524263791
Os9	0.11590557275541795
Osbp	0.1527875175315568
Osbpl10	0.11660512347103626
Osbpl11	0.08370143844149959
Osbpl2	0.09013197360527896
Osbpl7	0.05833565653749651
Osbpl8	0.07073813708260106
Osbpl9	0.03923085423803735
Oscp1	0.1016445066480056
Osgep	0.042805529374803634
Osgepl1	0.13580134618883027
Osgin1	0.026516701711801982
Osgin2	0.10591453882230327
Osmr	0.3830515297906602
Ostf1	0.021763113027780563
Ostm1	0.1548707440100883
Otos	0.19409526959973536
Otub2	0.062392795883361926
Otud1	0.07698133994353784
Otud4	0.17242149960889486
Otud7b	0.09650880708785993
Ovca2	0.11936753952877945
Oxa1l	0.2349712493465761
Oxnad1	0.18331307642811184
Oxr1	0.2559480138350278
Oxsr1	0.10064895310395494
P2rx4	0.07458345657103421
P2ry14	0.08698200083717036
P4ha1	0.06415758776273797
Pa2g4	0.0276984882122846
Pabpc1	0.002495098912849759
Pabpc4	0.04726775956284153
Pacs1	0.07387988560533842
Pafah1b1	0.02234533702677747
Pafah1b2	0.01050366995697292
Pafah1b3	0.01489253288864184
Pafah2	0.13298121281005548
Paics	0.0435218612113919
Paip1	0.049863836979998126
Paip2	0.15953886203049464
Paip2b	0.06564033158518018
Pak1	0.008414828292017285
Pak4	0.03773061450964073
Palm	0.011593638112867479
Palmd	0.1876803751803752
Pam	0.09444937395247954
Pan3	0.11296840558412932
Pank1	0.03291661887831173
Pank2	0.030549057382688868
Pank3	0.0244624493611717
Pank4	0.0527886995776904
Panx1	0.08246516033013124
Paox	0.16130847696095674
Papln	0.1649191299498048
Papolg	0.0593738067964872
Papss1	0.020938982496319317
Papss2	0.03044230294044972
Paqr3	0.0313411866421701
Paqr4	0.03158736505397841
Paqr5	0.08801400959916979
Paqr7	0.0036213333450528587
Paqr8	0.02489696832834641
Pard3	0.0698248211201579
Pard3b	0.1263462043603888
Pard6a	0.008543021458510297
Pard6g	0.05273182957393484
Parg	0.19643065438003032
Park7	0.08255787984813519
Parl	0.13426460401754792
Parn	0.10231606362198864
Parp1	0.06416149068322981
Parp10	0.13538385010777648
Parp12	0.17854818671241793
Parp16	0.08183685291484544
Parp2	0.14009111617312073
Parp4	0.30621974475575764
Parp6	0.0110792741165234
Parp9	0.3605066580058461
Parva	0.0310795715881464
Parvb	0.030543713134380663
Parvg	0.13796422101449274
Patl1	0.0933570054741826
Patz1	0.016042535637347026
Pawr	0.14628623188405798
Paxip1	0.06513326031398321
Pbk	0.1587857559836544
Pbrm1	0.03704624564893088
Pbx1	0.0029474812433011787
Pbx2	0.011223041038469337
Pbx3	0.0035557986870897156
Pbxip1	0.16479975448826148
Pcbd1	0.007309328380564376
Pcbd2	0.07082288944589622
Pcbp4	0.027651858567543063
Pcca	0.1448732083792723
Pccb	0.07673611111111113
Pcdh1	0.03268580521116488
Pcdh12	0.1372213704446279
Pcdh17	0.02728249194414608
Pcdh18	0.05594867440324559
Pcdh19	0.0333243751679656
Pcf11	0.0902011680726801
Pcgf1	0.02345355346134769
Pcgf2	0.020086896291165543
Pcgf5	0.021497405485544848
Pcgf6	0.15250344510794672
Pcid2	0.00862875558789895
Pcif1	0.05072266157622034
Pck2	0.10332904470890962
Pcm1	0.08401702547652827
Pcmt1	0.14858635525507066
Pcmtd2	0.03941007282296065
Pcna	0.021757244699564846
Pcnp	0.1021759697256386
Pcnt	0.1260052466348428
Pcnx	0.08071570576540757
Pcp4l1	0.08678675551853393
Pcsk6	0.07270233196159122
Pcsk7	0.12816241540864134
Pcx	0.055548294340609074
Pcyox1	0.13678738911802926
Pcyox1l	0.056241623587976255
Pcyt1a	0.08008958088941026
Pcyt2	0.05939700306914605
Pdap1	0.027099853722380482
Pdcd11	0.1908531222515392
Pdcd2	0.1663661383695549
Pdcd4	0.02224030377000271
Pdcd5	0.0448286572108914
Pdcd6	0.020304089149117008
Pdcd7	0.13363262252151142
Pdcl	0.07433335114626195
Pdcl3	0.04882430647291942
Pde10a	0.06084070796460176
Pde12	0.06152335760451608
Pde3a	0.1518888996795183
Pde4b	0.034281380356465684
Pde4d	0.051696457240714984
Pde5a	0.08399303356554781
Pde6d	0.05623629562749903
Pde7a	0.07761578044596912
Pde7b	0.13933601609657947
Pde8a	0.1793383098331951
Pde8b	0.08301205807562956
Pde9a	0.06525192197725395
Pdf	0.021884927638545708
Pdgfa	0.08343700754748279
Pdgfb	0.11507427795792173
Pdgfd	0.08476437699680511
Pdgfrb	0.08917598865605797
Pdgfrl	0.054051459293394784
Pdhb	0.07885998893193139
Pdhx	0.1608880240580223
Pdia3	0.09115731989077924
Pdia4	0.08094529214737625
Pdia5	0.16430273459661865
Pdia6	0.04019827117209696
Pdik1l	0.0046898815804900925
Pdk2	0.013821576018668102
Pdk3	0.03796324194034348
Pdk4	0.007354622596614403
Pdlim1	0.13607112616426756
Pdlim2	0.12302343837613547
Pdlim5	0.09410184898254312
Pdlim7	0.06031242168574054
Pdp1	0.03980475732160045
Pdpk1	0.05858519491896628
Pdpr	0.11468238874096613
Pdrg1	0.07475122886944012
Pds5a	0.0305027788548533
Pds5b	0.03213966868366233
Pdss1	0.12757249766136575
Pdss2	0.2482279762765804
Pdxdc1	0.19087969673319208
Pdxk	0.06051645291063507
Pdxp	0.06990136617043435
Pdzd2	0.3039180871212121
Pdzd8	0.2471961757676043
Pea15a	0.021193378206294345
Pear1	0.12878642331091894
Pecam1	0.2345187181440037
Pecr	0.17337307501241928
Pef1	0.1307914187849288
Peli1	0.005253731343283582
Peli2	0.0374635344695225
Pelp1	0.14421451002496175
Pemt	0.0997959076874771
Pepd	0.056549578122194966
Per1	0.08746651220041995
Per2	0.07744309430087283
Pes1	0.062113082955014436
Pex1	0.22362869198312235
Pex10	0.10186712059152084
Pex11b	0.10020449897750512
Pex12	0.0986206896551724
Pex13	0.09382716049382717
Pex14	0.22258947964869205
Pex16	0.08741289582782041
Pex19	0.10290894600518033
Pex26	0.22350887401803896
Pex3	0.05656858682138417
Pex5	0.059244496784128985
Pex6	0.13089632053635564
Pex7	0.10023182871948726
Pfas	0.08646902318510072
Pfdn1	0.016851391087989144
Pfdn2	0.04292011445363855
Pfdn4	0.029185915844674743
Pfkfb3	0.08427251497613973
Pfkl	0.05591957185014755
Pfkp	0.07617239014612016
Pfn1	0.0618705035971223
Pfn2	0.015545243619489559
Pgam1	0.014813408033425126
Pgam5	0.08725893139424598
Pgap1	0.2115426105717368
Pgap2	0.06262553802008608
Pgap3	0.07108278693547397
Pgd	0.05319552436942917
Pgf	0.2259414225941423
Pgls	0.08439119170984456
Pglyrp1	0.011091490294140392
Pgm2l1	0.06156367041198501
Pgm3	0.10018526435798776
Pgm5	0.02654767284229553
Pgp	0.049617498114427325
Pgpep1	0.014863294391094257
Pgrmc1	0.0919447362042498
Pgrmc2	0.21450725362681344
Pgs1	0.0735663696595842
Phactr1	0.1180872776751871
Phactr2	0.19404835709857407
Phactr4	0.20187556720782493
Phax	0.08915990764312356
Phb	0.014486532889795043
Phb2	0.004966213465765693
Phc1	0.09631193068207064
Phc2	0.15824337585868498
Phc3	0.11057756435907697
Phf1	0.07730436616747521
Phf10	0.04706927175843695
Phf12	0.12570180910792264
Phf13	0.045312162454093766
Phf2	0.06267174468495396
Phf20	0.15072094995759114
Phf21a	0.0916432584269663
Phf21b	0.14983462810553033
Phf23	0.15807143523267742
Phf3	0.18362946351561152
Phf6	0.04381625441696112
Phf7	0.1901366010445962
Phf8	0.12636370204464994
Phgdh	0.07703109327983951
Phip	0.052258900967388056
Phka2	0.05671194214147116
Phkb	0.04782778102474187
Phkg2	0.07791532300010402
Phlda1	0.05727861489894881
Phldb1	0.05358652533003837
Phldb2	0.12457293035479633
Phlpp1	0.11322126306224445
Phlpp2	0.10864376880772024
Phospho1	0.07604070305272896
Phospho2	0.32455540355677154
Phpt1	0.056477797594548865
Phrf1	0.12291425739302825
Phtf1	0.09757400876349258
Phtf2	0.06757142857142857
Phyh	0.14541196508409626
Phyhipl	0.016714524493207046
Pi4k2a	0.06665767102955067
Pi4ka	0.036109102179977266
Pi4kb	0.028405926255987517
Pias1	0.03237107623318385
Pias3	0.08291226458429031
Pias4	0.023815725821456482
Pibf1	0.09321972705610512
Picalm	0.03981481481481481
Pid1	0.018792413433095533
Piga	0.14264036418816387
Pigc	0.05235644858286368
Pigf	0.19386595986368801
Pigg	0.18732757853519624
Pigh	0.08809008228670419
Pigk	0.003212662381323795
Pigl	0.2206765935214211
Pigm	0.13131244936537942
Pign	0.12391121101432985
Pigo	0.10654076462459697
Pigp	0.1191876002137894
Pigq	0.07696655675930286
Pigs	0.12493082457111235
Pigt	0.06447318372004565
Pigu	0.07491655334404748
Pigv	0.16667727359511236
Pigx	0.3094684242267597
Pih1d1	0.16134222017926916
Pik3c3	0.016888738012390738
Pik3ca	0.016772390065584345
Pik3cb	0.03994030898876405
Pik3cd	0.024594704383470587
Pik3cg	0.05322261763542902
Pik3ip1	0.0047571818876882685
Pik3r1	0.04913039206052865
Pik3r2	0.001262818068425725
Pik3r4	0.03929132733247607
Pikfyve	0.07146042363433668
Pim1	0.06309207149190349
Pim2	0.07966353290450273
Pim3	0.026955731418057682
Pin4	0.05648347701149425
Pink1	0.18075661069291646
Pinx1	0.2625795979523037
Pip4k2a	0.007128210135728933
Pip4k2b	0.007352941176470589
Pip5k1a	0.1354086926937144
Pip5k1b	0.04456247749369824
Pip5k1c	0.05398966059788717
Pir	0.09931595809160966
Pitpna	0.04185240217929668
Pitpnm2	0.06264367816091954
Pitrm1	0.0697439140056908
Pkd1	0.12952507472600466
Pkd2	0.08156659653665642
Pkdcc	0.06300058605196328
Pkia	0.14569932685115933
Pkmyt1	0.08723837747731063
Pkn1	0.07022817998127248
Pkn2	0.058928817293129564
Pkn3	0.08877651355527462
Pknox1	0.02456527739442451
Pknox2	0.0184288905435592
Pla1a	0.1983705602343464
Pla2g12a	0.060022289444356
Pla2g15	0.0636438243742306
Pla2g4a	0.0397940840006537
Pla2g6	0.08573342263898193
Pla2g7	0.2740223463687151
Plaa	0.10121667098110278
Plagl1	0.15336575377527514
Plagl2	0.044988303041209286
Plat	0.14231560010280134
Plaur	0.2151486165727849
Plbd2	0.11664169130452393
Plcb1	0.02538699690402477
Plcb3	0.03886166007905138
Plcb4	0.0335195530726257
Plcg1	0.02849665600465252
Plcl1	0.04320857122717981
Pld1	0.06531291611185087
Plec	0.027908987064307986
Plekha1	0.14747379207062347
Plekha2	0.10865787590718597
Plekha3	0.0705895640388525
Plekha5	0.1245664453473392
Plekha8	0.05508957654723128
Plekhg5	0.07219848514274615
Plekhh1	0.1847085541256624
Plekhh2	0.0968202363016414
Plekhh3	0.06593678480856065
Plekhj1	0.03935194875873906
Plekhm1	0.14993935718617346
Plekhm2	0.10367243562684676
Plekhm3	0.07445530965860354
Plekho2	0.1605916829472509
Plin2	0.0740048221227181
Plk1	0.04569773720119767
Plk2	0.08794763767679807
Plk3	0.021046583028657376
Plk4	0.17784934693147256
Pllp	0.0978800780557034
Plod1	0.06250427408876427
Plod2	0.070466852041563
Plod3	0.06248366013071895
Plrg1	0.044395353808879066
Pls3	0.019668737060041408
Plscr3	0.15151039623381718
Pltp	0.12112046291425566
Plvap	0.008518085944120526
Plxdc1	0.12262425887959218
Plxdc2	0.13338095724053475
Plxna1	0.025534524572798485
Plxna2	0.02915578764142733
Plxnb1	0.11879516444924698
Plxnd1	0.04740356083086053
Pmepa1	0.029003153195342014
Pmf1	0.14220488496830533
Pml	0.02839690951013308
Pmm1	0.020707679935665458
Pmp22	0.07165882788141414
Pmpca	0.06446332527866552
Pmpcb	0.08847531847133759
Pmvk	0.09767683998177916
Pnkd	0.11956744918212305
Pnkp	0.12423975672215108
Pnn	0.11337658325610135
Pno1	0.1152109741274527
Pnpla2	0.028912959047166963
Pnpla6	0.05909453897659561
Pnpla7	0.13433546456264456
Pnpla8	0.18568173852085526
Pnpo	0.09212098346223982
Pnpt1	0.10949145111793074
Pnrc1	0.16738745822685275
Pnrc2	0.07592972343845257
Poc1b	0.17453835227272727
Poc5	0.22636892015907004
Podxl	0.4298726953467954
Podxl2	0.14958110309518266
Pofut1	0.08405657344905175
Pofut2	0.035689805951452415
Pogk	0.07116668849024486
Poglut1	0.15621039290240812
Pogz	0.08956293288750895
Pola1	0.13585245164192533
Pola2	0.0897700151876763
Polb	0.05125882992211556
Pold2	0.054921903378132936
Poldip2	0.03912225705329153
Poldip3	0.08617769671704012
Pole4	0.11658932714617168
Polg	0.09608560353769724
Polg2	0.24154397134898525
Polh	0.2398074745186863
Polk	0.18363939899833054
Poll	0.16158940397350996
Polr1a	0.1041730875916908
Polr1b	0.056854811055483165
